search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga,Peso
1902," Panasonic Es2207p Damas Máquina De Afeitar Eléctrico , 3-b ","1,329",NA,0,999,18 meses,73.84,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OCTOPUSSALESFORCEMX,https://articulo.mercadolibre.com.mx/MLM-629900992-panasonic-es2207p-damas-maquina-de-afeitar-electrico-3-b-_JM,NA,NA,NA,NA,NA,#629900992,Panasonic Consumer,NA,ES2207P,NA,NA,NA,NA,NA,NA,NA
1903, Philips Recargable Cortadora De Pelo Maquinilla Afeitadora ,"1,666",NA,0,NA,18 meses,92.56,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/WEBTRONIC2014,https://articulo.mercadolibre.com.mx/MLM-635075344-philips-recargable-cortadora-de-pelo-maquinilla-afeitadora-_JM,NA,NA,NA,NA,NA,#635075344,Philips,NA,MG5750/49,NA,NA,NA,NA,NA,NA,NA
1904," Mujer,rasuradora Finishing Touch Lumina Con Luz De Depil.. ","1,567",NA,0,2,18 meses,87.08,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SPICEIMPORTSMX,https://articulo.mercadolibre.com.mx/MLM-638573828-mujerrasuradora-finishing-touch-lumina-con-luz-de-depil-_JM,NA,NA,NA,NA,NA,#638573828,Finishing Touch Lumina,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904," Mujer,rasuradora Finishing Touch Lumina Con Luz De Depil.. ","1,567",NA,0,2,18 meses,87.08,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SPICEIMPORTSMX,https://articulo.mercadolibre.com.mx/MLM-638573828-mujerrasuradora-finishing-touch-lumina-con-luz-de-depil-_JM,NA,NA,NA,NA,NA,#638573828,Finishing Touch Lumina,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905, Eliminación Del Cabello Eléctrico Nariz Oreja Trimmer Barb ,455,NA,0,9,18 meses,25.30,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/HOMEGARDENTOYSMX,https://articulo.mercadolibre.com.mx/MLM-648787858-eliminacion-del-cabello-electrico-nariz-oreja-trimmer-barb-_JM,NA,NA,NA,NA,NA,#648787858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906, Panasonic Es8243a Arc4 Maquinilla De Afeitar Eléctrica Para ,"3,402",NA,0,3,12 meses,336.09,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VITA_LIFE,https://articulo.mercadolibre.com.mx/MLM-649769627-panasonic-es8243a-arc4-maquinilla-de-afeitar-electrica-para-_JM,NA,NA,NA,NA,NA,#649769627,Panasonic,Arc 4,ES-8243-A,NA,NA,NA,NA,NA,NA,NA
1907," Alineador Recorte Para Nariz , Oreja Portatil Envio Gratis ",950,NA,10,300,12 meses,93.85,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MULTIAHORRO,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=4s5vLvamwJGzrTsgH5vAcm13%2FlQ0sG22InuWg5SaBSyeED1G1P%2BFtfJSpRzDDE6KG%2Fipy%2FXk88uj%2B81f4Tu2Ckx5i7idLnW6iw%2F6Dh9p2RtbB0ZSU4KIKFGT0WuWliYdHB28vlJyoxbyt4aLqT%2BZTEKlLl34vJ2sTEYsEqHDsrV%2Fxrsuf%2F7CjRhqXdBL9UUvU2qIIlWTQy39PMxiUma67dl4b11tvKzo4nXhl4%2Bgs4rdC2QpFjxrZQ6DBzMlXeQIxuXqu5PMbzq8vN2QIlQ5lrYO%2Brs%2Bn4EbOxlUjQc1w3h4MA9yTBBKR6J1Km9TQiW%2BBNAItjfLaO5q%2F1k%2BhkT9aox4uC3smxio%2FCO03WuVC%2FCck9qwYyIrjMb%2FrH9sZi8DOWTR5S4TWfpJ%2FRjZ0P3lTl1m%2B5%2B%2BfMdcGS7N3TXBzT1Pj6EPZ%2F7U2HMegJfvnRpnNDh%2FEfsHGya1EVRz2lDpNRW6J38UO6vPWhf9CE4langGGtPb%2ByL1sESU8Z9tAtUdVLYNgZW%2F9tVXQrLyVNAOpmlnafM3F7tBbzeCmD5WFbHvdYUCRKHati5WzP6u2YiLtmgBu8lo5Rvd%2BjfLGGc0gQAvCs7NfOYIjFAvhMKmT8gjZryynrXgPx3CyusDnimd8snjO78whiwhorpDml1AO0gfrM%2BZrH%2BIkL9VDo%2FT546yR1xVMsv9WlTVXlyPk3yCZx0hrh1xkiQJShsXFvw83HKwO8DNEoFHz1UjT4hPUPyhWQfmRWbhF4oTrfClWc%2BWzTr1b2yV3DAoki%2FY2wcDE383ccUIHcbiGXS5aa05QTmnxqcoIFw%2BWulw3Wy2TaEMT9zk7UNXndGUgNLkGFkEObQHfXLzqt7kupuOSk7d2NMyBPv7GipKp5fjORuVw4RonK0yy%2Brh%2BzI212j3A4fPxMQooIg7G6%2FnRPIQtlDBeDcvaGEFl3u5XyTlPRq1mhqMynV4u%2BtFbFxq5HXluT6DhfJc3WxO6kLIgc5eYHNj4FXrW8CNvXXFBouf026AEKGVLUT5bUcz2quXYjFfuT2QqT9CpMPGkla88sYz7wyAjI6MvWnonffTfFy7YUrWwtnSCu7z3OI655VTAMOGB0Nr2%2Fed32gD9U86K%2Fk2caYYvh6Ch9fKsZxB%2FQmmJycPiNia3ooh3vwwXO4nWJCm%2Ba6Z0MeGOrTFC90pFn7WCURw4vJmKiaQU9jvA%2Bw6XttO5jjOVRqtGzhKZZanaka2RFiSAiX37Kv%2ByTSKAxW7kzmAnWfosjU7lL8NccN%2FseLtRGx4J4vOPrAAbDHsbwHD9P0Tv1WDr8tO4ryFkFnCNF9y1DZ3Y0rrWV6JCzICcXaB9zk%2B0OB1AopjgCc0sCXu9VA%2F4XV9dpaf62inQg%2B8H1mgEx7TIkQVoixrebhDmO4GkdLtNVoLFtlK8%2FuMnTs%2FxYxf0X2u%2BDY5wBNxLEvdbgx9jdEawZkWr%2BL4y2ElEqo56nTXq%2BocSn3EZSXaMHJ35bo7gZchYYNnKuJuj8DnYHTbja0Vxzb6kToUb67nH0NZAFSHiYHxtUlGc%2FzgEbZB1%2BBDBOoGL34Uc9qZnYElc5GJgbNS%2BEYm8RCeAhBH92RStRwqbIAo0Q2uiP3SC45d7OXhkPv%2FM24hHWxu%2BV2Va5ZOvwfBbjz0CbFF99w1Blz0q9P7%2FznPJDXBWoaQpY1IImXT8zdkq8d7ZhrWSMLk%2F6OsWZHWek2SdzKL7Qosm0PAoDBr7hWYBwIRsT25SDXr1Paoty9r2Vv%2BJjOxyS7V0Q%2FIrztOO6TBV%2FiwFUCTZVOxjzT1QUozF1ymH0K%2FWOyMEzH8m3MzjMs45qpZ%2BEB%2FbaZrjdxL2%2F%2FdEBqyNWbwmMnyKq2JCYqj3d7Dh3hg60z8,NA,NA,NA,NA,NA,#546430596,Micro Touches Max,NA,13015,Planos,1,Láminas,NA,4 hrs,0 m,NA
1908, Philips Norelco S1570 Close Cut Shaver 2300 Nuevo! ,"1,499",NA,0,3,12 meses,148.09,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CAMAY02016-ML,https://articulo.mercadolibre.com.mx/MLM-656442352-philips-norelco-s1570-close-cut-shaver-2300-nuevo-_JM,NA,NA,NA,NA,NA,#656442352,Philips,2300,S1570,Giratorios,3,Rotativo,Eléctrica,40MIN,8 h,NA
1909, Rasuradora Conair Para Ceja Y Bigote Terminadora ,199,NA,0,100,18 meses,11.06,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VADOSADEV,https://articulo.mercadolibre.com.mx/MLM-656591112-rasuradora-conair-para-ceja-y-bigote-terminadora-_JM,NA,NA,NA,NA,NA,#656591112,Conair,Conair Pro,Ceja Bigote,Planos,NA,NA,NA,NA,NA,NA
1910, 3*afeitadora De Afeitar Manual De Doble Filo Afeitadora De ,460,NA,0,200,18 meses,25.57,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOMTOPWHOLESALEMX,https://articulo.mercadolibre.com.mx/MLM-658542316-3afeitadora-de-afeitar-manual-de-doble-filo-afeitadora-de-_JM,NA,NA,NA,NA,NA,#658542316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911, Kemei Km-5001 Recargable Eléctrico De Afeitar Cabello Remov ,347,NA,0,4,18 meses,19.30,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/NEWCOORDINATESMX,https://articulo.mercadolibre.com.mx/MLM-669938790-kemei-km-5001-recargable-electrico-de-afeitar-cabello-remov-_JM,NA,NA,NA,NA,NA,#669938790,Newcoordinate,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912, Hombres Portátil Eléctrico Máquina De Afeitar Titular Caso R ,198,NA,0,200,18 meses,11.05,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOPTECKMX,https://articulo.mercadolibre.com.mx/MLM-678447454-hombres-portatil-electrico-maquina-de-afeitar-titular-caso-r-_JM,NA,NA,NA,NA,NA,#678447454,No Brand,NA,no model,NA,NA,NA,NA,NA,NA,NA
1913, Rasuradora Vellos Nariz Pelo Patilla Barba Oídos Cejas Timco ,899,NA,0,9,18 meses,49.94,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TATRIC+MEXICO,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=EWcm7PAoS%2BeEwEeiAhZ%2B1IfgagjNojdCrA84oG47QfbQkmL0Z8Y7z8EVJsG6tmteYQtA9BqTTiFJle8tuunSKSwyoiYKb7GMXa0%2F1gFFlT2JcfuiOpOwi%2Fg%2BktdUb%2F7D%2BoSIlOffGwa4mdf1aikKYFQpscCKqOcsxSKoShUUm0zXVy%2F9DhEuz3cxXnHmFqhKEuyjQRWcik5kB0tjjQjMQMoZdBqEtK3qDIWDD9t%2F0z9yB465ooFq5CfZetvQbikKLNV0y%2BWLqTglUjGnXFKX8qYAAhbQoadhhnqhg1O8C769Tr5HGNehiBt3bRdPH230FsYG4UxyxZv7vyQoHIhk3eW8sdAIw7PSQTRkYT0cLMex0vHhYcGFOvWWcISZ73lOmw00YRYw5Rn%2B84rUu7jRFnMTMWpelgXn4cD%2Bg4MsvXL1pom0O69WrpH1EXQkE6OyiJjjeFTBNZ%2B2rA9PG0LkoU%2BkwYbAASc%2B6aC0%2BIeyQvtV6dPEvLpKariv3TNVGcTLcZlvFBcNhjLW99SohgTvQwb0wNcCHCFJUOtEnDEGLRjnA0XXO7rx%2Faiw2OvRvAMFk4kBRiW25J%2FNMbiKHPXxONhgJUkUlDN0JpAZletjnJT46QMj5bm934IwOTAwGg2ZACiWn7NP8e3ra4C1OC%2FrskNsOFAXlMfbTeWmBwlVzS%2FaugGo2shkU05klbWCozEwsY0qTOqlz6GjquUgtV7ieYy3bB6uqT%2BqFHAtQKrXTXoydiRKlCl9EI21M2%2Fh%2FfvDSvhYLo4P7%2BJWFDmWbi%2FEE22%2BLh6BT1CLq3J2vLr0tIEuhcuZaYinDb5peZi7diBgv2A2Pu%2BMSaJ4tmZ8v8uCGR5RK1ufer1HCByAltlIW9zDgpfIrorok%2BuLWVYHuSEZ1p9u2iRTIQQaq4PZVdORSbZ3eAgex9vFHsVq0donDVl7UNOYBtfVBAa0kY1ZCHYYMvZZK37a3rA9d6t7FliZaSGbLC5gxeQAiQbBqpeI9hlYB2cY%2FSYYIg6CVlzlzlf4aDgICAbISq4t41fsrdTwVmxx15tuE4xf3bpB1K3YVYiUVh276dANAnwlXpipKz3o3t2Wwn6zu7FIQ2UrPKFaS74TtAbE6F4%2B23NGofw96h%2FbYNGBRuxubHSejD09LuqQmf1f2LkNUgyU8ulG7Wf9m33Wzn2Fh1dBeuYHbTTgZn0oIVAkKc1omprrmXPSleX8WWcnYeYIGd6qq%2BV6kPycwAUbL3bnP4fi5gEaj9NWOWp9Bxt4m3wxRb%2Fqn%2BI4YQCX3clK6GlzUaXVf661Zr5UODOT3aQJ%2B5hPsYBobpV6oZd5Olr9PUl6OB%2FIHeWOBdI4mtVciklbfBi8ambgKbR0IiR7T50ZRZROmzu6tYCe6jUfrzTjfdczWQ%2FljcW1a81I1rYfAfFgORECCq3JDcqeH7l3k%2B0gqWdbhZlm17XMbnDhIPs9c9FgVI3eDqOMQUO0vHAKXFfR8hCKcTjrZFxPRMmeMFKUtkLUKamJPryrjEKKFPiBm1LOFbfgG7iO5GQRahBTBjB%2BlBEr2dmPgix%2FHbGn8nUK9y%2FrZPPQaCisc%2BlTllJkiX%2BcHCCOKfOP5SO5SpYg08inqbkHFAMXz2tj7nrQ7Uhovex%2BUQ7OgSXW8yEOK49vJF6AFPjnZbKmyWVx5PTbmBXr5GDI3MRqPep%2Bderkex1xuWzzprN448Iy6jfEbkyILplt9i4AqDQlU3zelIA6BX3PSJgVWUwu11cQy2kaFL53SUtBvBFW%2Bz7iuZRcGB%2BbqFZztHZh4F%2F10Mff880LykPK0J4ve%2BnsUqbWNadvGppCLmgmtml0F0bhPcPK46nJaqk64hX1zE17VWW%2Fwwtcobc%3D,NA,NA,NA,NA,NA,#643547991,Wahl,99186171,99186171,Planos,NA,Láminas,Recargable,NA,NA,NA
1914, Wahl 9685-200 Rasurado Recargable Todo En Uno Nuevo! ,599,NA,0,5,12 meses,59.18,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CAMAY02016-ML,https://articulo.mercadolibre.com.mx/MLM-680263899-wahl-9685-200-rasurado-recargable-todo-en-uno-nuevo-_JM,NA,NA,NA,NA,NA,#680263899,Wahl,PRO HOME,9685-200,Planos,NA,NA,Corriente directa,NA,NA,NA
1915, Kastar Paquete De Batería De La Afeitadora Philips Norelco 6 ,"1,047",NA,0,40,12 meses,103.49,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CHUPAPRECIOS,https://articulo.mercadolibre.com.mx/MLM-687218271-kastar-paquete-de-bateria-de-la-afeitadora-philips-norelco-6-_JM,NA,NA,NA,NA,NA,#687218271,Kastar,NA,SG_B000FP63M4_US,NA,NA,NA,NA,NA,NA,NA
1916, Remington Rasuradora Recargable De Bateria Litio 3 Cabezas ,599,NA,0,5,18 meses,33.28,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/POMA+BEAUTY,https://articulo.mercadolibre.com.mx/MLM-689020345-remington-rasuradora-recargable-de-bateria-litio-3-cabezas-_JM,NA,NA,NA,NA,NA,#689020345,Remington,Personal,PR1240,Flexibles,NA,NA,Recargable,NA,NA,NA
1917, Rasuradora Totalmente Lavable Philips Fs9185/49 ,669,NA,0,10,18 meses,37.17,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/VENTASMILENIUM,https://articulo.mercadolibre.com.mx/MLM-692853337-rasuradora-totalmente-lavable-philips-fs918549-_JM,NA,NA,NA,NA,NA,#692853337,Philips,Rasuradoras,SA9185/49,Removibles,NA,NA,Batería,NA,NA,NA
1918, New Men Afeitadora Afeitadora Estante De Acero Inoxidable ,131,NA,0,200,18 meses,7.32,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CASATECNICAMX,https://articulo.mercadolibre.com.mx/MLM-693057049-new-men-afeitadora-afeitadora-estante-de-acero-inoxidable-_JM,NA,NA,NA,NA,NA,#693057049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919, Rasuradora De Viaje Para Teléfono. Envío Gratis ,799,NA,0,50,12 meses,78.93,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TEKLIFE,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=S%2BhiSq5Ruq%2FT%2B4LaSbflb1YQLgfO3%2Fi4VQQdKF9M3KHjDN184l74jSsAb1IjegYiLH7wB72QEV%2BdjHoSYb0xI7OZAcBiP04qCFWcxbbrasAsPJoKdDJOxbgi57nFy9JaCQiN3KA4jL6Ni7nDa%2F6vCV3GiV%2BWVr9t3oieez31VZ3VkKdtvqoqoky2k43tXNKZey2ihd4QQ58e7xfDzWTo%2FmNpJuQrWmm7kXY4LeX2qKNHZJsLPqQu5ynmf9tJaeKSgwZOEACs4lJZvid1sGw8lTqe%2F3i6KScnlWJttKdlzo4lQzBilyTRk6%2FUKhX8Wx%2B1KjFC0r%2B7NdV4BsdDfrzR%2B%2BYbGTDIfWKeiGtvuKOqaHy8mDkgq8M%2Fw60LAMqow3wYr5LqXZhpybHWh9I3wEoT%2FoGSaWIHtBxCaY7GWVaDEPf9pSTp7iPWUB%2BeYlYjRVnLEeqjhOHufNMbrLrHARtgYivCXSy8jNKlvFteF2m0TH7%2FXR4tQuwvvxsn0AiEanAZNmsGivOz3KG4zlkzTeh%2F2Qiws1%2BpjPT2InomhqZfmgry5fzPn89D2bVkqvRGQQSUunr%2Fh9BUQ67p1UPSV1kI7%2Bc%2Fy7FK2NpLOQol2GuUGkHb%2FfnJtbYStH31r6oZtfRzEZ0sbAWa1TEBVNm0fCD6xy8b7KtvDYQD8NI5erPuxTldxEgAlZEaQKKG%2F2JwXnsFBZfzGmWh5UgXQHYahDGer3%2FBonxNTf1F0cpInW4qfUMau9TzMw8bXGNEcMn%2BC6tnQIplya3bnqBYpPEYo8WJpbnQGKLSjDgdN1HjRUG5lZyucMoBEJUC6pkIox3ov99OlXb63uDrbhKD2D%2FkHKmdlWvl%2F5Wdwi4ec%2F9xXtjQMErUY5u0%2FbYX2hTq%2BzaEDTwSEba7a%2Bj%2BF5qVnp5HAkKcstmR7N4L88ghljRJGv7Sqa4B3wAdHPs5GStr6TOhWIFH%2BQw%2BeLG%2BZrnBNb5XxwVJC1Gdb%2FKCPb1pJWf%2BjfREfHdBvF9S2HscaYihOY%2FB9sONSDg0qtduf8ACBK6pF5cOlqco2oZrIERuvjY%2B4eOo%2FaYUB4%2FsO68dd5zZnwUSzsYX0y0J%2FmX5qscu8fky4Asr0GGhRkWTglBq3AWrv0xWbtv5nYJZ6nHXHDTuoQajFCjrr1b5fvOYaBlfQg3POeCh%2FlGusCbAG6XNf1deFSe0CjAq4Qjr48sYDuH9NZFSdfp6%2BHDHOy9ZMahvsET%2BrsF5FoMb1mzFpp%2FhrY%2F9uNRclvAyJMfIKrBmOVDKv0XetqkO6%2F9JaJjHlKUK7JbPvHq4psyGnZ0VLIDvJUkLoNXL0sF3MURzpo2vMqayhDCt6cEjUnzTN%2FkBnPN7fK4D5wXcpFj95pghAnlaln8b6DurVvIOt8K9YlzizTvK52rd%2F1BGPk2zZB9P3utz3c3rMk%2F4Qt2Tb9fKYl%2BjpB4dq4%2F8XprjFNxd3p%2FXU%2Fs9sRQiZ6fKFE4z5MYzuJ7Ao4I7kGSsr3bHYluPOaTSkel8yqvO%2Bnw%2B4WZJUG9fv7WypLCZzyoPAW1Qco5NO%2FmpjPqo6EGma%2FZcTWP3jMdnFKB1b41JY3Evxy11CBVaybUAV1xOAoVAWUMgOoGz8nzWICQJrylp9dWO2T4jQaDMGqMvP5bll81fY%2BhjhO0qCuhyHJAbvE%2BEbu6UAWSI7oyJ2xazhLn%2FDW6dwiqoNdsd1aOaX6cF9q8b8DN8DWsKR7aJnSwgZ90XNUtMHiHUMDAvFETZaZgQ1Ab7R7EuPGmENYx5q6Zcr1edNVwmKOpEtkhKFbpAtmkk%2BqsraQaIHEmIagdrxvNpk1F5da3ibbDnNhmIg9kOo367Zn3MANITSnnCHlJcViG0VkJCcXzu4MhRrpjipy8UZ36JG9t6vT8%3D,NA,NA,NA,NA,NA,#699228741,Philips,Norelco,Star Wars,Flexibles,NA,NA,Eléctrica,NA,NA,NA
1920, Rasuradora Afeitadora Philips Norelco S5290 / 88 Shaver 5200 ,"3,150",NA,0,1,12 meses,311.19,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JUST+GADGETS,https://articulo.mercadolibre.com.mx/MLM-693925572-rasuradora-afeitadora-philips-norelco-s5290-88-shaver-5200-_JM,NA,NA,NA,NA,NA,#693925572,Philips,Norelco,S5290 / 88,Removibles,NA,NA,110v / Bateria recargable,NA,NA,NA
1921, Braun Series 7 - Máquina De Afeitar Eléctrica Para Hombre ,"5,930",NA,0,10,18 meses,329.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GROUP-+HELPI,https://articulo.mercadolibre.com.mx/MLM-701517863-braun-series-7-maquina-de-afeitar-electrica-para-hombre-_JM,NA,NA,NA,NA,NA,#701517863,Braun,NA,NA,NA,NA,NA,Corriente directa,NA,NA,NA
1922, Rasuradora Piel Sensible Remington Afeita Mojado Confor 7600 ,"1,599",NA,0,20,18 meses,88.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,https://articulo.mercadolibre.com.mx/MLM-705648279-rasuradora-piel-sensible-remington-afeita-mojado-confor-7600-_JM,NA,NA,NA,NA,NA,#705648279,Remington,Rasuradora,PF7600,Ergónomicos,NA,NA,Recargable,NA,NA,NA
1923, Rasuradora Timco Nueva En Caja. Oferta. Excelente. ,550,NA,0,NA,18 meses,30.56,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JORDANFR888,https://articulo.mercadolibre.com.mx/MLM-560203128-rasuradora-timco-nueva-en-caja-oferta-excelente-_JM,NA,NA,NA,NA,NA,#560203128,Timco,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924, Rasuradora Y Cortador De Patilla Marca Timco Recargable ,756,NA,0,15,12 meses,74.75,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.com.mx/SMART-CART,https://articulo.mercadolibre.com.mx/MLM-600082013-rasuradora-y-cortador-de-patilla-marca-timco-recargable-_JM,1,1,0,0,0,#600082013,Timco,personal,BSK-9300,NA,NA,NA,NA,NA,NA,NA
1925, Rasuradora Afeitadora Hombre Gama Italy 6 En 1 ,499,NA,0,NA,12 meses,49.30,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/INFORMATICA.2001,https://articulo.mercadolibre.com.mx/MLM-627883313-rasuradora-afeitadora-hombre-gama-italy-6-en-1-_JM,NA,NA,NA,NA,NA,#627883313,GA.MA Italy,Rasuradora,GR 500,NA,10000,NA,NA,baterias,5000000000000000000000000000000000 s,NA
1926, Recortadora Conair Hc18es Cuchilla De Acero Inoxidable Pro ,437,NA,0,2,18 meses,24.31,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TODOAQUI.COM.MX,https://articulo.mercadolibre.com.mx/MLM-639109646-recortadora-conair-hc18es-cuchilla-de-acero-inoxidable-pro-_JM,NA,NA,NA,NA,NA,#639109646,Conair,RECORTADORA,HC18ES,NA,1,NA,Eléctrica,NA,NA,NA
1927, 3- En -1 Eléctrico Barba Máquina De Afeitar Usb Recargable ,302,NA,0,7,18 meses,16.83,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SILINGGYMX,https://articulo.mercadolibre.com.mx/MLM-675124378-3-en-1-electrico-barba-maquina-de-afeitar-usb-recargable-_JM,NA,NA,NA,NA,NA,#675124378,SILINGGY,NA,SILINGGY,NA,NA,NA,NA,NA,NA,NA
1928, Máquina Shaver Afeitadora Profesional Foilfx02 Babyliss ,"2,220",NA,0,1,18 meses,123.33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ALANVELAZQUEZ0,https://articulo.mercadolibre.com.mx/MLM-677891443-maquina-shaver-afeitadora-profesional-foilfx02-babyliss-_JM,NA,NA,NA,NA,NA,#677891443,BaByliss,FoilFX2,FoilFX2,Removibles,NA,NA,Recargable,180,NA,NA
1929, Rasuradora Braun Serie 9 Nueva ,"8,500",NA,0,NA,18 meses,472.22,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/MARIAGABRIELAFLORESMARES,https://articulo.mercadolibre.com.mx/MLM-681770921-rasuradora-braun-serie-9-nueva-_JM,NA,NA,NA,NA,NA,#681770921,Braun,Rasuradoras,Serie 9,Flexibles,NA,NA,Corriente directa,NA,NA,NA
1930, Rasuradora De Viaje Inalambrica Con Cargador Usb ,811,NA,0,15,18 meses,45.08,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SMART-CART,https://articulo.mercadolibre.com.mx/MLM-600082049-rasuradora-de-viaje-inalambrica-con-cargador-usb-_JM,NA,NA,NA,NA,NA,#600082049,Pure Acoustics - CE,personal,Sonic Shave,NA,NA,NA,Corriente directa,NA,NA,NA
1931," Afeitadora Rotatoria De Viaje Remington Doble Flexión, ","1,323",NA,0,3,18 meses,73.54,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-620836297-afeitadora-rotatoria-de-viaje-remington-doble-flexion-_JM,NA,NA,NA,NA,NA,#620836297,Remington,NA,R95CDN,NA,NA,NA,NA,NA,NA,NA
1931," Afeitadora Rotatoria De Viaje Remington Doble Flexión, ","1,323",NA,0,3,18 meses,73.54,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-620836297-afeitadora-rotatoria-de-viaje-remington-doble-flexion-_JM,NA,NA,NA,NA,NA,#620836297,Remington,NA,R95CDN,NA,NA,NA,NA,NA,NA,NA
1932, Máquina De Afeitar Eléctrica Hatteker 9598asougu De ,"2,172",NA,0,3,18 meses,120.72,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622734627-maquina-de-afeitar-electrica-hatteker-9598asougu-de-_JM,NA,NA,NA,NA,NA,#622734627,Hatteker,NA,9598ASOUGU,NA,NA,NA,NA,NA,NA,NA
1932, Máquina De Afeitar Eléctrica Hatteker 9598asougu De ,"2,172",NA,0,3,18 meses,120.72,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SIMAROMX,https://articulo.mercadolibre.com.mx/MLM-622734627-maquina-de-afeitar-electrica-hatteker-9598asougu-de-_JM,NA,NA,NA,NA,NA,#622734627,Hatteker,NA,9598ASOUGU,NA,NA,NA,NA,NA,NA,NA
1933, Remington Pr1335 R3000 Serie Hombres 's Eléctrico Navaja Co ,"1,710",NA,0,56,18 meses,95.03,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OCTOPUSSALESFORCEMX,https://articulo.mercadolibre.com.mx/MLM-629820773-remington-pr1335-r3000-serie-hombres-s-electrico-navaja-co-_JM,NA,NA,NA,NA,NA,#629820773,Remington,NA,PR1335C,NA,NA,NA,NA,NA,NA,NA
1933, Remington Pr1335 R3000 Serie Hombres 's Eléctrico Navaja Co ,"1,710",NA,0,56,18 meses,95.03,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/OCTOPUSSALESFORCEMX,https://articulo.mercadolibre.com.mx/MLM-629820773-remington-pr1335-r3000-serie-hombres-s-electrico-navaja-co-_JM,NA,NA,NA,NA,NA,#629820773,Remington,NA,PR1335C,NA,NA,NA,NA,NA,NA,NA
