search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
340, Capa Capinha Case iPhone 8 7 7 Plus 8 Plus Frente Verso 360 ,20,NA,5,12560,4x,5.67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TOMTOP+CASES,https://produto.mercadolivre.com.br/MLB-1118744246-capa-capinha-case-iphone-8-7-7-plus-8-plus-frente-verso-360-_JM?searchVariation=28735260634,NA,NA,NA,NA,NA,#1118744246,Apple,Apple,Extreme.Deal,Silicone,Silicone,Silicone
341, Capa Capinha Anti-impacto Dupla Proteção iPhone 8+1p/vidro ,38,NA,469,8558,6x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,41,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-919147355-capa-capinha-anti-impacto-dupla-proteco-iphone-81pvidro-_JM,35,4,1,1,0,#919147355,Apple,iphone 7 8 tela 4.7,jk capas,anti shock,anti shock,Silicone
342, Capa Capinha Luxo Anti Impacto Proteção iPhone 8 8 Plus Top ,35,NA,149,11363,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-980245026-capa-capinha-luxo-anti-impacto-proteco-iphone-8-8-plus-top-_JM?searchVariation=20926499701,2,0,0,0,1,#980245026,Apple,iphone,1,1,NA,Emborrachada
343, Capa Capinha Luxo Anti Impacto Phone 8 8 Plus+pelicula Vidro ,39,NA,73,14293,6x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,1,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-980241978-capa-capinha-luxo-anti-impacto-phone-8-8-pluspelicula-vidro-_JM?searchVariation=20926557771,0,0,1,0,0,#980241978,Apple,iphone,1,1,NA,Emborrachada
344, Capa Capinha iPhone 8 / 7 Ringke Fusion Case Transparente ,120,NA,4,18,12x,10.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,22,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-837217757-capa-capinha-iphone-8-7-ringke-fusion-case-transparente-_JM,22,0,0,0,0,#837217757,Apple,iPhone 7/8,Ringke,Fusion,protetora,TPU/Policarbonato
345, Capinha Superman Azul iPhone 8 4s 5 5s Se 6 6s 6 Plus 7 Plus ,34,NA,2,999,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-685444682-capinha-superman-azul-iphone-8-4s-5-5s-se-6-6s-6-plus-7-plus-_JM,NA,NA,NA,NA,NA,#685444682,Apple,Iphone,Lucases,Iphone 4 5 6 7 8 X 5S SE 6 6S 7 Plus,Personalizada,Silicone
346, Capa Case Capinha Cristal iPhone 8 E 8 Plus + Pelicula Vidro ,37,NA,33,568,6x,7.03,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-935032919-capa-case-capinha-cristal-iphone-8-e-8-plus-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#935032919,Apple,iPhone 8 e iPhone 8 PLUS,H'maston,Silicone  / TPU,Silicone  / TPU,Silicone
347, Capinha Case Silicone Logo iPhone 8 E 7 + Logo Frete Barato ,34,NA,40,93290,6x,6.46,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/IREXACESSORIOS,https://produto.mercadolivre.com.br/MLB-972260245-capinha-case-silicone-logo-iphone-8-e-7-logo-frete-barato-_JM,1,0,0,0,0,#972260245,Apple,Iphone 8 e 7,Genérico,Silicone,Silicone,Silicone
348, Capinha Flamingo Com Nome iPhone 8 ,22,NA,1,1999,4x,5.72,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173363245-capinha-flamingo-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1173363245,Apple,Iphone,Lucases,iPhone 8,Personalizada,Silicone
349, Capinha Case Capa iPhone 8 Plus Logo - Brinde! ,38,NA,11,44679,6x,6.45,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IREXACESSORIOS,https://produto.mercadolivre.com.br/MLB-1008325516-capinha-case-capa-iphone-8-plus-logo-brinde-_JM,NA,NA,NA,NA,NA,#1008325516,Apple,Iphone 7 e 8,Silicone,Silicone,Silicone,Silicone
350, Capa Case Capinha Tpu Bolinhas iPhone 8 / 8 Plus ,29,NA,48,23,5x,6.56,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,1,https://perfil.mercadolivre.com.br/LINCSTORE,https://produto.mercadolivre.com.br/MLB-1105730565-capa-case-capinha-tpu-bolinhas-iphone-8-8-plus-_JM?searchVariation=27747720520,0,1,0,0,0,#1105730565,Apple,iPhone 8 / 8 Plus,NA,iPhone 8 / 8 PLUS,TPU,Silicone
351, Capinha Com 2 Nomes E Coração iPhone 8 Plus ,24,NA,1,1999,4x,6.22,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242703202-capinha-com-2-nomes-e-coraco-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1242703202,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
352, Capinha Gatinhos Gatos Com Nome iPhone 8 Plus ,22,NA,1,1999,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188996852-capinha-gatinhos-gatos-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188996852,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
353, Capinha Flores Coloridas Com Nome iPhone 8 Plus ,22,NA,1,1999,4x,5.72,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173369552-capinha-flores-coloridas-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1173369552,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone
354, Capinha Floral Flores Flor Com Nome iPhone 8 ,22,NA,1,1999,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1173363543-capinha-floral-flores-flor-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1173363543,Apple,Iphone,Lucases,iPhone 8,Personalizada,Silicone
355, Capinha Coração Com Nomes Com Nome iPhone 8 Plus ,22,NA,1,1999,4x,5.72,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188991764-capinha-coraco-com-nomes-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188991764,Apple,Iphone,Lucases,iPhone 8 Plus,Personalizada,Silicone
356, Capinha Mapa Mundi Rosa Com Nome iPhone 8 ,24,NA,1,1999,4x,6.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242696096-capinha-mapa-mundi-rosa-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1242696096,Apple,Iphone,Lucases,Iphone 8,Personalizada,Silicone
357, Capa Capinha Air Anti Impacto iPhone 5s 6s 7 8 Plus X Xs Max ,25,NA,1,4999,5x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-1263232291-capa-capinha-air-anti-impacto-iphone-5s-6s-7-8-plus-x-xs-max-_JM?searchVariation=39569668748,NA,NA,NA,NA,NA,#1263232291,Apple,IPHONE,JK CAPAS,Air,CAPA PROTETOR,TPU/Policarbonato
358, Capinha Preta Caveiras Com Nome iPhone 8 Plus ,22,NA,1,1999,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1188997090-capinha-preta-caveiras-com-nome-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1188997090,Apple,Iphone,Lucases,Iphone 8 Plus,Personalizada,Silicone
359, Capinha iPhone 5 5s Se 6 6s 7 8 Plus X Frente Verso Película ,64,NA,135,296,12x,6.20,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,8,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-839223894-capinha-iphone-5-5s-se-6-6s-7-8-plus-x-frente-verso-pelicula-_JM?searchVariation=18550309329,2,3,2,1,0,#839223894,Apple,iPhone,HA,360°,Frente e Verso,Silicone
360, Case Capinha Anti Impacto Apple iPhone Todos Modelos +brinde ,24,NA,2,498,4x,6.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/2M.SHOP,https://produto.mercadolivre.com.br/MLB-1200564564-case-capinha-anti-impacto-apple-iphone-todos-modelos-brinde-_JM?searchVariation=34479469010,NA,NA,NA,NA,NA,#1200564564,Apple,iPhone,CAPINHA,ANTI CHOQUE,Capinha Anti Impacto,TPU/Policarbonato
361, Capa Capinha iPhone 5 5s Se 6 6s 7 8 Plus X 10 Textura Couro ,59,NA,12,594,10x,6.81,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3,1,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-841967149-capa-capinha-iphone-5-5s-se-6-6s-7-8-plus-x-10-textura-couro-_JM?searchVariation=21860041061,0,0,1,0,0,#841967149,Apple,iPhone,Apple,Textura Couro,NA,Couro
362, Case Capa Capinha iPhone X 6 6s 6 Plus 7 7 Plus Anti Impacto ,23,NA,3,1184,4x,6.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ALL_MIX,https://produto.mercadolivre.com.br/MLB-1205341394-case-capa-capinha-iphone-x-6-6s-6-plus-7-7-plus-anti-impacto-_JM?searchVariation=34823769460,NA,NA,NA,NA,NA,#1205341394,Apple,Iphone 5s/se/6/6s/7/Plus/X,Extremedeal,Anti Impacto,Anti Impacto,Silicone
363, Capinha Capa Case Super Luxo iPhone 8 Plus ,32,NA,9,1,6x,5.48,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1179649725-capinha-capa-case-super-luxo-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#1179649725,Apple,iPhone 8 Plus,Iphone Super Luxo,Slim,Ultra fina,Policarbonato
364, Capa Capinha iPhone 8 Nillkin Tpu Original - Frete Grátis ,99,NA,1,2,12x,8.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132492067-capa-capinha-iphone-8-nillkin-tpu-original-frete-gratis-_JM,NA,NA,NA,NA,NA,#1132492067,Apple,iPhone 8,Nillkin,Nature TPU,Emborrachada,Silicone
365, Capa Capinha Ultra Fina Fosca iPhone 8 - Frete Grátis ,74,NA,1,2,12x,6.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1093766166-capa-capinha-ultra-fina-fosca-iphone-8-frete-gratis-_JM,NA,NA,NA,NA,NA,#1093766166,Apple,iPhone,ULTRA FINA,TPU,Ultrafina,Silicone
366, Capinha Anti-impacto Transparente iPhone 8 Plus Frete Grátis ,74,NA,1,1,12x,6.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1093815441-capinha-anti-impacto-transparente-iphone-8-plus-frete-gratis-_JM,NA,NA,NA,NA,NA,#1093815441,Apple,iPhone,Bumper,Cristal Clear,Bumper,Silicone
367, Capa Capinha Case iPhone 7 5 8 Frente Verso Rose Bronze 360 ,27,NA,30,642,5x,5.60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TOMTOP+CASES,https://produto.mercadolivre.com.br/MLB-1118721694-capa-capinha-case-iphone-7-5-8-frente-verso-rose-bronze-360-_JM?searchVariation=28733209070,NA,NA,NA,NA,NA,#1118721694,Apple,iPhone 7,Extreme.Deal,Acrílico,frente e verso,Silicone
368, Capinha Capa Case Tpu iPhone 8 Plus Ultra Fina Casca De Ovo ,12,NA,7,985,2x,6.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/TOMTOP+CASES,https://produto.mercadolivre.com.br/MLB-1118719128-capinha-capa-case-tpu-iphone-8-plus-ultra-fina-casca-de-ovo-_JM,1,0,0,0,0,#1118719128,Apple,iPhone 8 Plus,Silicone,Silicone,Silicone,Silicone
369, Capa Capinha Ultra Fina Fosca iPhone 8 Plus - Frete Grátis ,74,NA,2,1,12x,6.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1093778751-capa-capinha-ultra-fina-fosca-iphone-8-plus-frete-gratis-_JM,NA,NA,NA,NA,NA,#1093778751,Apple,iPhone,ULTRA FINA,TPU,Ultrafina,Silicone
370, Case Capinha Fibra Carbono iPhone 5 5s Se 6 6s 7 8 E Plus ,29,NA,13,495,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-971267425-case-capinha-fibra-carbono-iphone-5-5s-se-6-6s-7-8-e-plus-_JM?searchVariation=21797904835,NA,NA,NA,NA,NA,#971267425,Apple,iPhone,HA,Fibra Carbono,Anti-impacto,Silicone
371, Capa Case Capinha iPhone 8 Plus Anti Impacto Transparente ,19,NA,2,98,3x,7.08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-1092731232-capa-case-capinha-iphone-8-plus-anti-impacto-transparente-_JM,NA,NA,NA,NA,NA,#1092731232,Apple,iPhone 8 Plus,ccs store,Anti Impacto,Anti impacto,Silicone
372, Capinha Para iPhone 7 Plus iPhone 8 Plus Logo - Várias Cores ,78,NA,3,98888,12x,7.52,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/IREXACESSORIOS,https://produto.mercadolivre.com.br/MLB-1020692787-capinha-para-iphone-7-plus-iphone-8-plus-logo-varias-cores-_JM,NA,NA,NA,NA,NA,#1020692787,Apple,Iphone 7 e 8,Genérico,Silicone,Silicone,Silicone
373, Capa Capinha Prova D'água iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,74,NA,23,494,12x,7.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-907668469-capa-capinha-prova-dagua-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=21675964576,0,2,1,0,0,#907668469,Apple,iPhone,BOSS,Waterproof,Impermeável,Emborrachada
374, Capa Capinha iPhone 8/8 Plus/7/7 Plus Ringke Slim Casca Ovo ,89,NA,2,20,12x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-1119192259-capa-capinha-iphone-88-plus77-plus-ringke-slim-casca-ovo-_JM?searchVariation=28764848688,NA,NA,NA,NA,NA,#1119192259,Apple,iPhone 8 / 8 Plus / 7 / 7 Plus,Ringke,Slim,protetora,TPU/Policarbonato
375, Capa Capinha Personalizada iPhone 8 Plus Com A Sua Foto ,29,NA,29,71,5x,5.98,NA,Envio para todo o país,NA,NA,3,1,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULARES,https://produto.mercadolivre.com.br/MLB-1011842520-capa-capinha-personalizada-iphone-8-plus-com-a-sua-foto-_JM,0,0,1,0,0,#1011842520,Apple,iPhone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone
376, Capa Capinha Anti-impacto Proteção iPhone 8 /8p+pelicula Gel ,26,NA,6,194,5x,5.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/ZHANGYUYING,https://produto.mercadolivre.com.br/MLB-1061561107-capa-capinha-anti-impacto-proteco-iphone-8-8ppelicula-gel-_JM,NA,NA,NA,NA,NA,#1061561107,Apple,Iphone8/8Plus,TS,Iphone8/8Plus,Anti-queda,Acrílico
377, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 6 7 8 Plus ,68,NA,8,4997,12x,5.74,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1162443702-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=31696920225,NA,NA,NA,NA,NA,#1162443702,Apple,Iphone,Outros,Silicone,Anti impacto,Silicone
378, Capa Case Capinha Personalizada iPhone 8 ,24,NA,1,999,4x,6.25,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/L.AELETRONICOS,https://produto.mercadolivre.com.br/MLB-1222816843-capa-case-capinha-personalizada-iphone-8-_JM,NA,NA,NA,NA,NA,#1222816843,Apple,Iphone,Apple,8,TPU,Silicone
379, Capa Capinha Case Slim Super Luxo Apple iPhone 8 ,49,NA,3,599,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=vQx6wLhJO8CBLc3a1hH8sJblWGjTvqS0r9oc9n8sLeblgNrTMj%2FXDriQqz7mIZiv65aslLLgtEzS%2FLJ6k2JzrTtgwH2qzjzgQXgz42plHqdRhO1T2LwwxS3HRjxq9sFUBg13N46hvL8YttPpAHzMBhnuru3hvQ5H8U72042zo6jUksm4hcefTOUxU83LN0YSoQIgUpWfewDoVVWaNFv4lgplRRj%2BEF2slKFtdMicq9FU9U02wdmno6CcAXjfsQjRDYv3B8iYAlTdrMWKMYRMOKD28W02oYbJB90kle%2Fxa1iEb95RJz5H0FcooZgZfxKNb3%2FerivKoPBIXRyy1bojtos9%2BCASqtT%2FfNBDGHlETUTTs1JHteV9WIO8j1BFCtleXLgL0KIKwUfLuAe7USkIVES66N8g2UbgM7Au6IIyP50pppC0gimfGauJob4PyzS3qegPqm6%2BHa7H6SHInhvJVn1lPqSrC1yUdIgIgOCeRG8mVukyFn5mptWLGAVdssek7BIJWfraZGsAVT7lQLv3UtytDx5%2FvpglS83JnItajU8MNACbMulU3q3EvcQ9zyZef%2F8LuE5eB4pUmr8tFwShb3gVuaIuEU42ChjOfmSf0E%2BR6y0dhEU1dUGLxbIc5xqTivMzCOvj1Zj5Nv21tYyi3qeQhzhOJgo0jFTJmTGxDeyXQ352zkYIc%2FwUAdIiLrr9uwWCk%2Fed2gSUxKmdpI7iu6hAd2W0M3%2FBacKacNPSZbHfAhDhMbKFup2CA5o2e0y4u4%2ByJBTMKCgSuJh7xqD4ONu05bFdLBh7dVN2JY9IUdg5oRcE4yuIwoWDVtHPJ4tI40d%2FStN5rObOpg9%2FPS9K7LBZa7z4YHdivxNU4pdfjQKj70CkyWARPjX1KTFpiYLc9%2FvFEQH7nAJA2sF6zS%2FvK34GsqDZwi%2BHY6g%2FKXTYDJnkG6D%2BEqm8CMwNoUQzIeU6b8xUiwvmRKxw697t67IQXSdLDM50JPCJRWbH5FML1iC1%2BYaixr4LW875UkSz2YGB1%2FbBB9syvi02L7Dy4MzWWGWqp2aIMzDUC40uMU52R2OsRT2gdMJVVNUmH28qExYYIy8nscU1kWHiBX5iInpC8o%2Fvbl9lFoaxLaWapL3XPjzH218lMH7taJTkEeSpCfPxvrPEfeNZ%2BRf5RiWrXPspwhqJF1qJgXYii%2BHz2edEKhEJlJnVYjAc568MAwR9nNlTqM%2BRxc1vIST%2B13st97Cf7nBqypu1yCMgoR1lk1EIKC9Msghx7waUMh5iMx8fGajHA02wVHh%2F%2FfwytVQ75DjopEmbA74YigQgp5qBMIjNyhTYFf0qPLEG%2BnWuECkUQAgQ8Kaw3IIP0Umoc%2BUgPFmhY%2BHi1qnhJHFEdugzFrkG%2BKBWxJNSVUWezxXIjhIK5LuKzQWcw1MYMUNxh%2BpbooOhj%2F4tTxmpXuoeDY1AoVuUqeI8ada15%2Fctg6qA%2B2wzHuQ%2BfVUrLxKRcl6yq9QQIyAC,NA,NA,NA,NA,NA,#1235179135,Apple,Iphones 6_6 plus_7_7 plus_8_8 plus_X_Xr_Xs Max,ADS,Magnética,Magnética,Vidro Temperado
380, Capinha Capa iPhone 8 E 7 Silicone Emborrachada Flexível. ,29,NA,19,6,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-905062823-capa-capinha-case-slim-super-luxo-apple-iphone-8-_JM,NA,NA,NA,NA,NA,#905062823,Apple,Iphone 6 6s,Apple,Iphone Super Luxo,Super Luxo,Emborrachada
381, Capa Capinha iPhone 8 Plus / 7 Plus Ringke Fusion Case ,17,NA,1,9,3x,5.67,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/COSMEALVESDESANTANA,https://produto.mercadolivre.com.br/MLB-1002141312-capinha-capa-iphone-8-e-7-silicone-emborrachada-flexivel-_JM,NA,NA,NA,NA,NA,#1002141312,Apple,Iphone 7 e 8.,Apple,Silicone Emborrachada Flexível,NA,NA
382, Capa Capinha iPhone 7plus iPhone 8plus Universo De Estrelas ,99,NA,9,15,12x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3,1,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-910931676-capa-capinha-iphone-8-plus-7-plus-ringke-fusion-case-_JM,0,0,1,0,0,#910931676,Apple,iphone 8 Plus,Ringke,Fusion,traseira e bordas,TPU/Policarbonato
383, Capa Capinha Protetor Anti Impacto 4em1 iPhone 7 8+pelicula ,39,NA,1,10,6x,6.65,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/POWER.CELULARES,https://produto.mercadolivre.com.br/MLB-1151693693-capa-capinha-iphone-7plus-iphone-8plus-universo-de-estrelas-_JM,NA,NA,NA,NA,NA,#1151693693,Apple,iPhone 7 Plus iPhone 8 Plus,Silicone,Personalizada com nome,Braçadeira,Silicone
384, Capa Capinha Case Flip Magnética iPhone 8 ,65,NA,1,1110,12x,5.42,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210670216-capa-capinha-protetor-anti-impacto-4em1-iphone-7-8pelicula-_JM,NA,NA,NA,NA,NA,#1210670216,Apple,iphone 7/iphone 8 tela 4.7,jk capas,4 em 1,capa protetor,TPU/Policarbonato
