search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
199, Case Ringke Fusion Para iPhone 8 Plus A Prueba Golpes Clear ,49,NA,2,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JAPIMPORTA,https://articulo.mercadolibre.com.pe/MPE-436061210-case-ringke-fusion-para-iphone-8-plus-a-prueba-golpes-clear-_JM,NA,NA,NA,NA,NA,#436061210,Sony,NA,Ringke,Fusion,Silicona
200," Case iPhone 6,7, 7plus,8, 8 Plus,x,xs,xr ",30,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-433397160-case-iphone-67-7plus8-8-plusxxsxr-_JM,NA,NA,NA,NA,NA,#433397160,Apple,Roja,NA,NA,Acrílico
201, Flip Cover Original Goospery Mansoor Diary iPhone 7 8 Plus ,49,NA,2,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-423693636-flip-cover-original-goospery-mansoor-diary-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#423693636,Apple,NA,NA,NA,Cuero
202, Case Spigen Apple iPhone 8 / 7 Plus Ultra Hybrid 2 Masplay ,109,NA,7,992,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-427761860-case-spigen-apple-iphone-8-7-plus-ultra-hybrid-2-masplay-_JM,NA,NA,NA,NA,NA,#427761860,Apple,NA,Spigen,Ultra Hybrid,Acrílico
203, Case Personalizados Para Ellos iPhone 4 5 6 7 8 Plus ,45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-428428987-case-personalizados-para-ellos-iphone-4-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#428428987,Apple,NA,NA,NA,NA
204, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r ,139,NA,0,8,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-434239903-lensun-vidrio-protector-pantalla-360-iphone-78plusxr-_JM,NA,NA,NA,NA,NA,#434239903,Apple,NA,NA,NA,NA
205, Lunatik Taktik iPhone 5/6/6s/plus 7/7plus 8/8plus D Aluminio ,135,NA,45,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428540359-lunatik-taktik-iphone-566splus-77plus-88plus-d-aluminio-_JM,1,0,0,0,0,#428540359,Apple,Negro,NA,NA,Aluminio
206, Case iPhone 7 7+ 8 Plus 8+ 5.5 Protector Supcase Extremo Pro ,149,NA,6,24,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421273231-case-iphone-7-7-8-plus-8-55-protector-supcase-extremo-pro-_JM,NA,NA,NA,NA,NA,#421273231,Apple,NA,NA,NA,NA
207, Case iPhone 8 Plus 7 Plus Bumper Espejo Elegante ,29,NA,16,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/YAJOMATECH,https://articulo.mercadolibre.com.pe/MPE-423191621-case-iphone-8-plus-7-plus-bumper-espejo-elegante-_JM,2,0,0,0,0,#423191621,Apple,NA,Apple,CASE BUMPER ESPEJO,Aluminio
208, Estuche De Goma 3d Para iPhone X 8 7 6 7 Plus ,30,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-428548641-estuche-de-goma-3d-para-iphone-x-8-7-6-7-plus-_JM,NA,NA,NA,NA,NA,#428548641,Apple,NA,NA,NA,Silicona
209, Protector Otterbox Simmetry Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425826903-protector-otterbox-simmetry-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#425826903,Apple,NA,OtterBox,NA,NA
210, Case Bumper Protector Ringke Maximo iPhone 7/8 & 7/8 Plus ,85,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-429724857-case-bumper-protector-ringke-maximo-iphone-78-78-plus-_JM,NA,NA,NA,NA,NA,#429724857,NA,NA,NA,NA,NA
211, Case Personalizado Para Ellas iPhone 4 5 6 7 8 Plus ,45,NA,0,100,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZABIVAKA,https://articulo.mercadolibre.com.pe/MPE-427602423-case-personalizado-para-ellas-iphone-4-5-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#427602423,Apple,NA,NA,NA,Acrílico
212, Lunatik iPhone 6/6s Plus 7/7 Plus 8/8 Plus De Aluminio ,140,NA,3,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313360-lunatik-iphone-66s-plus-77-plus-88-plus-de-aluminio-_JM,NA,NA,NA,NA,NA,#428313360,Apple,Negro,NA,NA,Aluminio
213," Case Silicone iPhone 5s, Se, 6, 6s, 6 Plus, 7, 7 Plus, 8, X ",39,NA,2,48,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNOLOGIAS_AQP,https://articulo.mercadolibre.com.pe/MPE-432334911-case-silicone-iphone-5s-se-6-6s-6-plus-7-7-plus-8-x-_JM,NA,NA,NA,NA,NA,#432334911,Apple,NA,Silicone,NA,Silicona
214," Protector Silicona Original iPhone 6/6s, 7/8 & Plus, Xr, Xs ",35,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437017398-protector-silicona-original-iphone-66s-78-plus-xr-xs-_JM?searchVariation=39963309842,NA,NA,NA,NA,NA,#437017398,Apple,NA,Original,Original,Silicona
215, Protector Laut Exoframe Rosado Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-425692793-protector-laut-exoframe-rosado-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#425692793,Apple,NA,NA,NA,NA
216, Case Mate Brilliance iPhone 6 6s 7 8 Y Plus + Mica Glass 3d ,109,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436283280-case-mate-brilliance-iphone-6-6s-7-8-y-plus-mica-glass-3d-_JM,NA,NA,NA,NA,NA,#436283280,Apple,NA,NA,NA,Silicona
217," Lunatik iPhone 7/7 Plus, 8/8 Plus Armadura Original ",140,NA,16,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOPP75,https://articulo.mercadolibre.com.pe/MPE-428313368-lunatik-iphone-77-plus-88-plus-armadura-original-_JM,NA,NA,NA,NA,NA,#428313368,Apple,NA,NA,NA,Aluminio
218, Estuche Armor Gancho Correa iPhone 8plus 7 Plus 6 Plus ,52,NA,10,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ACCESORIOS+SB,https://articulo.mercadolibre.com.pe/MPE-431921505-estuche-armor-gancho-correa-iphone-8plus-7-plus-6-plus-_JM,NA,NA,NA,NA,NA,#431921505,Apple,NA,NA,NA,NA
219, Case iPhone 7 8 Y Plus Protector Resistente C/ Mica Y Gancho ,129,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-435990428-case-iphone-7-8-y-plus-protector-resistente-c-mica-y-gancho-_JM,NA,NA,NA,NA,NA,#435990428,Apple,Negro,NA,NA,NA
220, Case iPhone Colores Delivery Lima Callao 6 7 8 Xr Xs Max Plu ,29,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELMER+ALFARO,https://articulo.mercadolibre.com.pe/MPE-437293010-case-iphone-colores-delivery-lima-callao-6-7-8-xr-xs-max-plu-_JM,NA,NA,NA,NA,NA,#437293010,iPhone,NA,NA,NA,NA
221, Protector Laut Exoframe Gris Para iPhone 7 Plus Y 8 Plus ,120,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426199675-protector-laut-exoframe-gris-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#426199675,Apple,NA,NA,NA,NA
222, Protector Cover Softek Negro Para iPhone 7 Plus Y 8 Plus ,110,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426549618-protector-cover-softek-negro-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#426549618,Apple,NA,NA,NA,NA
223, Protector 360 iPhone Y Samsung S8 Y S8 Plus ,38,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-425957619-protector-360-iphone-y-samsung-s8-y-s8-plus-_JM,NA,NA,NA,NA,NA,#425957619,Samsung,NA,Samsung,NA,NA
224," Brazalete Trianium Para iPhone X 8 7 6 6s Plus, Lg G6, Galax ",137,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821124-brazalete-trianium-para-iphone-x-8-7-6-6s-plus-lg-g6-galax-_JM,NA,NA,NA,NA,NA,#436821124,Samsung,Pro Black,Trianium,TM000012,NA
225," Silicone Case iPhone 6, 6s, 7/8, 7/8plus, Xr, Xs, Xsmax ",45,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437204608-silicone-case-iphone-6-6s-78-78plus-xr-xs-xsmax-_JM,NA,NA,NA,NA,NA,#437204608,iPhone,NA,Silicone,NA,NA
226," Case Transparente iPhone 6, 7, 8, X Y Plus + Vidrio ",24,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-431770899-case-transparente-iphone-6-7-8-x-y-plus-vidrio-_JM,NA,NA,NA,NA,NA,#431770899,Apple,NA,NA,NA,Gel
227, Estuche Protector 3d Para iPhone X 8 7 6 7 Plus ,30,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MVH+STORE,https://articulo.mercadolibre.com.pe/MPE-428554111-estuche-protector-3d-para-iphone-x-8-7-6-7-plus-_JM,NA,NA,NA,NA,NA,#428554111,Apple,NA,NA,NA,Silicona
228, Cover Protector Silicona Star iPhone 7/8/7 Plus/8 Plus ,30,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437380668-cover-protector-silicona-star-iphone-787-plus8-plus-_JM,NA,NA,NA,NA,NA,#437380668,iPhone,NA,Chino,3d Glitter,Silicona
229, Cover Protector Laut Exoframe iPhone 7 Plus/8 Plus ,65,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395447-cover-protector-laut-exoframe-iphone-7-plus8-plus-_JM,NA,NA,NA,NA,NA,#437395447,iPhone,NA,Laut,Exoframe,Aluminio/TPU
230, Protector Cover Softek Rosado Para iPhone 7 Plus Y 8 Plus ,110,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HIPERCELLVENTASONLINE,https://articulo.mercadolibre.com.pe/MPE-426495028-protector-cover-softek-rosado-para-iphone-7-plus-y-8-plus-_JM,NA,NA,NA,NA,NA,#426495028,Apple,NA,NA,NA,NA
231, iPhone 7 Plus /8 Plus Vidrio Templado Lensun Nano 0.35 Mm ,60,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOCELENSUNPERU,https://articulo.mercadolibre.com.pe/MPE-435230291-iphone-7-plus-8-plus-vidrio-templado-lensun-nano-035-mm-_JM,NA,NA,NA,NA,NA,#435230291,Apple,NA,NA,NA,NA
232, Cover Protector Baseus Fusion iPhone 7 Plus/8 Plus ,40,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437558141-cover-protector-baseus-fusion-iphone-7-plus8-plus-_JM,NA,NA,NA,NA,NA,#437558141,iPhone,NA,Baseus,Fusion,TPU/Policarbonato
233, Cover Protector Silicona Flamingo iPhone 7/8/x/7 Plus/8 Plus ,30,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437380370-cover-protector-silicona-flamingo-iphone-78x7-plus8-plus-_JM,NA,NA,NA,NA,NA,#437380370,iPhone,NA,Chino,3d Glitter,Silicona
234, Cover Protector Puregear Dualtek iPhone 7 Plus/8 Plus ,65,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395542-cover-protector-puregear-dualtek-iphone-7-plus8-plus-_JM,NA,NA,NA,NA,NA,#437395542,iPhone,NA,PureGear,Dualtek,TPU/Policarbonato/Goma
235, Cover Protector Puregear Slim Shell iPhone 7 Plus/8 Plus ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395600-cover-protector-puregear-slim-shell-iphone-7-plus8-plus-_JM,NA,NA,NA,NA,NA,#437395600,iPhone,NA,PureGear,Slim Shell,TPU/Policarbonato
236, Cover Protector Otterbox Symmetry iPhone 7 Plus/8 Plus ,55,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-437395707-cover-protector-otterbox-symmetry-iphone-7-plus8-plus-_JM,NA,NA,NA,NA,NA,#437395707,iPhone,NA,Otterbox,Symmetry Graphics,TPU/Policarbonato/Goma
237," Fondo De Piel Para iPhone 8 Plus Y 7 Plus, Samsung Galaxy S7 ",163,NA,0,12,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436821560-fondo-de-piel-para-iphone-8-plus-y-7-plus-samsung-galaxy-s7-_JM,NA,NA,NA,NA,NA,#436821560,Samsung,01 Gray,TECHCIRCLE,NA,NA
238, Case Flipcover iPhone 7 8 Plus Rock Tapa Transparente ,60,NA,3,97,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-421263018-case-flipcover-iphone-7-8-plus-rock-tapa-transparente-_JM,NA,NA,NA,NA,NA,#421263018,Apple,NA,Rock,NA,NA
239, Rematando!!! Case Magnetico iPhone 6/7/7plus & Sam 8/edge S7 ,18,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-427161014-rematando-case-magnetico-iphone-677plus-sam-8edge-s7-_JM,NA,NA,NA,NA,NA,#427161014,Apple,NA,NA,NA,Acrílico
240, Funda Case Personalizado iPhone X 4 4s 5s Se 6 7 8 Plus ,49,NA,48,52,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-421322221-funda-case-personalizado-iphone-x-4-4s-5s-se-6-7-8-plus-_JM,1,0,0,0,0,#421322221,Apple,NA,NA,NA,NA
241, Case Protector Con Tapa Nillkin Qin iPhone 7 Plus 8 Plus ,65,NA,2,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NILLKIN+PERU,https://articulo.mercadolibre.com.pe/MPE-427939597-case-protector-con-tapa-nillkin-qin-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#427939597,Apple,NA,Nillkin,Qin,Cuero
242, Protector Funda Silicone Case iPhone X 7 8 Y Plus - Sellado ,70,NA,12,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EDUARDOVILCHEZCHAVEZ,https://articulo.mercadolibre.com.pe/MPE-428776707-protector-funda-silicone-case-iphone-x-7-8-y-plus-sellado-_JM,NA,NA,NA,NA,NA,#428776707,Apple,NA,NA,NA,NA
243, Protector iPhone 8 / 7 Plus Premium Case Aluminio + Vidrio ,99,NA,2,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CYSCORP,https://articulo.mercadolibre.com.pe/MPE-426110173-protector-iphone-8-7-plus-premium-case-aluminio-vidrio-_JM,NA,NA,NA,NA,NA,#426110173,Apple,NA,NA,NA,Acrílico
244, Protector iPhone 8 Plus Slim Armor Spigen Original Funda Cas ,79,NA,2,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONA+SMART,https://articulo.mercadolibre.com.pe/MPE-421557964-protector-iphone-8-plus-slim-armor-spigen-original-funda-cas-_JM,NA,NA,NA,NA,NA,#421557964,Apple,NA,NA,NA,NA
245, Case Funda Mickey Mouse iPhone 6 Plus /6s Plus/7 Plus/8 Plus ,39,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRUIZ145,https://articulo.mercadolibre.com.pe/MPE-432069569-case-funda-mickey-mouse-iphone-6-plus-6s-plus7-plus8-plus-_JM,NA,NA,NA,NA,NA,#432069569,Apple,NA,NA,NA,NA
246, Case Protector Funda Supcase Ub Pro iPhone 7 8 Plus Armadura ,99,NA,1,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECJL,https://articulo.mercadolibre.com.pe/MPE-425842106-case-protector-funda-supcase-ub-pro-iphone-7-8-plus-armadura-_JM,NA,NA,NA,NA,NA,#425842106,Apple,NA,NA,NA,NA
247, Funda Case Transparente Gel iPhone 6 7 Plus S9 S8 P8 P9 A6+ ,19,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435231484-funda-case-transparente-gel-iphone-6-7-plus-s9-s8-p8-p9-a6-_JM,NA,NA,NA,NA,NA,#435231484,NA,NA,NA,NA,NA
248," Case Funda Protector iPhone 6, 6s, 7, 8 Plus, X ",30,NA,1,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KF+IMPORT,https://articulo.mercadolibre.com.pe/MPE-432668417-case-funda-protector-iphone-6-6s-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#432668417,Apple,NA,NA,NA,NA
249, Case Funda Estuche Protector De Madera Para iPhone 8 Plus ,49,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CARLITOSFERRUA,https://articulo.mercadolibre.com.pe/MPE-432847163-case-funda-estuche-protector-de-madera-para-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#432847163,Apple,NA,NA,NA,NA
250, Funda iPhone 6/6plus/7/7plus/8/8plus Diamonds Case Carcasa ,19,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KF+IMPORT,https://articulo.mercadolibre.com.pe/MPE-433188501-funda-iphone-66plus77plus88plus-diamonds-case-carcasa-_JM,NA,NA,NA,NA,NA,#433188501,Apple,NA,NA,NA,NA
251," Case Relieve Funda Protector iPhone 6, 6s, 7, 8 Plus, X ",23,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KF+IMPORT,https://articulo.mercadolibre.com.pe/MPE-432576975-case-relieve-funda-protector-iphone-6-6s-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#432576975,Apple,NA,NA,NA,NA
252, Case Funda Love Mei + Glass - iPhone 7 / 8 Plus ,99,NA,2,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TUNEA.TU.SMART,https://articulo.mercadolibre.com.pe/MPE-425682690-case-funda-love-mei-glass-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#425682690,Apple,NA,NA,NA,NA
253, Case Funda iPhone 8 Plus 8+ Cover Tpu Marca Baseus Protector ,70,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432215147-case-funda-iphone-8-plus-8-cover-tpu-marca-baseus-protector-_JM,NA,NA,NA,NA,NA,#432215147,Apple,NA,Baseus,NA,NA
254," Funda De Billetera Para iPhone 7/8 Plus, Vaultskin Eton A ",246,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436969775-funda-de-billetera-para-iphone-78-plus-vaultskin-eton-a-_JM,NA,NA,NA,NA,NA,#436969775,NA,NA,Vaultskin,NA,NA
255, Funda De Libro Para iPhone 8 Plus Y iPhone 7 Plus - Tarje ,173,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433335530-funda-de-libro-para-iphone-8-plus-y-iphone-7-plus-tarje-_JM,NA,NA,NA,NA,NA,#433335530,NA,NA,Eco Fused,NA,NA
256, Case/funda Baseus Glitter iPhone 8 Plus ,75,NA,0,50,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARVINORDAYACHAMORRO,https://articulo.mercadolibre.com.pe/MPE-430059808-casefunda-baseus-glitter-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#430059808,Apple,NA,Baseus,NA,Acrílico
257," Funda Cartera iPhone 8 Plus, Funda iPhone 7 Plus Con Tarj ",210,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433520379-funda-cartera-iphone-8-plus-funda-iphone-7-plus-con-tarj-_JM,NA,NA,NA,NA,NA,#433520379,NA,NA,ZVE,NA,NA
258," Gear Beast iPhone 8 Plus /7 Plus Funda De Cartera, Vista ",195,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436057206-gear-beast-iphone-8-plus-7-plus-funda-de-cartera-vista-_JM,NA,NA,NA,NA,NA,#436057206,NA,NA,Gear Beast,NA,NA
259, Case Funda Armor Para iPhone 7 / 8 Plus ,35,NA,2,48,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TUNEA.TU.SMART,https://articulo.mercadolibre.com.pe/MPE-421323412-case-funda-armor-para-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#421323412,Apple,NA,NA,NA,NA
260, Protector Funda Silicone Case iPhone X 7 8 Y Plus Remate ,15,NA,2,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BEEN919830,https://articulo.mercadolibre.com.pe/MPE-435442575-protector-funda-silicone-case-iphone-x-7-8-y-plus-remate-_JM,NA,NA,NA,NA,NA,#435442575,NA,NA,NA,NA,NA
261," Funda De Kickstand Para iPhone 8 Plus, Lujo Bling Glitter ",169,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436956132-funda-de-kickstand-para-iphone-8-plus-lujo-bling-glitter-_JM,NA,NA,NA,NA,NA,#436956132,NA,NA,Black Lemon,NA,NA
262, Baseus Funda Para iPhone 7/8 Plus ,25,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALBERTOBQ,https://articulo.mercadolibre.com.pe/MPE-430415255-baseus-funda-para-iphone-78-plus-_JM,NA,NA,NA,NA,NA,#430415255,Apple,NA,Baseus,NA,Silicona
263," Funda Para iPhone 8plus ,8 Y X ",33,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JOSRONALTORRESBANDA,https://articulo.mercadolibre.com.pe/MPE-430789316-funda-para-iphone-8plus-8-y-x-_JM,NA,NA,NA,NA,NA,#430789316,Apple,NA,NA,NA,NA
264," Case Funda Protector Jelly iPhone 8, 8 Plus // 4 Tiendas ",29,NA,0,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SMARTPHONESPERUMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-432654881-case-funda-protector-jelly-iphone-8-8-plus-4-tiendas-_JM,NA,NA,NA,NA,NA,#432654881,Apple,NA,NA,NA,NA
