search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca da Capa,Marca de Celular,Modelo de Celular,Modelo da Capa,Tipo de capa,Material,Cor
2014, Capa Capinha P/ iPhone 8 Plus - Guaxinim Pattern ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457554-capa-capinha-p-iphone-8-plus-guaxinim-pattern-_JM,NA,NA,NA,NA,NA,#1020457554,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2015, Capa Capinha P/ iPhone 8 Plus - Panda Pattern ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457557-capa-capinha-p-iphone-8-plus-panda-pattern-_JM,NA,NA,NA,NA,NA,#1020457557,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2016, Capa Capinha P/ iPhone 8 Plus - Hard Music ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457558-capa-capinha-p-iphone-8-plus-hard-music-_JM,NA,NA,NA,NA,NA,#1020457558,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2017, Capa Capinha P/ iPhone 8 Plus - Love Pugs ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457559-capa-capinha-p-iphone-8-plus-love-pugs-_JM,NA,NA,NA,NA,NA,#1020457559,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2018, Capa Capinha P/ iPhone 8 Plus - Fairy Happy Love ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457560-capa-capinha-p-iphone-8-plus-fairy-happy-love-_JM,NA,NA,NA,NA,NA,#1020457560,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2019, Capinha Holográfica iPhone 6 6s Plus 7 8 Plus X Xr Xs Max ,50,NA,NA,10,10x,5.08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/EXTURO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=WKRBXJiYwYaPCvcyKtN8f0S7opcUU05ernjT5kxkWdl6rhY1ZqZvcXh7i4lgKIRceqSgbciyf%2FRWT78tiM%2FO7oz5oKRwqhYUBX8M6uJKL1vZZmIYtYQEfEy3EBq%2FiKZzq9JRAN%2FF4DI2K9LJ9nW81AGcsy2qO4Ee%2F0XVsU%2FRH2QC7LWNCbcMb2DKW0DxZM4%2BkKXl42Xhanol6tWyJ0X%2B85qQSv%2Bm9NZs2MlF2lfWhvxHJTHfFtWrV2KFLdEMUZIxMnM00%2FNI0vgzI1inVKUDy%2BEWqfk2pIo%2FxD8EFUT2UaMKNaZ%2BiCbpLfIFd8hMamHQPbzrS7CMq2aKLaaWJUcKM4LjDSAEyMiD0kotEyHFx35K0vt8RhN0vLyxdLIsyyLYv89jcYa1IUFB8J75eZeVoejssNdNb7ndYx00f09yXH1VZTnpo8RujeSqQDOR3nZMNjEjoEvbA6v8pV7WHDNXHNckwo6Co1Xq2AwsnEoA%2FIH4IxDNwB6kGMUjDDpKbSM8ptFAyytlRMTGORbv3S9SBEKLAhzrUFM3W1x%2FFRXz5EvZloQmnlDxoks%2BWBMVYw9UTN8tXFDdFfople40YsBv26LKL%2B7nhtgdVOO9qHe%2FtPEcbyvgmxps0zimnKW%2BgEpH8bEKSnFBSwOT%2B%2FkVICI7ukk9gzgyfZ%2BsqxtdU9g8zufJiqb1b3TFetZynm1pVpnD3ea1Y4qJACpFvZsSl0nGGkfr%2F6IcnHgTK1Q7Q3acSaQ%2BSQzFIaTFm6978bImjQhnwmXA2Gm5X2Y1%2BPD84XfOje1qkWLSAqzbI4wZFKBa75841%2F%2BKZ3yDkV1Jj5ttMYS6nHgQAN1VTsFA7SL3%2FWntIhaDK1Pg2b%2FaxDm0E%2BSya19ushH%2FK4VzLuhUoT1TD%2BKOyeuCWksgiZfAG3NIinUqcwXgbnUNHBp%2FcSBUQuq7fIXpyheHGdCvmvdj2GSCDAJ2RdW6UdFAffRLtFX36856NBIu8q4wtDHikBfmFLBkL4XiuBoeW9N7C%2FQC99j2WU%2BOM3yuZljWWhHo6Fa3UdLXMa%2B%2FROWyMQJN57SqwVaIe%2BlYgzhqlGGBGF7SM%2FLkZ5GDGWNuE12dgThvp4uD8zzrPZjdfDKpEb%2Be1PYk27pcFigadcXWQjJeoka%2FMr5y7DMhtvye0HVd9boi3MzVNPsANMH%2FTXsD%2FedhKU9VytMEOxwhsDBla68Jul4X4%2FDcu2rG0MNUd9BYZuRIW%2BhTwLddjX9WK3QnCXcycU6aYR9fSRwZz0Y2818g7DzaqWMTjRdbZuvMXikaOg0F1x2yrUv3vTH4NVY0%2Fs3MEHbRec4seWvQ0EDqDVDBR4FHFNySRuwpdL6RG5a7J%2FrtIojubIuB8eVSxuLLEPBA%2FGO6CbcCAcuMlB4f06T0Ay%2FkpnCg86rMMYj3McC35tbcgb4HNEgeZwIN70qY65VKQub7iGIjELpmQzH4F6l9Cgs9jXxT5mH%2B7H1z1cb0pNDX4cl4WJ0bu7xHtwAx1bLjXZJY8ignOorKDe6vf6u4MEi%2FJOYPWv7eKzQ28a%2F9nBPBGIWZVwrzSkNpu9Bp00ii8HqJHcl4kpOSdCrQS%2FXuGkQzUYvEAXDxt%2B2ang0pR72M24kHeIwsB4FOplm%2BlWuF4umuqoAnWnhdk5PzCN64NHoUmZUHrXpB5ROifnYQbsWqo3FmzA%3D%3D,NA,NA,NA,NA,NA,#1295280664,NA,Apple,Iphone,Holográfica,TPU,TPU/Policarbonato,NA
2020, Capa Capinha P/ iPhone 8 Plus - Unico´rnio Fofa ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457561-capa-capinha-p-iphone-8-plus-unicornio-fofa-_JM,NA,NA,NA,NA,NA,#1020457561,NA,Apple,NA,NA,NA,NA,NA
2021, Capa Capinha P/ iPhone 8 Plus - Beautiful Unicorn ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457563-capa-capinha-p-iphone-8-plus-beautiful-unicorn-_JM,NA,NA,NA,NA,NA,#1020457563,NA,Apple,NA,NA,NA,NA,NA
2022, Capa Capinha P/ iPhone 8 Plus - Unico´rnio Do Amor ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457564-capa-capinha-p-iphone-8-plus-unicornio-do-amor-_JM,NA,NA,NA,NA,NA,#1020457564,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2023, Capa Capinha P/ iPhone 8 Plus - Unico´rnio E A Fada ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457565-capa-capinha-p-iphone-8-plus-unicornio-e-a-fada-_JM,NA,NA,NA,NA,NA,#1020457565,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2024, Capa Capinha P/ iPhone 8 Plus - Unico´rnio Beats ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457566-capa-capinha-p-iphone-8-plus-unicornio-beats-_JM,NA,NA,NA,NA,NA,#1020457566,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2025, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Aveludada ,32,NA,389,811,6x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,7,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2YRO1%2BhHebtv1OAaAZhvHbG0rFTBf6FBDjOgxwLpt6WBFPdpJyYGW8fn%2BwxqCbI5sNBWql7H2WTTXyItkQv8I7IbBL1v8GR%2BMAb8Tfx%2FrgjbgAP4o2NwQ1eTonTMnc39HZ6DdLg3xeFlzdgYjDT4tiqzjTj9cmOpbFn9Ry3I4tasDH2ZShlu8ivBo6SMYg1PW7wDYB6yF9kI1Z%2BTh%2BQY0bV%2FbNn4viH2QYlmy%2F58RoDi6bjkkUHGiQADYKpBP61%2FZZoTn2p5wU9onJEycbBNHIM%2BYjjzj1eppv6TiaYGRO65Ly4nMK0HPIP4%2B31M8TGKdgt6TgcvVSMKViujLXrWX6aklxsle6DUv2yPAt6n2RejRc0RDy0q6d71WvCRUNVyqjEYgLkfpW%2Fx8QV4aDQ0nOw6A%2FKi%2B%2BJ7ZgCHM0zxCzW8nVHxlvUHlQqJ5JCxfF4bx1jziK0yBOdIySrJATCP77b5lXyJSgmYfPk6eoBsBKOZ8Eg3qY38t4cGxc0zzdTAQn3NVwmv4Nj5dZ97a8Y5sCD9vFt45zfWbfhpRgePRQXy%2B3wTxtDsd4loRbByldHKa4hbOiffE2pjsPpA%2FHk21XGtEd0AtIR23XSwtRal%2FgGejhR6KYyQnODTX%2FfzAJdgpMsRsZbZYr7ClKTlq3fP90wshb%2BJuhCl%2BOgvD5LHJGDIU2Pv6EfRL3ritDmf07TaK7wpmH988XlvzQ0WWkZY4%2FyvDYUsVCXLJ5HyTXLdyOpLWhZLTF%2F9KGD4eMYZaZ7C9I4qxdRI5Bbvkkd9%2Bolyhgv4gt%2FOfB5ALhH5enq%2BQI67MW9UFq5zfcEu2ZFUFOlJPIvDs4NPi9WhLmYgjvwv8S8Dpn2ObpBC3kNs78vJC4ikrY%2BGykeJU1ZB8X1ge5iAJaTrqsNpIS8HOfyFnMTOaUWo%2BoaKqs9lrVFc%2FSmQwYRvI%2FC76CAWG4JwoAIDJFDDAWp6mNWRT6bkeg5XwKyEUTsHZFSmDXIV%2Bsx3DUIGBTpjqg768HspPCI7v5ekDdLh%2BNDOBkrOOP854t72uWYH0Mhu0zC2aLuobWPU2APKttAVi6zSFWCgutmi2hZD%2BMaA7goU8hE6ilvQcMdYsKWXPYuyRMmRxL9jkVj1pJI5XXAFts4C8%2FvuWTx3fFDJctsQZdxnggMeQnxXaOqegJ0zRAePMsrePkytddF77I5131EkkIPSKtLP4wfWT8D90lQreVxttDailmePpKkXwd6hBFkNbRzFdVgTiUDHZs3dcsUSE%2BPqaa83CtVBufppnZpMD%2F1qX3cpvaWQ9t9euGTZkArWO7ZI0e5HlXL9OkmtD0Jq1L5JNmw0Qml69Bn%2BUlxc5bcsA75PJ8VnZaf7P%2BeeYRpd%2FX4u7h0RxAnL28uwbq9CgCZ0VhqRHd1gOek4SS5CUgV%2BhinJ3Z96g5MgMh51TQ%2FaaWSUZJalItEs%2BpxaYWNL18Cn%2FvXvzV6Zbc4EofXec5fR7xYi9lXKpnoOICcqdb0z%2BCzXjGdg7f1S%2B4IP4cz3Oqsof6Tlslik%2BZernSUA9Imha5LWgcMU3pLR166odEHdtN2U6jO3UWpPm3A5DVPv%2F4fzHiHbwOl%2B5TCyL2ME3TZGWXR%2BSySJbu%2BwyGLLDVFX5%2FGVnTcJ7N9OXEWP68c154hTO8zrf%2BzIF46XznW8MzZZLRUv2VC3S86PIw%3D%3D,7,0,0,0,0,#1246923437,Silicone,Apple,iphone7 plus  iphone 8 plus,iPhone,Silicone,Silicone- Aveludada,NA
2026, Capa Capinha P/ iPhone 8 Plus - Unico´rnio Suquinho ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457567-capa-capinha-p-iphone-8-plus-unicornio-suquinho-_JM,NA,NA,NA,NA,NA,#1020457567,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2027, Capa Capinha P/ iPhone 8 Plus - Unico´rnio Lendo ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457568-capa-capinha-p-iphone-8-plus-unicornio-lendo-_JM,NA,NA,NA,NA,NA,#1020457568,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2028, Capa Capinha P/ iPhone 8 Plus - Gatinho Na Xi´cara ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457569-capa-capinha-p-iphone-8-plus-gatinho-na-xicara-_JM,NA,NA,NA,NA,NA,#1020457569,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2029, Capa Capinha P/ iPhone 8 Plus - Cat Love ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457570-capa-capinha-p-iphone-8-plus-cat-love-_JM,NA,NA,NA,NA,NA,#1020457570,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2030, Capa Capinha P/ iPhone 8 Plus - Draga~o Yin Yang ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457571-capa-capinha-p-iphone-8-plus-dragao-yin-yang-_JM,NA,NA,NA,NA,NA,#1020457571,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2031, Capa Capinha P/ iPhone 8 Plus - Skull Rock ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457573-capa-capinha-p-iphone-8-plus-skull-rock-_JM,NA,NA,NA,NA,NA,#1020457573,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,NA
2032, Capa Capinha P/ iPhone 8 Plus - Caveira Amor ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457575-capa-capinha-p-iphone-8-plus-caveira-amor-_JM,NA,NA,NA,NA,NA,#1020457575,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2033, Capa Capinha P/ iPhone 8 Plus - I'm So Unicorn 1 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457576-capa-capinha-p-iphone-8-plus-im-so-unicorn-1-_JM,NA,NA,NA,NA,NA,#1020457576,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2034, Capa Capinha P/ iPhone 8 Plus - Fat Unicorn ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457577-capa-capinha-p-iphone-8-plus-fat-unicorn-_JM,NA,NA,NA,NA,NA,#1020457577,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2035, Capa Capinha P/ iPhone 8 Plus - Fantasia ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457579-capa-capinha-p-iphone-8-plus-fantasia-_JM,NA,NA,NA,NA,NA,#1020457579,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2036, Capa Capinha P/ iPhone 8 Plus - Moza~o ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457588-capa-capinha-p-iphone-8-plus-mozao-_JM,NA,NA,NA,NA,NA,#1020457588,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2037, Capa Capinha P/ iPhone 8 Plus - Nada Me Faltara´ ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457589-capa-capinha-p-iphone-8-plus-nada-me-faltara-_JM,NA,NA,NA,NA,NA,#1020457589,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2038, Capa Capinha P/ iPhone 8 Plus - Gato Estiloso ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457591-capa-capinha-p-iphone-8-plus-gato-estiloso-_JM,NA,NA,NA,NA,NA,#1020457591,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2039, Capa Capinha P/ iPhone 8 Plus - Criatividade ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457595-capa-capinha-p-iphone-8-plus-criatividade-_JM,NA,NA,NA,NA,NA,#1020457595,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2040, Capa Capinha P/ iPhone 8 Plus - Boa Sorte Pattern ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457596-capa-capinha-p-iphone-8-plus-boa-sorte-pattern-_JM,NA,NA,NA,NA,NA,#1020457596,NA,Apple,NA,NA,NA,NA,NA
2041, Capa Capinha P/ iPhone 8 Plus - Happy Halloween ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457597-capa-capinha-p-iphone-8-plus-happy-halloween-_JM,NA,NA,NA,NA,NA,#1020457597,NA,Apple,NA,NA,NA,NA,NA
2042, Capa Capinha P/ iPhone 8 Plus - Monstros Fofos ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457599-capa-capinha-p-iphone-8-plus-monstros-fofos-_JM,NA,NA,NA,NA,NA,#1020457599,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2043, Capa Capinha P/ iPhone 8 Plus - Caveira Pirata ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457600-capa-capinha-p-iphone-8-plus-caveira-pirata-_JM,NA,NA,NA,NA,NA,#1020457600,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2044, Capa Capinha P/ iPhone 8 Plus - Aqua´rio Marinho 3 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457604-capa-capinha-p-iphone-8-plus-aquario-marinho-3-_JM,NA,NA,NA,NA,NA,#1020457604,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2045, Capa Capinha P/ iPhone 8 Plus - Caveira Guitarras Cartola ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457606-capa-capinha-p-iphone-8-plus-caveira-guitarras-cartola-_JM,NA,NA,NA,NA,NA,#1020457606,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2046, Capa Capinha P/ iPhone 8 Plus - I Love You 2 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457608-capa-capinha-p-iphone-8-plus-i-love-you-2-_JM,NA,NA,NA,NA,NA,#1020457608,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2047, Capa Capinha P/ iPhone 8 Plus - Corac¸o~es Namorados ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457609-capa-capinha-p-iphone-8-plus-coracoes-namorados-_JM,NA,NA,NA,NA,NA,#1020457609,NA,Apple,NA,NA,NA,NA,NA
2048, Capa Capinha P/ iPhone 8 Plus - Fadinha ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457614-capa-capinha-p-iphone-8-plus-fadinha-_JM,NA,NA,NA,NA,NA,#1020457614,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2049, Capa Capinha P/ iPhone 8 Plus - Batman 3 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457615-capa-capinha-p-iphone-8-plus-batman-3-_JM,NA,NA,NA,NA,NA,#1020457615,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2050, Capa Capinha P/ iPhone 8 Plus - Gatinhos E Abelha ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457616-capa-capinha-p-iphone-8-plus-gatinhos-e-abelha-_JM,NA,NA,NA,NA,NA,#1020457616,NA,Apple,NA,NA,NA,NA,NA
2051, Capa Capinha P/ iPhone 8 Plus - Love 9 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457618-capa-capinha-p-iphone-8-plus-love-9-_JM,NA,NA,NA,NA,NA,#1020457618,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2052, Capa Capinha P/ iPhone 8 Plus - Garotinha E O Cachorro ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457620-capa-capinha-p-iphone-8-plus-garotinha-e-o-cachorro-_JM,NA,NA,NA,NA,NA,#1020457620,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2053, Capa Capinha P/ iPhone 8 Plus - Elefante Baby ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457622-capa-capinha-p-iphone-8-plus-elefante-baby-_JM,NA,NA,NA,NA,NA,#1020457622,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2054, Capa Capinha P/ iPhone 8 Plus - Garota Romantica ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457626-capa-capinha-p-iphone-8-plus-garota-romantica-_JM,NA,NA,NA,NA,NA,#1020457626,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
2055, Capa Capinha P/ iPhone 8 Plus - Caveira Charuto ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-1020457628-capa-capinha-p-iphone-8-plus-caveira-charuto-_JM,NA,NA,NA,NA,NA,#1020457628,QuarkCase,Apple,Iphone 8,iPhone 8,Tpu Flexivel Personaizada,Silicone,Transparente
