search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Peso,Marca,Modelo,Tipos de filtros del parlante,Conectores de entrada,Tipos de parlante,Color,Potencia de salida (RMS)
1757, Soundbar Philips Htl3140b Barra De Sonido Bluetooth Dlectro ,1348,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462177-jbl-charge-3-impermeable-altavoz-bluetooth-portatil-color-az-_JM,NA,NA,NA,NA,NA,#436462177,1 lb,JBL,K951122,Pasivo,NA,NA,Azul,20 W
1758, Tronsmart Element T6 Plus + Bluetooth + Estuche ,649,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DLECTRO,https://articulo.mercadolibre.com.pe/MPE-433189344-soundbar-philips-htl3140b-barra-de-sonido-bluetooth-dlectro-_JM,NA,NA,NA,NA,NA,#433189344,NA,Philips,NA,NA,NA,NA,NA,NA
1759, Soundpeats Altavoz Bluetooth Portatil 24w Altavoces Inalambr ,299,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MULCOTEC,https://articulo.mercadolibre.com.pe/MPE-437329567-tronsmart-element-t6-plus-bluetooth-estuche-_JM,NA,NA,NA,NA,NA,#437329567,NA,NA,NA,NA,NA,NA,Negro,NA
1760, Kit Parlante Bluetooth Bateria Skill Portatil ,51,NA,"
			
				Nuevo
			
			
		",(50 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REGALITOSPERU,https://articulo.mercadolibre.com.pe/MPE-435168962-kit-parlante-bluetooth-bateria-skill-portatil-_JM,NA,NA,NA,NA,NA,#435168962,NA,NA,NA,NA,NA,NA,NA,NA
1761, Jbl Xtreme - Altavoz - Para Uso PortátilJbl ,378,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436463188-soundpeats-altavoz-bluetooth-portatil-24w-altavoces-inalambr-_JM,NA,NA,NA,NA,NA,#436463188,1 lb,SoundPEATS,NA,NA,NA,NA,NA,24 W
1762, Bose Soundlink 3 - Bolso De Viaje Protector Funda ,1049,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CHAGUAVILLAJUANBECKER,https://articulo.mercadolibre.com.pe/MPE-428658621-jbl-xtreme-altavoz-para-uso-portatiljbl-_JM,NA,NA,NA,NA,NA,#428658621,2.112 kg,JBL,Xtreme,Pasivo,NA,NA,Roja,40 W
1763, Altavoz Bluetooth Marca Yolo Mod. Ybts7527 ,38,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/VENTA_ONLINE_PERU,https://articulo.mercadolibre.com.pe/MPE-432595069-bose-soundlink-3-bolso-de-viaje-protector-funda-_JM,NA,NA,NA,NA,NA,#432595069,120 g,Bose,III,Pasivo,"Auxiliar, USB",NA,NA,NA
1764, Logitech Mobile Speakerphone P710e Bluetooth Nfc ,169,NA,NA,(15 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PUNTOSOUTLET?brandId=74,https://articulo.mercadolibre.com.pe/MPE-432403220-altavoz-bluetooth-marca-yolo-mod-ybts7527-_JM,NA,NA,NA,NA,NA,#432403220,1.7 kg,NA,NA,NA,USB,NA,Negro,NA
1765, Parlantes Sub Woofer Draco F33 Halion Usb Sd Fm Bluetooth ,99,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOLUCIONES+HACS,https://articulo.mercadolibre.com.pe/MPE-437280221-parlantes-sub-woofer-draco-f33-halion-usb-sd-fm-bluetooth-_JM,NA,NA,NA,NA,NA,#437280221,NA,Halion,F-33,NA,NA,Subwoofer,NA,60 W
1766, Jbl Flip 2 Bluetooth Inalambrico Altavoz Estereo Portatil Re ,674,NA,NA,"
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORAMESAJILHNOS?brandId=153,https://articulo.mercadolibre.com.pe/MPE-435491359-logitech-mobile-speakerphone-p710e-bluetooth-nfc-_JM,NA,NA,NA,NA,NA,#435491359,NA,Logitech,NA,NA,NA,NA,NA,NA
1767, Ihome Icvbt6w Espejo Altavoz Con Bluetooth ,569,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462416-jbl-flip-2-bluetooth-inalambrico-altavoz-estereo-portatil-re-_JM,NA,NA,NA,NA,NA,#436462416,1 lb,JBL,FLIPIIBLKAM-RC,Activo,NA,NA,Negro,10 W
1768, Altavoces Bluetooth Portatiles Jbl Pulse 3 - Par (blanco) ,619,NA,NA,(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PUNTOSOUTLET?brandId=168,https://articulo.mercadolibre.com.pe/MPE-436627906-ihome-icvbt6w-espejo-altavoz-con-bluetooth-_JM,NA,NA,NA,NA,NA,#436627906,NA,NA,NA,NA,NA,NA,NA,6 W
1769, Jbl Flip 4 A Prueba De Salpicaduras Altavoz Bluetooth Portat ,1822,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462602-altavoces-bluetooth-portatiles-jbl-pulse-3-par-blanco-_JM,NA,NA,NA,NA,NA,#436462602,1 lb,JBL,PULSE 3 WHITE X2,NA,NA,NA,NA,NA
1770, Jbl Xtreme - Altavoz - Para Uso Portátil Azul ,646,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462826-jbl-flip-4-a-prueba-de-salpicaduras-altavoz-bluetooth-portat-_JM,7,2,0,0,0,#436462826,1 lb,JBL,Flip 4,Activo,NA,NA,NA,16 W
1771, Mini Parlantes Bluetooth Soporta Mini Micro Card Buen Sonido ,25,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REPUESTOS_CARS_PERU,https://articulo.mercadolibre.com.pe/MPE-421126004-mini-parlantes-bluetooth-soporta-mini-micro-card-buen-sonido-_JM,NA,NA,NA,NA,NA,#421126004,NA,NA,NA,NA,NA,NA,NA,NA
1772, Ue Wonderboom Bluetooth Unicorn ,1009,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CHAGUAVILLAJUANBECKER,https://articulo.mercadolibre.com.pe/MPE-428544567-jbl-xtreme-altavoz-para-uso-portatil-azul-_JM,NA,NA,NA,NA,NA,#428544567,2.112 kg,JBL,Xtreme,Pasivo,NA,NA,Azul,40 W
1773," Doss Soundbox Pro Altavoz Bluetooth Inalámbrico, Sonido Est ",284,NA,NA,(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IN5517657?brandId=142,https://articulo.mercadolibre.com.pe/MPE-436465369-ue-wonderboom-bluetooth-unicorn-_JM,NA,NA,NA,NA,NA,#436465369,425 g,Ultimate Ears,WONDERBOOM,Activo,NA,NA,NA,NA
1774, Jbl Everest Elite 300 Auriculares Inalámbrico On-ear ,261,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-436465754-doss-soundbox-pro-altavoz-bluetooth-inalambrico-sonido-est-_JM,NA,NA,NA,NA,NA,#436465754,NA,DOSS,SoundBox Pro,NA,NA,NA,NA,NA
1775, Soundbar Ligero ,779,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CHAGUAVILLAJUANBECKER,https://articulo.mercadolibre.com.pe/MPE-426549036-jbl-everest-elite-300-auriculares-inalambrico-on-ear-_JM,NA,NA,NA,NA,NA,#426549036,NA,JBL,ONE,Activo,NA,NA,Blanco,NA
1776, Parlantes Micronics Othelo ,265,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-429978705-parlantes-micronics-othelo-_JM,NA,NA,NA,NA,NA,#429978705,NA,NA,NA,NA,NA,NA,NA,NA
1777, Aomais Sport Ii Altavoces Bluetooth Inalámbricos Portátiles ,120,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GALEA2016,https://articulo.mercadolibre.com.pe/MPE-436447316-soundbar-ligero-_JM,NA,NA,NA,NA,NA,#436447316,NA,NA,NA,NA,NA,NA,NA,NA
1778, Bose S1 Pro Oferta + Funda ,118,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSDA6454778,https://articulo.mercadolibre.com.pe/MPE-436465738-aomais-sport-ii-altavoces-bluetooth-inalambricos-portatiles-_JM,NA,NA,NA,NA,NA,#436465738,NA,NA,NA,NA,NA,NA,NA,NA
1779, Ihome Ibt50b Altavoz Portátil Con Bluetooth ,2399,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOPORTEMULTIMEDIA,https://articulo.mercadolibre.com.pe/MPE-435122399-bose-s1-pro-oferta-funda-_JM,NA,NA,NA,NA,NA,#435122399,NA,Bose,S1 Pro,Activo,XLR,NA,NA,NA
1780, Altavoz Bluetooth Jbl Go 2 Original Cyan ,209,NA,NA,(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PUNTOSOUTLET?brandId=168,https://articulo.mercadolibre.com.pe/MPE-436627948-ihome-ibt50b-altavoz-portatil-con-bluetooth-_JM,NA,NA,NA,NA,NA,#436627948,NA,NA,NA,NA,USB,NA,NA,NA
1781, Altavoz Bluetooth B20 ,119,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,15,http://perfil.mercadolibre.com.pe/CABEPERU,https://articulo.mercadolibre.com.pe/MPE-434040121-altavoz-bluetooth-jbl-go-2-original-cyan-_JM,13,1,1,0,0,#434040121,NA,JBL,GO 2,Activo,NA,NA,Azul,3 W
1782, Parlante Amplificado 1000w Bluetooth 15'' Behringer B115w ,1300,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AMARU+IMPORT,https://articulo.mercadolibre.com.pe/MPE-436395196-parlante-amplificado-1000w-bluetooth-15-behringer-b115w-_JM,NA,NA,NA,NA,NA,#436395196,NA,NA,NA,NA,NA,NA,NA,NA
1783, Altavoz Blitzwolf Bw-as1 20w Aluminio Gran Calidad! Speaker ,59,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CEGOIMPORT,https://articulo.mercadolibre.com.pe/MPE-434523394-altavoz-bluetooth-b20-_JM,NA,NA,NA,NA,NA,#434523394,NA,NA,NA,NA,NA,NA,NA,NA
1784, Jbl Flip 4 Altavoz Inalambrico Bluetooth Portatil Con Doble ,325,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MUMMY+SHOP,https://articulo.mercadolibre.com.pe/MPE-436021730-altavoz-blitzwolf-bw-as1-20w-aluminio-gran-calidad-speaker-_JM,NA,NA,NA,NA,NA,#436021730,NA,NA,NA,NA,NA,NA,Aluminio,20 W
1785, Nobsound Amplificador Integrado Tpa3116 Hifi Bluetooth De 21 ,622,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,9,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436463048-jbl-flip-4-altavoz-inalambrico-bluetooth-portatil-con-doble-_JM,7,2,0,0,0,#436463048,1 lb,JBL,Flip 4,Activo,NA,NA,NA,16 W
1786, Bose Soundlink Color Bluetooth Altavoz Ii - Azul Acuatico ,383,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436842323-nobsound-amplificador-integrado-tpa3116-hifi-bluetooth-de-21-_JM,NA,NA,NA,NA,NA,#436842323,1 lb,Nobsound,NA,NA,NA,NA,Gray,NA
1787, Parlante Bluetooth ,24,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436888980-parlante-bluetooth-_JM,NA,NA,NA,NA,NA,#436888980,NA,NA,NA,NA,NA,NA,NA,NA
1788, Radio Parlante Bluetooth Usb Memoria Con Control ,55,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SENDS_VICTOR2010,https://articulo.mercadolibre.com.pe/MPE-437188640-radio-parlante-bluetooth-usb-memoria-con-control-_JM,NA,NA,NA,NA,NA,#437188640,NA,NA,NA,NA,NA,NA,NA,NA
1789, Altec Lansing Imw475 Mini Chaleco Salvavidas Bluetooth Altav ,714,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436934217-bose-soundlink-color-bluetooth-altavoz-ii-azul-acuatico-_JM,NA,NA,NA,NA,NA,#436934217,1 lb,Bose,Color,Activo,Auxiliar,NA,Aquatic blue,NA
1790, Jbl Soundgear Bluetooth Original ,434,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-437165616-altec-lansing-imw475-mini-chaleco-salvavidas-bluetooth-altav-_JM,NA,NA,NA,NA,NA,#437165616,1 lb,Altec Lansing,NA,NA,NA,NA,Black,NA
1791, Jbl Go Altavoz Bluetooth Portatil Teal Wrechargeable Bateria ,680,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSCAR-MANUEL,https://articulo.mercadolibre.com.pe/MPE-435325513-jbl-soundgear-bluetooth-original-_JM,NA,NA,NA,NA,NA,#435325513,NA,JBL,NA,NA,NA,NA,NA,NA
1792, Parlante Activo England Sound 15pulg. Con Bateria 2 Mic. Uhf ,659,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-429172189-parlante-activo-england-sound-15pulg-con-bateria-2-mic-uhf-_JM,NA,NA,NA,NA,NA,#429172189,20 kg,NA,NA,NA,NA,NA,NA,NA
1793, Parlante Con Bateria Ha-s35 Bluetooth ,49,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOLUCIONES+HACS,https://articulo.mercadolibre.com.pe/MPE-435564862-parlante-con-bateria-ha-s35-bluetooth-_JM,NA,NA,NA,NA,NA,#435564862,NA,NA,NA,NA,NA,NA,NA,NA
1794, Jbl Go Altavoz Bluetooth Portatil Teal Wrechargeable Bateria ,492,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462261-jbl-clip2-impermeable-altavoz-inalambrico-bluetooth-rojo-_JM,NA,NA,NA,NA,NA,#436462261,1 lb,JBL,Clip 2,Activo,NA,NA,Red,3 W
1795, Jbl Clip2 Impermeable Altavoz Inalambrico Bluetooth Rojo ,1801,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462565-altavoz-impermeable-bluetooth-jbl-boombox-portatil-negro-_JM,NA,NA,NA,NA,NA,#436462565,6.25 lb,JBL,JBLBOOMBOXBLKAM,Activo,NA,NA,Black,NA
1796, Altavoz Impermeable Bluetooth Jbl Boombox Portatil Negro ,629,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALTAPATAGONIAEXIM,https://articulo.mercadolibre.com.pe/MPE-429014851-bose-soundlink-micro-bluetooth-nuevo-sellado-garantia-_JM,NA,NA,NA,NA,NA,#429014851,NA,Bose,Micro,Activo,NA,NA,Negro,NA
1797, Bose Soundlink Micro Bluetooth Nuevo Sellado Garantia ,215,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-432014527-sistema-componente-micro-hi-fi-intense-devices-id-s818-_JM,NA,NA,NA,NA,NA,#432014527,NA,INTENSE DEVICES,ID-S818,NA,NA,NA,NA,NA
1798, Parlante Bluetooth Sony Xb31 Extra Bass - Color Negro ,429,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-435934315-parlante-bluetooth-sony-xb31-extra-bass-color-negro-_JM,NA,NA,NA,NA,NA,#435934315,NA,Sony,NA,NA,NA,NA,NA,NA
1799," Parlante Activo England Sound 8 Bluetooth, Fm ",320,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-428923559-parlante-activo-england-sound-8-bluetooth-fm-_JM,NA,NA,NA,NA,NA,#428923559,NA,NA,NA,NA,NA,NA,NA,NA
1800, Sistema Componente Micro Hi-fi Intense Devices Id-s818 ,60,NA,"
			
				Nuevo
			
			
		",(60 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SERVIPRODUCT+OVEJITA,https://articulo.mercadolibre.com.pe/MPE-434674098-altavoz-portatil-inalambrico-amplificar-magic-boost-universa-_JM,NA,NA,NA,NA,NA,#434674098,260 g,NA,NA,NA,NA,NA,Blanco/Negro,NA
1801, Altavoz Portátil Inalámbrico Amplificar Magic Boost Universa ,284,NA,NA,(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IN5517657?brandId=142,https://articulo.mercadolibre.com.pe/MPE-435024169-ue-wonderboom-bluetooth-fireball-red-_JM,NA,NA,NA,NA,NA,#435024169,425 g,NA,NA,NA,NA,NA,NA,NA
1802, Ue Wonderboom Bluetooth Fireball Red ,462,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436566319-casa-de-marley-chant-sport-_JM,NA,NA,NA,NA,NA,#436566319,NA,NA,NA,NA,USB,NA,NA,NA
1803, Parlante Bluetooh Recargable Led Audioritmico Vintage Lince ,299,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARKETLINCE,https://articulo.mercadolibre.com.pe/MPE-431047522-parlante-bluetooh-recargable-led-audioritmico-vintage-lince-_JM,NA,NA,NA,NA,NA,#431047522,NA,Micronics,ISC,NA,NA,NA,NA,NA
1804, Casa De Marley Chant Sport ,759,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CHAGUAVILLAJUANBECKER,https://articulo.mercadolibre.com.pe/MPE-428402458-jbl-pulse-3-altavoz-para-uso-portatil-_JM,NA,NA,NA,NA,NA,#428402458,960 g,JBL,Pulse 3,NA,USB,NA,Azul,NA
1805, Jbl Pulse 3 - Altavoz - Para Uso Portátil ,235,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,15,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436463223-jbl-go-2-altavoz-portatil-bluetooth-impermeable-verde-_JM,13,1,1,0,0,#436463223,NA,JBL,JBLGO2GRNAM,Activo,NA,NA,NA,3 W
1806, Jbl Go 2 Altavoz Portatil Bluetooth Impermeable Verde ,569,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434726951-a-pedido-jbl-charge-3-altavoz-para-uso-portatil-jblcha-_JM,NA,NA,NA,NA,NA,#434726951,NA,JBL,Charge 3,Pasivo,NA,NA,NA,20 W
1807, A Pedido Jbl Charge 3 - Altavoz - Para Uso Portátil Jblcha ,1879,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REMATESYLIQUIDACION_PC,https://articulo.mercadolibre.com.pe/MPE-434727486-a-pedido-jbl-boombox-altavoz-para-uso-portatil-jblboom-_JM,NA,NA,NA,NA,NA,#434727486,NA,JBL,Boombox,Activo,NA,NA,NA,NA
1808, A Pedido Jbl Boombox - Altavoz - Para Uso Portátil Jblboom ,289,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/-HARDSOFTMAIR-,https://articulo.mercadolibre.com.pe/MPE-428083498-subwoofer-rgb-halion-120w-oferta--_JM,NA,NA,NA,NA,NA,#428083498,NA,NA,NA,NA,NA,Subwoofer,Negro,120 W
1809, Foco Parlante Bluetooth Con Apps ,95,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OVERPOMIANO,https://articulo.mercadolibre.com.pe/MPE-433220494-foco-parlante-bluetooth-con-apps-_JM,NA,NA,NA,NA,NA,#433220494,NA,NA,NA,NA,NA,NA,NA,NA
1810, Subwoofer Rgb Halion 120w Oferta !! ,2300,NA,"
			
				Nuevo
			
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LATINMUSICMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433643934-jbl-eon-one-sistema-completo-_JM,NA,NA,NA,NA,NA,#433643934,NA,JBL,EON ONE,Activo,NA,NA,NA,NA
1811, Jbl Eon One Sistema Completo ,4809,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIMAACOUSTICWORKSEIRL,https://articulo.mercadolibre.com.pe/MPE-434940729-pack-audio-db-technologies-es-503-es-garantia-_JM,NA,NA,NA,NA,NA,#434940729,NA,DbTechnologies,ES503,Activo,RCA,NA,NA,NA
1812, Pack Audio Db Technologies Es 503 Es + Garantia ,131,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436351370-ha-r32-cbateria-negro-80w--_JM,NA,NA,NA,NA,NA,#436351370,NA,NA,NA,NA,USB,NA,NA,80 W
1813," Ha-r32 C/bateria, Negro ( 80w ) ",292,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NEGOCIOS+DANTE1920,https://articulo.mercadolibre.com.pe/MPE-436462155-altavoz-bluetooth-portatil-impermeable-jbl-clip-2-negro-_JM,NA,NA,NA,NA,NA,#436462155,1 lb,JBL,Clip 2,NA,NA,NA,Black,NA
1814, Parlantes Subwoofer Apache Halion Pantal Usb Sd Fm Bluetoot ,170,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436241492-parlantes-subwoofer-apache-halion-pantal-usb-sd-fm-bluetoot-_JM,NA,NA,NA,NA,NA,#436241492,NA,NA,NA,NA,NA,Subwoofer,NA,NA
