search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Tipo de funda
2024," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Ranvoo [serie ",35.99,NA,0,9999,6,5.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459673831-spigen-ultra-hybrid-s-2nd-generation-funda-iphone-8-_JM,NA,NA,NA,NA,NA,#459673831,NA,NA,NA
2025," Funda De Madera Para iPhone 8 Plus, iPhone 7 Plus Funda ",30.99,NA,0,9999,6,5.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459674323-funda-iphone-7-plus-funda-iphone-8-plus-clong-funda-_JM,NA,NA,NA,NA,NA,#459674323,NA,NA,NA
2026," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Njjex [npure] ",35.99,NA,0,9999,6,5.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459674618-funda-iphone-7-plus-funda-iphone-8-plus-tasikar-good-_JM,NA,NA,NA,NA,NA,#459674618,NA,NA,NA
2027," Funda iPhone 8 Plus, iPhone 7 Plus Funda De La Cartera, ",31.99,NA,0,9999,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459674642-caso-del-iphone-7-unov-iphone-8-funda-transparente-con-_JM,NA,NA,NA,NA,NA,#459674642,NA,NA,NA
2028, Spigen Ultra Hybrid S [2nd Generation] Funda iPhone 8 ,35.99,NA,0,9999,6,5.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459674659-funda-iphone-7-funda-iphone-8-tasikar-good-grip-perfect-_JM,NA,NA,NA,NA,NA,#459674659,NA,NA,NA
2029," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Clong Funda ",35.99,NA,0,9999,6,5.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459674793-funda-glitter-iphone-7-funda-iphone-8-miracase-bling-_JM,NA,NA,NA,NA,NA,#459674793,NA,NA,NA
2030, Funda iPhone 7 Plus / Funda iPhone 8 Plus Tasikar Good ,17.99,NA,0,9999,6,2.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459675019-caso-del-iphone-7-ukinda-funda-para-iphone-8-a-prueba-de-_JM,NA,NA,NA,NA,NA,#459675019,NA,NA,NA
2031," Caso Del iPhone 7, Unov iPhone 8 Funda Transparente Con ",23.99,NA,0,9999,6,3.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459675612-funda-de-la-cartera-para-iphone-7-plus-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#459675612,NA,NA,NA
2032, Funda iPhone 7 / Funda iPhone 8 Tasikar Good Grip Perfect ,22.99,NA,0,9999,6,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459675826-funda-iphone-7-plus-funda-iphone-8-plus-coolden-estuche-_JM,NA,NA,NA,NA,NA,#459675826,NA,NA,NA
2033," Funda Glitter iPhone 7, Funda iPhone 8, Miracase Bling ",20.99,NA,0,9999,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459676589-funda-iphone-7-iphone-8-47-pulgadas-nubes-suave-3d-_JM,NA,NA,NA,NA,NA,#459676589,NA,Apple,NA
2034," Caso Del iPhone 7, Ukinda Funda Para iPhone 8 A Prueba De ",24.99,NA,0,9999,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-459676794-funda-iphone-8-plus-funda-iphone-7-plus-coolden-estuche-_JM,NA,NA,NA,NA,NA,#459676794,NA,NA,NA
2035," Funda De La Cartera Para iPhone 7 Plus / iPhone 8 Plus, ",71.729,NA,0,NA,12,5.977,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DUGU+STORE,https://articulo.mercadolibre.cl/MLC-461421984-otterbox-defender-seriesfunda-para-iphone-8-ipho-_JM,NA,NA,NA,NA,NA,#461421984,NA,OtterBox,NA
2036," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Coolden Estuche ",93,NA,0,999,6,15.500,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-461477257-funda-impermeable-lifeproof-fr-series-para-iphone-8-plus--_JM,NA,NA,NA,NA,NA,#461477257,Apple,LifeProof,Carcasa
2037," Funda iPhone 7 / iPhone 8, 4.7 Pulgadas, Nubes Suave 3d ",29,NA,0,999,6,4.833,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-461478944-funda-iphone-8-plus-funda-iphone-7-plus-iconflang-funda-_JM,NA,NA,NA,NA,NA,#461478944,Apple,ICONFLANG,Bumper
2038," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Coolden Estuche ",31.99,NA,0,3,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462009921-para-iphone-8-y-funda-de-silicona-soporte-for-iphon-_JM,NA,NA,NA,NA,NA,#462009921,NA,NA,NA
2039, Otterbox Defender Series  funda Para iPhone 8 & Ipho ,31.99,NA,0,3,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462017070-funda-para-el-iphone-8-soporte-de-cartera-for-iphon-_JM,NA,NA,NA,NA,NA,#462017070,NA,NA,NA
2040, Carcasa Otterbox Defender iPhone 7 / iPhone 8 ,19.99,NA,19,176,12,1.666,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/SUSPENSIONTRAINING,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=6i43z3OZkiDnyhYSGIroIbpWQL0tZlEnwhKm1okKkxVA9l6vmnqsDOiRos%2FIhWq9HMu5e5jIWVYDP%2FQayFjytDXJZK5LSBUjbZZ8%2Bu%2B4YAHbud2UjLpDApBECktslVi0YF6yxMI2iw82hLAhx3eXhqMju7rYUwueIwktE2RE6LKpu%2FjVSu1Uaj9V1KvF%2F6BsiCRvYKpHiAqiNrp7%2Bz4wi4QdFDIoWsIYQHzK2MpMIOr3Q%2BuYl4ZUMVj9ocboAShOqHXErTHsKuWjHBq50PeBuF3%2BJbGyk4Jksxp9wQbbvovwvheU9Zq0KRbqZUD2bfrCw1gYaSOVHEa08IKojC6%2BFNGOw8eih7e74MngNfkNTEkV8J4XZANIJAUFWVuzkiZrTa5vko0WtxosIYFTnof%2B5L9oM9urI2qkN2owBT9DNafX68nYq7rRh%2B8I%2BY7R%2FHqt5SrXTrEfjy9Glmmw6i86cR08138NErHOsUbjkpwSmMqgQKBepApVY5cREVzu2UnJ5naPTtSjU6582fhIKXxVicj8D9c44EYbH6jShiR1on8XHWNUs1Wi5b0N%2FJwuXn79UQupb2w7c7zkgtg6BOJaBPl4A%2FppKlcsxhX9ABn97kjvU17jvGWnefcMGRe2j%2BoG9K2yHBnxhE8oLKK0HXOBDH21Dl%2FaWXeB90BzukzZUAqLYDvrMgJtHCYB72XNxEBgJwyhWuXQsy9CxWbQeDg%2BrLlw5g4nieWnHjdxnGpqUH67p05CphfP2c6HmhWCFs8K9ah%2B6cIVBm0S6UJD%2BGcyb95VQl9hlU4ZHCX0gFajxLVslUlNdJb8aDo0UyfVWOD9KgJ5UVQoWgExGW6dmmrlKAwQYP54Eey95a8Dl06%2FJPhO9EOT8%2FNtt0MdFlsaQlUhCw3nXA3JKmem38hbs9utN6InGW7I1iIXikmr7pnjfCgtTnnNAU18%2FakFG%2FQP7e4Ma%2FlSnWh%2FqDB7B5cJP5JiPHozZMR8IgTvKvV6BlPZ7Ib%2FyQaF1PTSBZsW7y9ZXS9UUdsMSlk5%2BdxCJXQ5vHQNyl3Wlh5HQ8%2Flg1YZVDaSAX388ZI33arB3sbSa5ubqC9%2FxWf6GTEezoxtXsZfyOlscMC1NHflWarUw7yEeDLj41fXNu841ottRwumpgPJh2vBGC4kIeBHoxIgiK%2Bl6ggyIATQihXWtRZ7OZX5nLsU7Ervycax%2FeegvfOGcB3Fipyn3K3ImUQcw6FEyTqvH0wpNaAA6YP0JBVuzCWdP6CjSei0i9jrIzUmrnD436i%2BM5UEYNx2fLa8aKYkO8y209rQVOOFu4idBuvL8BRBad%2F5Lp3RKCXkjeuASghZFWOnEb4IJEp6BjR6nt8me0S4tDBJtP14uNLCb46PZZdgCDkZLmvhUVhfrEL%2BSOFfy2kvbvwU9fjjPPmZLSiizCRK%2BzJkiy1c7wVZDbrS4DA5Z1%2Bv2BuRys0u7x70VrF8%2B0zCRRbXcfQ4%2FbHy7q%2BhcPi636NGffLaah7t98g%2B3XJ03ANrvj6JX4J4HErbVgV62ySnBRSbGGaO%2BPRFJR736Lxjl4N5P7bzAit1sl21Yn44TdZiUTIGmlJOUaI%3D,1,0,0,0,0,#471755427,Apple,OtterBox,Carcasa
2041, Funda Impermeable Lifeproof Fr Series Para iPhone 8 Plus ... ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462017526-baratos-parejas-funda-para-el-iphone-8-blue-for-_JM,NA,NA,NA,NA,NA,#462017526,NA,NA,NA
2042," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Iconflang Funda... ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018098-a-prueba-de-polvo-funda-para-el-iphone-8-blue-for-_JM,NA,NA,NA,NA,NA,#462018098,NA,NA,NA
2043, Para iPhone 8 Y Funda De Silicona Soporte... (for Iphon.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018099-a-prueba-de-polvo-funda-para-el-iphone-8-pink-for-_JM,NA,NA,NA,NA,NA,#462018099,NA,NA,NA
2044, Funda Para El iPhone 8 Soporte De Cartera... (for Iphon.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018100-a-prueba-de-polvo-funda-para-el-iphone-8-red-for--_JM,NA,NA,NA,NA,NA,#462018100,NA,NA,NA
2045," Baratos Parejas Funda Para El iPhone 8... (blue, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018101-a-prueba-de-polvo-funda-para-el-iphone-8-gold-for-_JM,NA,NA,NA,NA,NA,#462018101,NA,NA,NA
2046," A Prueba De Polvo Funda Para El iPhone 8... (blue, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018106-a-prueba-de-polvo-funda-para-el-iphone-8-black-fo-_JM,NA,NA,NA,NA,NA,#462018106,NA,NA,NA
2047," A Prueba De Polvo Funda Para El iPhone 8... (pink, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018253-funda-para-el-iphone-8-hibrida-a-prueba-de-red-for--_JM,NA,NA,NA,NA,NA,#462018253,NA,NA,NA
2048," A Prueba De Polvo Funda Para El iPhone 8... (red, For .) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018254-funda-para-el-iphone-8-hibrida-a-prueba-de-navy-blue-_JM,NA,NA,NA,NA,NA,#462018254,NA,NA,NA
2049," A Prueba De Polvo Funda Para El iPhone 8... (gold, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018257-funda-para-el-iphone-8-hibrida-a-prueba-de-black-fo-_JM,NA,NA,NA,NA,NA,#462018257,NA,NA,NA
2050," A Prueba De Polvo Funda Para El iPhone 8... (black, Fo.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018258-funda-para-el-iphone-8-hibrida-a-prueba-de-pink-for-_JM,NA,NA,NA,NA,NA,#462018258,NA,NA,NA
2051," Funda Para El iPhone 8 Híbrida A Prueba De... (red, For .) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018260-funda-para-el-iphone-8-hibrida-a-prueba-de-gold-for-_JM,NA,NA,NA,NA,NA,#462018260,NA,NA,NA
2052, Funda Para El iPhone 8 Híbrida A Prueba De... (navy Blue.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018263-funda-para-el-iphone-8-hibrida-a-prueba-de-gray-for-_JM,NA,NA,NA,NA,NA,#462018263,NA,NA,NA
2053," Funda Para El iPhone 8 Híbrida A Prueba De... (black, Fo.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018264-funda-para-el-iphone-8-hibrida-a-prueba-de-green-fo-_JM,NA,NA,NA,NA,NA,#462018264,NA,NA,NA
2054," Funda Para El iPhone 8 Híbrida A Prueba De... (pink, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018265-funda-para-el-iphone-8-hibrida-a-prueba-de-white-fo-_JM,NA,NA,NA,NA,NA,#462018265,NA,NA,NA
2055," Funda Para El iPhone 8 Híbrida A Prueba De... (gold, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018266-funda-para-el-iphone-8-hibrida-a-prueba-de-army-gree-_JM,NA,NA,NA,NA,NA,#462018266,NA,NA,NA
2056," Funda Para El iPhone 8 Híbrida A Prueba De... (gray, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018267-funda-para-el-iphone-8-hibrida-a-prueba-de-silver-f-_JM,NA,NA,NA,NA,NA,#462018267,NA,NA,NA
2057," Funda Para El iPhone 8 Híbrida A Prueba De... (green, Fo.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018271-funda-para-el-iphone-8-hibrida-a-prueba-de-rose-gold-_JM,NA,NA,NA,NA,NA,#462018271,NA,NA,NA
2058," Funda Para El iPhone 8 Híbrida A Prueba De... (white, Fo.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462032423-funda-para-apple-iphone-8-patron-flip-for-iphon-_JM,NA,NA,NA,NA,NA,#462032423,NA,Apple,NA
2059, Funda Para El iPhone 8 Híbrida A Prueba De... (army Gree.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018266-funda-para-el-iphone-8-hibrida-a-prueba-de-army-gree-_JM,NA,NA,NA,NA,NA,#462018266,NA,NA,NA
2060," Funda Para El iPhone 8 Híbrida A Prueba De... (silver, F.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018267-funda-para-el-iphone-8-hibrida-a-prueba-de-silver-f-_JM,NA,NA,NA,NA,NA,#462018267,NA,NA,NA
2061, Funda Para El iPhone 8 Híbrida A Prueba De... (rose Gold.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462018271-funda-para-el-iphone-8-hibrida-a-prueba-de-rose-gold-_JM,NA,NA,NA,NA,NA,#462018271,NA,NA,NA
2062, Funda Para Apple iPhone 8 Patrón Flip... (for Iphon.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462032423-funda-para-apple-iphone-8-patron-flip-for-iphon-_JM,NA,NA,NA,NA,NA,#462032423,NA,Apple,NA
2063, Funda Para Apple iPhone 8 Patrón Flip... (accessory.) ,29.99,NA,0,NA,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462032426-funda-para-apple-iphone-8-patron-flip-accessory-_JM,NA,NA,NA,NA,NA,#462032426,NA,Apple,NA
2064, A Prueba De Polvo Funda Para El iPhone 8... (for Iphon.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462032529-a-prueba-de-polvo-funda-para-el-iphone-8-for-iphon-_JM,NA,NA,NA,NA,NA,#462032529,NA,NA,NA
2065, Lujo Pc Resistente Funda Para El iPhone 8... (for Iphon.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033421-lujo-pc-resistente-funda-para-el-iphone-8-for-iphon-_JM,NA,NA,NA,NA,NA,#462033421,NA,NA,NA
2066, Parejas Funda Para El iPhone 8 Unisex... (accessory.) ,29.99,NA,0,NA,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033719-parejas-funda-para-el-iphone-8-unisex-accessory-_JM,NA,NA,NA,NA,NA,#462033719,NA,NA,NA
2067," Parejas Funda Para El iPhone 8 Unisex... (black, Fo.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033720-parejas-funda-para-el-iphone-8-unisex-black-fo-_JM,NA,NA,NA,NA,NA,#462033720,NA,NA,NA
2068," Parejas Funda Para El iPhone 8 Unisex... (green, Fo.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033724-parejas-funda-para-el-iphone-8-unisex-green-fo-_JM,NA,NA,NA,NA,NA,#462033724,NA,NA,NA
2069," Parejas Funda Para El iPhone 8 Unisex... (pink, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033725-parejas-funda-para-el-iphone-8-unisex-pink-for-_JM,NA,NA,NA,NA,NA,#462033725,NA,NA,NA
2070," Parejas Funda Para El iPhone 8 Unisex... (white, Fo.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033727-parejas-funda-para-el-iphone-8-unisex-white-fo-_JM,NA,NA,NA,NA,NA,#462033727,NA,NA,NA
2071, Parejas Funda Para El iPhone 8 Unisex... (rose Gold.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033729-parejas-funda-para-el-iphone-8-unisex-rose-gold-_JM,NA,NA,NA,NA,NA,#462033729,NA,NA,NA
2072," Pack Carcasa Madera + Lamina iPhone 6, 6s, 7 , 8 & Plus ",10.99,NA,1,9998,12,916,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SAPEAR,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=WsUZ48pOfJ1a5sVJxBK6skIk55%2F04GWFSYR4F0ymrVW1GwzUYWIdf0DohKpVfg5mijRjjlYTjGflP2Lo5OkATHL3G020gFh2w%2FmCd90NbjBW170XxXSREUy13BGa%2BUVEINjivv3Kan2pF%2FQsVON06h6bkCtlx3TpKOJmrjg9j30A8GfZTxXYJ5K4Zu6vDHSPevj%2B1jtNJUVIeojC38ff%2BdPermUYVbPzK3RWrPF0QMhaIeIPB6Y1yHLipoWnY%2Bxijy7lAtR0V3%2BbDUGg2t2TuR8QOIm69NqrQ%2Flm0aj2I5gR9Di00Bvg%2BYG4oVZ3ZqnTYpKeZlmeri1D8pQMfcPDIXl%2FLE11rcGd3Iyj3iESmbRFwJekdSMUi%2BgFtmiH1z3NjPCuLAeOLiFJDGbUtqEoOm9FViPWk0Lj3Kdh115u%2FktuAndiP6zuctFWp%2FqZxlfpDYtN%2FnLexlam1kxwI7SRrzQ5AkFyjEUwrZdBXJM0vExaT1gKl%2BBGCFYtW4vGq6bP3AMuNz8nfaEoBnXcd2n0Ew2ysgMBYSGmOQyBxpjNDEtdXiO9G2ya6FKYEz4oatMLqSJaKCi81w3LPz4bii2IGvb5g3LfxgT%2FAU82MIpZddAEZxN3QWYSpCr4kI9O1djMkCyko%2B4IqD9GQI3ONm7SRn9%2B3JSr7ZJjK6FlKzBeSIm4DCePYMkR7HgxIFfCiqme4NVzRTviumPQMTudS0q7YyOkFIpeuiwxafZpeO28vD%2FK484xA4Myl%2Bb5endctV9Pa9R8lSz9O5OhlgATNRGWHcudDsJ4IgiNbKzhB6pvcy4e%2FlkJYKN6gUth6AOxbqTzwtUMtZ9NObkdnJOobPyi3njjXHSW66F70in4bp5vrN66ftgE4oWR1INYyt4ptw1OghgiwY865aZwiSB2%2BOKWYBAhDUvQKFovYyOmefAOx8N1Nsxk7%2BzVbTenWrI7KKTCptyss1Zus9pJSyOkAnbzhJpOD%2F%2FtzIC1TZpdSCuXujiG2wQ2d6%2FQk0fpqPu6bEYW4G9QWfd%2B1sOu53j74h4ieLy831aBsT62gBLNy7lnq%2B%2FwqKTMnq60vrHP9At1LN%2FOFeD71nee9qtIk1WKQH8nbljJXqhPUQV5WA6Ch1%2FWOyGwtkVcaLHSdWXomv9Zz832KPXFKtUmwSMb9j3kTDevE%2FVrU%2F5TPhP497sx5mJRPoABx59%2Bu1ZUY44Sp8RNrqcNNkbFuFyLk79Zdq5hQR1sgZ%2BPJrQTLc8%2Bz3bpQ47RlLHaKIS%2F%2F09wIyT6EOuxhGmV%2FpAVo%2Bzwy2llyUE9BtE7y%2B0boqtH%2BmvXwZS4MleFnnjejnzMKWgWHPqI5qSY5NeDwGBopxWSJ3Shc5C6fJ8CjSJZuk8Q8rK7pbaXQwvXQXt34%2FIJOutie%2F4AWUU9OwgU1UZiEu2GhZk6MrFW5gZN5EgLHwWHYOW9I6WA4kariwjClpW7WRWA%2BKTVnBXsD%2BiFqBU%2BBsTPpaw5d7JxiGR9sUYemkDhxANCYYNT7%2BaGc7%2BilfifSTIXmnn8oipSdgCCf%2FuKm%2FkvAgx%2BOiwF9wEAcQYurAePHZLDKUQukaOKkp%2BkcMldYKxFpSrP,NA,NA,NA,NA,NA,#490347472,Apple,NA,Carcasa
2073," Parejas Funda Para El iPhone 8 Unisex... (gray, For.) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033732-parejas-funda-para-el-iphone-8-unisex-gray-for-_JM,NA,NA,NA,NA,NA,#462033732,NA,NA,NA
2074," Parejas Funda Para El iPhone 8 Unisex... (red, For .) ",33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033733-parejas-funda-para-el-iphone-8-unisex-red-for--_JM,NA,NA,NA,NA,NA,#462033733,NA,NA,NA
2075, Parejas Funda Para El iPhone 8 Unisex... (army Gree.) ,33.99,NA,0,NA,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462033734-parejas-funda-para-el-iphone-8-unisex-army-gree-_JM,NA,NA,NA,NA,NA,#462033734,NA,NA,NA
