search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante
51, Oferta! Pk08 Parlante Karaoke Bluetooth Radio Fm 8 Pulgadas ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				17
				vendidos
			
		",(94 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/VELBRO+PERU,https://articulo.mercadolibre.com.pe/MPE-433317574-oferta-pk08-parlante-karaoke-bluetooth-radio-fm-8-pulgadas-_JM,NA,NA,NA,NA,NA,#433317574,NA,NA,NA,NA
52, Google Home Asistente Parlante Bluetooth Español - Masplay ,489,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(997 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,https://articulo.mercadolibre.com.pe/MPE-435415850-google-home-asistente-parlante-bluetooth-espanol-masplay-_JM,NA,NA,NA,NA,NA,#435415850,NA,NA,NA,NA
53, Parlante Bluetooth® Inalámbrico Portátil - Seisa ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				213
				vendidos
			
		",(66 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TODATECNOLOGIAPERU.COM.,https://articulo.mercadolibre.com.pe/MPE-426675372-parlante-bluetooth-inalambrico-portatil-seisa-_JM,NA,NA,NA,NA,NA,#426675372,NA,NA,NA,NA
54, Parlante Activo Bluetooth 12 Pulgadas +microfono Inalambrico ,395,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(96 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-428023951-parlante-activo-bluetooth-12-pulgadas-microfono-inalambrico-_JM,NA,NA,NA,NA,NA,#428023951,NA,NA,NA,NA
55," Parlante Tronsmart Element Mega 40w,.bluetooth 4.2, Nfc ",215,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/FLOYDTEC.,https://articulo.mercadolibre.com.pe/MPE-421964989-parlante-tronsmart-element-mega-40wbluetooth-42-nfc-_JM,NA,NA,NA,NA,NA,#421964989,Tronsmart,Element Mega,40 W,Activo
56, Parlante Tronsmart T6 Plus Bluetooth 40w Power Bank ,315,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANDREUS+STORE,https://articulo.mercadolibre.com.pe/MPE-436501908-parlante-tronsmart-t6-plus-bluetooth-40w-power-bank-_JM,NA,NA,NA,NA,NA,#436501908,NA,NA,NA,NA
57, Parlante Micronics Jazz 1 70w Bluetooth Radio Usb Sd -negro ,159,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-431001610-parlante-micronics-jazz-1-70w-bluetooth-radio-usb-sd-negro-_JM,NA,NA,NA,NA,NA,#431001610,NA,NA,NA,NA
58, Minicomponente Panasonic Bluetooth Sc-ua3pu-k 300w One Box ,469,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-426399387-minicomponente-panasonic-bluetooth-sc-ua3pu-k-300w-one-box-_JM,NA,NA,NA,NA,NA,#426399387,Panasonic,NA,NA,NA
59, Parlante Bluetooth Xm6 Radio Fm Puerto Usb Puerto Microsd ,79,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(46 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIGITAL-PERU,https://articulo.mercadolibre.com.pe/MPE-431306432-parlante-bluetooth-xm6-radio-fm-puerto-usb-puerto-microsd-_JM,NA,NA,NA,NA,NA,#431306432,NA,NA,NA,NA
60, Amazon Echo Dot 3ra Gen Español Alexa Tienda En San Isidro ,238,NA,"
			
				Nuevo
			
			
				
					 - 
				
				16
				vendidos
			
		",(11 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.0,1,http://perfil.mercadolibre.com.pe/DIGITALZ+PERU,https://articulo.mercadolibre.com.pe/MPE-434754150-amazon-echo-dot-3ra-gen-espanol-alexa-tienda-en-san-isidro-_JM,NA,NA,NA,NA,NA,#434754150,Amazon,NA,NA,NA
61, Parlante Bluetooth Portatil Inalambrico Seisa S2025 Radio Fm ,65,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SEISA+TECNOLOGIES,https://articulo.mercadolibre.com.pe/MPE-436147832-parlante-bluetooth-portatil-inalambrico-seisa-s2025-radio-fm-_JM,NA,NA,NA,NA,NA,#436147832,NA,NA,NA,NA
62, Parlante Cafini Bluetooh Recargable Con Migrofono Vincha Isc ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-432430252-parlante-cafini-bluetooh-recargable-con-migrofono-vincha-isc-_JM,NA,NA,NA,NA,NA,#432430252,Cafini,ISC,NA,NA
63, Amazon Echo Dot 3ra Gen Altavoz Alexa Nuevo Y Sellado ,180,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EDISEL.TS,https://articulo.mercadolibre.com.pe/MPE-436628951-amazon-echo-dot-3ra-gen-altavoz-alexa-nuevo-y-sellado-_JM,NA,NA,NA,NA,NA,#436628951,Amazon,NA,NA,NA
64, Parlante Portatil Bluetooth Recargable 8 Pulgadas + Pedestal ,285,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(95 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,4.0,1,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-425798995-parlante-portatil-bluetooth-recargable-8-pulgadas-pedestal-_JM,NA,NA,NA,NA,NA,#425798995,NA,NA,NA,NA
65, Luces Sicodelias Y Parlante Bluetooth Usb Luces Led ,45,NA,"
			
				Nuevo
			
			
		",(99999 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SELLMERX+SAC,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=YJh%2B1mkeMvM4BXDya4P7Cvdgfpi5F3r7nGbjAMUZPLiEtG7lWOxecf9vADTnnjq3TOEzc%2Fj97GHMEfpWoDNqJAfC3LoaKEZkWGfKC6%2Bw6G9t%2FNaQGDmN66mbb6G6uY71gKSde%2B5AW5HHntbhEVnGPsUF7209N5zyPEtStq4lxx1BdpcQgEKfvOcsL5Tsg%2FmbR3RpNoL4I5WSZBYLBeMCt4M8EJyT2%2BXzyGItH2vRo5sPDVwsr6L0kQPaOPK5NamrpYekUzYdpG5duVN9Ku1QC8nO4C4eiuzlqCq4OsUxmjnGk00tCkOFkYG%2FOfVURbOQ7jX%2Fdl8Mr%2BGb85PQzSUwoGjirvJJBag1w6TtgVfwe11QeArUZfUrhUruRtOdz%2BA5rIMvE3vW%2FGQpgKtc%2F%2BM3FzsmooM1Ghrn4UV0N2Ja3hKENdoy8XgaesD%2B5uJQuOBHsBH4fyPm%2B3yn4rMYPDEi0Fmc1XsKadikN2apdo4g4UkRLNaEIOF7IPZKOgmtW8N6iJ3t1mTyxoyrCM2mEHUJ8HdEqKn1XBJ8J1jIeyKJHmnlw9V%2FeudPnoFK4xA4Mvtri%2F429QzUZ%2BCIcsSJfjrS2ewpZ1bgS9GBd8hy%2BVuADFOXIk8zTv6yg73iGecCDFGTo9Xb5qAxtyHxtu7aG1zXvy300vke8gKtsTTb69ifOOtEK4tY7QvlRGCWWOLmjcbmJ3uymMwdEi9tu3dFoZJ%2BFDBW0PhG6yxwGnCY%2FCZ79BbbAu%2F3qhhYfSjNiEhhw%2B6dYJjs8b6UwgSioYYpkZEOFfNEFZj0YczvYcDO22XXp9teA7aWpPgP13uudaWDK7qrSjyt17dGzrAc%2FCBQxermBq%2FH%2FV0dLeMDt8aDrjGUHX%2BqQaREoVk49u6K0EKE92gZQneDcoe6IWaxvFQSHR488D6dS%2FyKjhAkPGtKXZivWej2QVPouoQzlx5WDuFa2KVwgkJzkWydpS%2FrUM7hxhaZS1TcrkCAk0tbKxzG6cMWCmzB0VWwkRFjEuKfzlfGH8jR0Vka1rGohoBICuHgqSxu6xQsXMqDjEmb3z3TjMqXOAT9wxRjlCra0oMwhNBTQ9YPZ0GX9Oo%2BD5QvNzX4LtTzFwptvG35n7BBq7fg2Hxz0ZWsfMeH5fVb3PhvPj9cTMrGO2TzNDH35XCYtBt9k0inyskYNSAJ3pajID8p8s%2FjEl8Iw6Zcem6JkXRCS%2FTTlJ%2FnHUoIiXVAUYY6Ix%2BVk1MdBgWy0q19GUCueMddaGXapa1RTPSKLi8tvJHPKKEua7xkXXnk3uM%2FJzzF2WTvavWkPYecAmz5C%2F%2FUQ9bxN877SGGyn09JISA0J5tzcX7a9GWG3MmHPLAsSBWcQ5L0OjNze9S6Alp9DELpU7mp5pOGJV%2BEJdXIWz2Lcjm6iO1DMMeUIXCaA0esUUJVz2n%2FlCYISJINnlDmn6BreAn0fMtjojil3ipGNpo26P3UXjfE%2BAOadFyDL2Fi8T8EydoM36nLuCTBq%2Bbd5CzUheplwQA59yaaYMnszqZU0JJcO%2BOjSpXTWjEBw9A35cj7U7dXNNuqFJLYHi37KgsyBgIAoMG4E2l1U2nS4Tn7dct3FfbD3WeXu%2BIDJeP6T6mkrrt9UHyDJxKu4Uo%3D,NA,NA,NA,NA,NA,#433789260,NA,NA,NA,NA
66, Parlante Bluetooth Xiaomi Mi Rabbit Mdz-20-da Delivery Peru ,105,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(868 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIGITAL-PERU,https://articulo.mercadolibre.com.pe/MPE-433174796-parlante-bluetooth-xiaomi-mi-rabbit-mdz-20-da-delivery-peru-_JM,NA,NA,NA,NA,NA,#433174796,NA,NA,NA,NA
67, Parlante Bluetooth 6000w Microfono Ruedas Klip Xtreme Kws920 ,999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-431951347-parlante-bluetooth-6000w-microfono-ruedas-klip-xtreme-kws920-_JM,NA,NA,NA,NA,NA,#431951347,NA,NA,NA,NA
68, Bose Parlante Soundtouch 10 Serie Iii Bluetooth Wifi Blanco ,999,NA,"
			
			
				
				1
				vendido
			
		",(8 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071329-bose-parlante-soundtouch-10-serie-iii-bluetooth-wifi-blanco-_JM,NA,NA,NA,NA,NA,#434071329,Bose,SoundTouch,NA,Activo
69, Parlante Bluetooth 3w + Radio Fm + Usb Con Panel Solar ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PRECIO.PE,https://articulo.mercadolibre.com.pe/MPE-426243561-parlante-bluetooth-3w-radio-fm-usb-con-panel-solar-_JM,NA,NA,NA,NA,NA,#426243561,NA,NA,NA,NA
70, Parlante Jbl Original Modelo Flip 4 Color Negro. ,330,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IPLUS_STORE,https://articulo.mercadolibre.com.pe/MPE-436597165-parlante-jbl-original-modelo-flip-4-color-negro-_JM,NA,NA,NA,NA,NA,#436597165,JBL,Flip 4,16 W,NA
71, Home Theater Sony 5.1 canales Con Barra De Sonido Ht-rt40 ,999,NA,"
			
			
				
				7
				vendidos
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SONYPERUSRL?brandId=25,https://articulo.mercadolibre.com.pe/MPE-427444688-home-theater-sony-51canales-con-barra-de-sonido-ht-rt40-_JM,NA,NA,NA,NA,NA,#427444688,Sony,HT-RT40,NA,NA
72, Parlante Bluetooth Zealot S12 (tambien Power Bank) ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EZ+TECH,https://articulo.mercadolibre.com.pe/MPE-434999146-parlante-bluetooth-zealot-s12-tambien-power-bank-_JM,NA,NA,NA,NA,NA,#434999146,NA,NA,NA,NA
73, Bose Parlante Inalambrico Soundlink Revolve Bluetooth Negro ,899,NA,"
			
			
				
				1
				vendido
			
		",(166 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071230-bose-parlante-inalambrico-soundlink-revolve-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#434071230,Bose,Revolve,NA,Activo
74, Receptor Usb Aux Bluetooth Auto Equipo Sonido Parlante ,24,NA,"
			
				Nuevo
			
			
				
					 - 
				
				118
				vendidos
			
		",(882 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/GRUPONATIC+TIENDA,https://articulo.mercadolibre.com.pe/MPE-419751157-receptor-usb-aux-bluetooth-auto-equipo-sonido-parlante-_JM,NA,NA,NA,NA,NA,#419751157,NA,NA,NA,NA
75, Parlante Portatil Bluetooth Recargable + Microfono Gratis ,90,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AHORAONUNCA1978,https://articulo.mercadolibre.com.pe/MPE-436128431-parlante-portatil-bluetooth-recargable-microfono-gratis-_JM,NA,NA,NA,NA,NA,#436128431,NA,NA,NA,NA
76, Parlante Bluetooth Perrito Snoopy C/bateria Tflash (20w) ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(17 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUANCAYOVENDE.COM,https://articulo.mercadolibre.com.pe/MPE-436243280-parlante-bluetooth-perrito-snoopy-cbateria-tflash-20w-_JM,NA,NA,NA,NA,NA,#436243280,NA,NA,NA,NA
77, Parlante Skullcandy Mini Barricade Bluetooth - Sellado! ,139,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BILLYCARRANZA,https://articulo.mercadolibre.com.pe/MPE-437066229-parlante-skullcandy-mini-barricade-bluetooth-sellado-_JM,NA,NA,NA,NA,NA,#437066229,NA,NA,NA,NA
78, P Parlante Bluetooth Philips Sb300 Shoqbox Stereo Resiste Ag ,165,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-426007156-p-parlante-bluetooth-philips-sb300-shoqbox-stereo-resiste-ag-_JM,NA,NA,NA,NA,NA,#426007156,Philips,SB300,4 W,Activo
79, Bola Parlante Bluetooth Usb Luces Led Sicodelicas Ritmica ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(92 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.0,2,http://perfil.mercadolibre.com.pe/PLAZATECH,https://articulo.mercadolibre.com.pe/MPE-426129584-bola-parlante-bluetooth-usb-luces-led-sicodelicas-ritmica-_JM,NA,NA,NA,NA,NA,#426129584,NA,NA,NA,NA
80, Parlante Bluetooth 3000w Klip Xtreme Radio Micrófono Kls-750 ,799,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,https://articulo.mercadolibre.com.pe/MPE-433927289-parlante-bluetooth-3000w-klip-xtreme-radio-microfono-kls-750-_JM,NA,NA,NA,NA,NA,#433927289,NA,NA,360 W,NA
81, Parlante Portatil Bluetooth Maxtron Hertz 60w Led Ritmico ,85,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(48 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/REYLU+PRODUCTS,https://articulo.mercadolibre.com.pe/MPE-434666074-parlante-portatil-bluetooth-maxtron-hertz-60w-led-ritmico-_JM,NA,NA,NA,NA,NA,#434666074,NA,NA,NA,NA
82, Parlante Logitech Bluetooth Ue Megaboom Electric 984-000511 ,745,NA,"
			
			
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORAMESAJILHNOS?brandId=153,https://articulo.mercadolibre.com.pe/MPE-435552165-parlante-logitech-bluetooth-ue-megaboom-electric-984-000511-_JM,NA,NA,NA,NA,NA,#435552165,Logitech,NA,NA,NA
83, Parlante Bluetooth 15 Pulgadas +2 Microfono + Tripode 400w ,498,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(98 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,https://articulo.mercadolibre.com.pe/MPE-425147359-parlante-bluetooth-15-pulgadas-2-microfono-tripode-400w-_JM,NA,NA,NA,NA,NA,#425147359,NA,NA,NA,NA
84, Jbl Pulse 3 Parlante Bluetooth 20w Luces Led Acuatico Tienda ,699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(999 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-432853236-jbl-pulse-3-parlante-bluetooth-20w-luces-led-acuatico-tienda-_JM,NA,NA,NA,NA,NA,#432853236,JBL,Pulse 3,NA,NA
85, Parlante Amplificado Portatil Bluetooth Mpa40bt Pro + Envio ,899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(100 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOUNDA+E.I.R.L,https://articulo.mercadolibre.com.pe/MPE-428582326-parlante-amplificado-portatil-bluetooth-mpa40bt-pro-envio-_JM,NA,NA,NA,NA,NA,#428582326,NA,NA,NA,NA
86, Xiaomi Mi Parlante Bluetooth Altavoz Metálico Mdz-26-db ,156,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUISENRIQUEHUIZASOSA,https://articulo.mercadolibre.com.pe/MPE-435362540-xiaomi-mi-parlante-bluetooth-altavoz-metalico-mdz-26-db-_JM,NA,NA,NA,NA,NA,#435362540,NA,NA,NA,NA
87, Lg Parlantes Bluetooth Pk7 40w Calidad Sonido Nuevo ,669,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DALTHRON+S.A.C.,https://articulo.mercadolibre.com.pe/MPE-433443995-lg-parlantes-bluetooth-pk7-40w-calidad-sonido-nuevo-_JM,NA,NA,NA,NA,NA,#433443995,LG,NA,NA,NA
88, Parlante De Madera Con Bluetooth Cafini ,96,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(39 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LA.CAJA.TECNOL%C3%93GICA,https://articulo.mercadolibre.com.pe/MPE-425969062-parlante-de-madera-con-bluetooth-cafini-_JM,NA,NA,NA,NA,NA,#425969062,NA,NA,NA,NA
89, Parlante Google Home Mini Asistente Voz 2018 Sellado Español ,184,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIALIENSTORE,https://articulo.mercadolibre.com.pe/MPE-435231077-parlante-google-home-mini-asistente-voz-2018-sellado-espanol-_JM,NA,NA,NA,NA,NA,#435231077,Google,NA,NA,NA
90, Parlante Marshall Acton M-accs-10126 50w Bluetooth Negro ,749,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(10 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/UNALUKA,https://articulo.mercadolibre.com.pe/MPE-427454401-parlante-marshall-acton-m-accs-10126-50w-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#427454401,NA,NA,NA,NA
91, Soundbar Samsung Curvo Ms6500 Wifi Hdmi 450w Nuevo Sellados ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(1 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ELECTROFERTAS+SELLADAS,https://articulo.mercadolibre.com.pe/MPE-436657284-soundbar-samsung-curvo-ms6500-wifi-hdmi-450w-nuevo-sellados-_JM,NA,NA,NA,NA,NA,#436657284,Samsung,ms6500,450 W,9
92, Foco Parlante Bluetooth Con Control ,95,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(29 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OVERPOMIANO,https://articulo.mercadolibre.com.pe/MPE-433220328-foco-parlante-bluetooth-con-control-_JM,NA,NA,NA,NA,NA,#433220328,NA,NA,NA,NA
93, Bose Parlante Soundlink Color Ii Bluetooth Negro ,599,NA,"
			
			
				
				2
				vendidos
			
		",(106 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,https://articulo.mercadolibre.com.pe/MPE-434071199-bose-parlante-soundlink-color-ii-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#434071199,Bose,Color,NA,NA
94, Skullcandy Parlante Bluetooth Acuatico Barricade Mini ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				20
				vendidos
			
		",(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435362135-skullcandy-parlante-bluetooth-acuatico-barricade-mini-_JM,NA,NA,NA,NA,NA,#435362135,NA,NA,NA,NA
95, Parlante Fiddler Fd-p08 Soundbar Bluetooth ,49,69,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(224 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACROTELSTORE+PERU,https://articulo.mercadolibre.com.pe/MPE-434653611-parlante-fiddler-fd-p08-soundbar-bluetooth-_JM,NA,NA,NA,NA,NA,#434653611,NA,NA,NA,NA
96, Google Home Mini Asistente Smart - Negro ,135,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(13 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTVENTASPERU,https://articulo.mercadolibre.com.pe/MPE-436425802-google-home-mini-asistente-smart-negro-_JM,NA,NA,NA,NA,NA,#436425802,NA,NA,NA,NA
97, Ue Wonderboom Bluetooth Lilac ,284,NA,"
			
			
				
				1
				vendido
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IN5517657?brandId=142,https://articulo.mercadolibre.com.pe/MPE-435024182-ue-wonderboom-bluetooth-lilac-_JM,NA,NA,NA,NA,NA,#435024182,NA,NA,NA,NA
98, Parlante Portatil Lg Xboom Go Pk5 Negro 20w Bluetooh Origina ,459,541,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-436450909-parlante-portatil-lg-xboom-go-pk5-negro-20w-bluetooh-origina-_JM,NA,NA,NA,NA,NA,#436450909,LG,NA,NA,NA
99, Parlante Multi-function Bluetooth Portátil Memoria ,70,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LASER+IMPORT,https://articulo.mercadolibre.com.pe/MPE-429214211-parlante-multi-function-bluetooth-portatil-memoria-_JM,NA,NA,NA,NA,NA,#429214211,NA,NA,NA,NA
100, Pioneer Parlante Monitor De Escritorio Dj Dm-40bt - Negro ,709,NA,"
			
			
				
				1
				vendido
			
		",(5 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=82,https://articulo.mercadolibre.com.pe/MPE-435480798-pioneer-parlante-monitor-de-escritorio-dj-dm-40bt-negro-_JM,NA,NA,NA,NA,NA,#435480798,Pioneer DJ,DM-40BT,NA,NA
