search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada
1059, Parlante Inalámbrico Billboard Bb730 Resistente Al Agua ,20,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3886
		
		 sin interés
		
	

	
		",86,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-463377134-parlante-inalambrico-billboard-bb730-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#463377134,NA,NA,NA,NA,NA,NA
1060, Parlante Bluetooth Jsx-002 C45-8 Circuit ,684,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3800
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-464333243-parlante-bluetooth-jsx-002-c45-8-circuit-_JM,NA,NA,NA,NA,NA,#464333243,NA,NA,NA,NA,0.5 kg,NA
1061, Parlantes Disco Party Bluetooth Xion ,49,NA,"
			
				Nuevo
			
			
		",(99999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9520
		
		 sin interés
		
	

	
		",20,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRETERIA+FERRESERVI,https://articulo.mercadolibre.com.uy/MLU-456715280-parlantes-disco-party-bluetooth-xion-_JM,NA,NA,NA,NA,NA,#456715280,NA,Xion,NA,NA,NA,NA
1062, Parlante Portable Punktal Bluetooth/micro Sd/aux Pk-bt61 ,28,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5440
		
		 sin interés
		
	

	
		",40,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-444072307-parlante-portable-punktal-bluetoothmicro-sdaux-pk-bt61-_JM,NA,NA,NA,NA,NA,#444072307,NA,Punktal,Generico,NA,NA,NA
1063, Parlante Jbl Pulse 3 Bluetooth Sumergible Ipx7 Tsuy ,299,NA,"
			
				Nuevo
			
			
		",(8 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 58089
		
		 sin interés
		
	

	
		",89,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-464570954-parlante-jbl-pulse-3-bluetooth-sumergible-ipx7-tsuy-_JM,NA,NA,NA,NA,NA,#464570954,20 W,JBL,Pulse 3,NA,NA,NA
1064, Parlante Xion Xi-xt100 ,519,NA,NA,(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1.00830
		
		 sin interés
		
	

	
		",30,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CANUS+SA?brandId=48,https://articulo.mercadolibre.com.uy/MLU-463977581-parlante-xion-xi-xt100-_JM,NA,NA,NA,NA,NA,#463977581,NA,Xion,NA,NA,NA,NA
1065, Parlante Bluetooth Altec Lansing Life Jacket 2 ,4200,NA,"
			
				Nuevo
			
			
		",(81 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 23333
		
		 sin interés
		
	

	
		",33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU-MARKET,https://articulo.mercadolibre.com.uy/MLU-450701774-parlante-bluetooth-altec-lansing-life-jacket-2-_JM,NA,NA,NA,NA,NA,#450701774,NA,NA,NA,NA,NA,NA
1066, Parlante Activo Bluetooth 1.1 Ch 1800w Xion Xi-sd90bt ,35,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 6800
		
		 sin interés
		
	

	
		",00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://articulo.mercadolibre.com.uy/MLU-459149036-parlante-activo-bluetooth-11-ch-1800w-xion-xi-sd90bt-_JM,NA,NA,NA,NA,NA,#459149036,NA,Xion,XI-sd90bt,NA,NA,NA
1067, Par De Caja Acústica Parlantes Usb/sd/fm/bluetooth Y Control ,3880,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 21556
		
		 sin interés
		
	

	
		",56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MILOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-449434152-par-de-caja-acustica-parlantes-usbsdfmbluetooth-y-control-_JM,NA,NA,NA,NA,NA,#449434152,NA,NA,NA,NA,NA,NA
1068, Parlante Tipo Jbl Xtreme Bluetooth Portable Musica Waterpool ,42,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 8160
		
		 sin interés
		
	

	
		",60,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MYM+VENTASONLINE,https://articulo.mercadolibre.com.uy/MLU-459804983-parlante-tipo-jbl-xtreme-bluetooth-portable-musica-waterpool-_JM,NA,NA,NA,NA,NA,#459804983,NA,Xtreme,NA,NA,NA,NA
1069, Parlante Portatil Jbl Boombox Bluetooth 2x30 Watts ,799,NA,"
			
				Nuevo
			
			
		",(7 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1.55228
		
		 sin interés
		
	

	
		",28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FLOW_VENTAS,https://articulo.mercadolibre.com.uy/MLU-462599121-parlante-portatil-jbl-boombox-bluetooth-2x30-watts-_JM,NA,NA,NA,NA,NA,#462599121,NA,JBL,Boombox,Activo,5.25 kg,NA
1070, Mini Parlante Portatil Bluetooth Inalambrico Aux Micro Sd ,690,NA,"
			
				Nuevo
			
			
		",(20 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3833
		
		 sin interés
		
	

	
		",33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TWAGROUP,https://articulo.mercadolibre.com.uy/MLU-461812684-mini-parlante-portatil-bluetooth-inalambrico-aux-micro-sd-_JM,NA,NA,NA,NA,NA,#461812684,NA,NA,NA,NA,NA,NA
1071, Parlante Portátil Cafini 3794 Con Control Y Micrófono ,55,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 10685
		
		 sin interés
		
	

	
		",85,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=u%2FxoviE0tqfJBBmhZkd8owv%2Fey2j0R8BTwfdfLqwW5qXWJcYkNKPlR2x%2BbzNyJemjox93KievwtRMFRb162S6sLymrue85py0cazQmKhI0zvVc6mESOMV%2BauJuvKcfDWSf6QL0396i%2Bz%2Bgin7u%2BemKDocMrofp9Jp0v8dhrh9copb9QqO0kRilo4ACyGW9ubazzN0FPobmHAlsi3IEn%2BR1cNA4dV4HegcAkj2spJ3qpzeYGN1Wj%2Bwl4owhdfS74am2RzXyqtBdOS5%2F1CIjTu2NOTM1M4zqFzxz7cd6rBPEjajsX%2F7ClsLgR24j0ogYiLUIvKyYPa9PUyTjRRlMDqmk0p25UF1A3EMvaWArbFZUjmVUR2SfXV7uCB9YCfUPwNpqWOa2ODNV%2F%2B8d%2FYCGI%2BG%2FxH95x0zUvnJ%2Btg9s88ml4%2BrXb79oSLsdRvRTu3kDzuECLMCc4jH49M3Gyf%2BF1XaSTk5Kqid63E81N%2Bzb%2BGYHscW%2BRWf0%2B2LWji7cyn8lus5ScENe0wDa2ThSe911Cla7CxUHJFD0%2FTtI85FarlvEYwzibT3P%2FmipmvbfEq%2FXX4stAYlJAp8q%2FJO%2FM532sc2sUeULJVVCthQoOHVB1Aco48NQ0FJ0NAxvBSw8mWbxPQS8d3oYG4gluswZ5XT5ZgKv%2BdO9c6%2B3ru%2Bcx7J4GDoRSNr1VEFglO4PfvXkdrkZBfaYuZEtVlKm7Vm5BL9yeIZLnA5hqEozfM9g%2FJ5Iz2uYsLTckbblYGNbjAprrHvWNIQxoHMv9efZhfVYflYeELPDb%2FxLebejgiNVJlYSykDiHxNB7pOgwe5SYPnjqLgIaJWBpa572O9kZ60hzN%2FzvQM9aNVxnYVq7iDhtzvUOpssqHi3i2FAgvUICaKgjK8Ms9w44vbnjWn5egTbeX7pKlhJuQXqvRlek9LT3hIXAPbPnZDCrDazl8VKeHR4r6aNvQXEQ5g9NNmQZ5j8AyhB6FTkMC5l88Tf3VhcW%2FmZB71NEdI3a3uTwtmdG62vfIXlhPTCG%2FVI2JuopHyXlMJbKeJWKev%2FLJUzln5aeaIPw4L2SPL%2FgSRXzCAyEfk6FOJuDVm2LHld7nsWlZNyqLYX%2FKgLqFW3%2F1yVD1mneL4UGXU2LwbX%2FWO7EWWnRhUFiupreZ42lsKWfDZ2mGGcNGZ7w9E60pilX593pr5kU2H9DpQEFleSx16UcvmRFqUuQZfYQxTaWjr3XbQQCS8aInKOAbWZlWjxjZgj56iiOk4p3mgB4rKRy7RJOlv7lswY%2B9mMQitoTqoPjafeBRfLME30CmtfsjTFhemH7NFGvJ22228ET6Lcr%2BYV1temZ465oWX0pA99j4CgTnCrV3sXhXvfpvV0GHb6pB8kCAt2sZD%2BEA216iK5CEhLSOZi8CqKuod%2BS0zagIH9aZFjbSBkLD8C9HHPegbY5J6CSxeeiysagPle%2B7sq%2BcIn8OoQOTrrqsol8HYAqV1zuTM%2B9tdIwWRThAJuQtzfozfROvssj29jJFKth%2BCklDL%2BBPtrH5qktqF3MkHGFOzKFFQjol94E8nnch1ozBtCmwIofmgGwtMoSQ%2F522E1Nuab9xURL14BiXeYfGd1Ys98rHfLHK3CSCAJzClWj8pHN%2FYzWAwFx06e7aP5JsjLE67HUXVT1L7oc72KvxVW4J1EjA2gedqtEmIrnoMD2jMCimwmCyjYh0ljC5MIqx56Lz,NA,NA,NA,NA,NA,#462486039,NA,Cafini,3794,Activo,NA,NA
1072, Sistema De Parlantes Profesional Activo 15000w Pmpo Xt150 ,13999,NA,"
			
				Nuevo
			
			
		",(4 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 77772
		
		 sin interés
		
	

	
		",72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TU-OFERTA,https://articulo.mercadolibre.com.uy/MLU-454697628-sistema-de-parlantes-profesional-activo-15000w-pmpo-xt150-_JM,NA,NA,NA,NA,NA,#454697628,NA,Xion,Generico,NA,NA,NA
1073, Parlante Jvc Xs-n218bu Portatil Con Bluetooth. ,2200,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 12222
		
		 sin interés
		
	

	
		",22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KIOSCOGRANCANAL,https://articulo.mercadolibre.com.uy/MLU-459683979-parlante-jvc-xs-n218bu-portatil-con-bluetooth-_JM,NA,NA,NA,NA,NA,#459683979,NA,NA,NA,NA,NA,NA
1074, Parlante Sony Srs-xb10 ,63,70,"
			
			
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 12240
		
		 sin interés
		
	

	
		",40,NA,Entrega a acordar con el vendedor,NA,NA,4.9,8,NA,https://articulo.mercadolibre.com.uy/MLU-460462135-parlante-sony-srs-xb10-_JM,7,1,0,0,0,#460462135,NA,Sony,SRS-XB10,Activo,NA,NA
1075, Logitech Z207 Parlantes Bluetooth 2.0 ,79,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 15348
		
		 sin interés
		
	

	
		",48,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=HGsIPo6xmwUi5zMKd7ZTQgvXqeGxSWaLG3cT9YVjEkv6ZQSsXQ5YcKeY1GAoX8fVdoQWFfoeJuH4FnabG9d02qzXZiro5wcL%2Ftb8qClm%2FW32Dy19q2cTnUf4R17k7FVl%2Fua7zjm86sQZnsxnqWZqztRzbwkDB4MyQp99w8AgC4dEuz%2BXld%2FGTAMwNJoZseoJektLSnokBlCfRVX17FzXgAwU4ZfTF%2BmY%2FfHgQMj0HXB%2BkKAzmNkbcUuc84nAYXFNSfwY4ax5E97PpxeO1H9jtwgNsubMAmMFaxXk9DWreS1XkYPM7fsaf0ac8DIXabqaifDMxjYu2TzT2N1mHOHiBuUNmNQgalj%2BycEpaV6dsgB6RJmWTqA9iPq3S9kxLUCKro%2FdMKDCrc0lTZaCTXQJL%2FLrXSyFqEDIsfF1KXz6CV34XUQ14M5TxKCfDM4xy456ENaQrpWwvsw064DKHXU%2Fmz%2B1CcXnm%2Fhoa4NPn4LzBUu%2BrxqR3uCgZW78qyTiUOy5dXPDJ6K5gJtH3X68shDjA71LpHlaMcvZQRRNkkWGRAhRCy4LboNPub7EcXc%2F%2BHsYjBWAqm72%2FcU6csdm%2Bz4WVwEOY1Nw79TR1VJCtkhoAkCCg5RC1nNzcdbgK2Zx4l6lN03Etn5dBjyuji9EhDNMmG1wW%2BBpmpsERACGPQazwnwEfdNbHnRtyr8H6BdDkArBAqnoig8MQv%2Bx%2BmqTEQYBBznplSsmP00YsLcs0DF8RF2H9NtfXE8cb3H77nC0AZWsYAPclfxqW05RjLLEYfOe1Q3C%2BGnvALxE9bfcX%2BKShDA2vjZK7etil2IydAj3IiOhxzJETFj9xsjuC7gDu6mwqgogRark1adyx9f9JadEhMq4LS8G6QggP3uBGVwRTmweiJyP9aHdLhrydcQqO5vlWm6X4AzJY6sa96QEKiDRrbkqAZ310uHtHbW8k4Rkeu%2BnsC1FIm4m9owCTWjXx6slMtUVg8bTXTYBsFGCcdYNYdNyB9I%2Bm7%2BE%2B7Uoqrt0tu1nu%2FaD9YIkAIITqTo7bWkMFow2l4cbP7%2BR7Tm2SKoORYzEnRIyfRx%2FmbWGNs8NdUudCw0dA0nBFiA7HxywXJRu3KqgbJbf7kWamCoPxahJodH2Ywojf16sa%2B4hp6Zah6kU17dg%2FQHTlC66koGx8kd8AwSjRJ6M7URXcmegNFHzNwT3%2F1vGFQyjxyzfF3hD6bhPNL82Mdw9kSDcYzUbaPOcp0pGyd4ZEIwyLHAEjw5pBpDS22hSAg%2FBUx5i9PDjlp59fss1zeUbed44xFNaxP9No%2BNsoEj329DgA9IgUZBnbEiqwRJE4Q5Wb6ByD%2Ft1QAdbSvvVRfHtDyfpPlVnS8l4maeiaIPx4H%2FYUSkgyMkBxxT58rXe3NAsj0Ouru4vuai1yWc4kPKHbemzjPY2HHzdM8v1YTBV8pjbbPh5O8TjoQk1mIf%2FtuKSreHg7hv1GjbD0JCwa19BBA4NCz0jt4mXgCWqdbcNcnLIBdhl7K0BxW%2FTsaJs9Ap%2Baq4tf1WjuuFjynNxjMhg6JynoE3AcOrVUVpQ3P04m3uMQ7Z7gnLFEmU4JhDvfSjJSqtREEzbLHcffRq3WfjHarsiev6vkgLnArblyZNW%2FyBA5sW6PBXzMKhS6vUnG8HiicJAildWTsi1evnuOyoOCodIeviXS21GR774tw%3D%3D,NA,NA,NA,NA,NA,#456023679,NA,Logitech,NA,NA,NA,NA
1076, Parlante 2.1 Bluetooth Thonet & Vander Spiel 20 W Rms ,85,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 16514
		
		 sin interés
		
	

	
		",14,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/STRATTAHNOSLIMITADA,https://articulo.mercadolibre.com.uy/MLU-458865161-parlante-21-bluetooth-thonet-vander-spiel-20-w-rms-_JM,NA,NA,NA,NA,NA,#458865161,NA,Thonet & Vander,Spiel BT,NA,NA,NA
1077, Parlante Portatil Jbl Boombox Bluetooth 2x30 Watts ,799,NA,"
			
				Nuevo
			
			
		",(7 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1.55228
		
		 sin interés
		
	

	
		",28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-462599131-parlante-portatil-jbl-boombox-bluetooth-2x30-watts-_JM,NA,NA,NA,NA,NA,#462599131,NA,JBL,Boombox,Activo,5.25 kg,NA
1078, Mini Parlante Portatil Bluetooth ,739,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 4106
		
		 sin interés
		
	

	
		",06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HAPPY_HOUSE_URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462037859-mini-parlante-portatil-bluetooth-_JM,NA,NA,NA,NA,NA,#462037859,NA,Ledstar,NA,NA,NA,NA
1079, Parlantes One 2.1 Maximo Ev-502 50w Bluetooth Radio Fm Amv ,105,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 20399
		
		 sin interés
		
	

	
		",99,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-462991940-parlantes-one-21-maximo-ev-502-50w-bluetooth-radio-fm-amv-_JM,NA,NA,NA,NA,NA,#462991940,NA,NA,NA,NA,NA,NA
1080, Parlante Portátil Bluetooth Klip Xtreme Celular iPhone Febo ,590,890,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(99996 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3278
		
		 sin interés
		
	

	
		",78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-445174123-parlante-portatil-bluetooth-klip-xtreme-celular-iphone-febo-_JM,NA,NA,NA,NA,NA,#445174123,6 W,Xtreme,NA,NA,8.8 oz,NA
1081, Billboard Bb742 Parlante Bluetooth Negro ,49,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9520
		
		 sin interés
		
	

	
		",20,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://articulo.mercadolibre.com.uy/MLU-451970731-billboard-bb742-parlante-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#451970731,NA,NA,NA,NA,NA,NA
1082, Mini Parlante Bluetooth M.tk 3w Usb Tf Fm Minion ,1095,NA,"
			
				Nuevo
			
			
		",(99 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 6083
		
		 sin interés
		
	

	
		",83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SIRIOURU,https://articulo.mercadolibre.com.uy/MLU-462844334-mini-parlante-bluetooth-mtk-3w-usb-tf-fm-minion-_JM,NA,NA,NA,NA,NA,#462844334,NA,M-TK,NA,NA,NA,NA
1083, Parlante Jbl Go2 Portatil Bluetooth Color Cobre ,49,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9694
		
		 sin interés
		
	

	
		",94,NA,Envío a todo el país,NA,NA,4.8,215,http://perfil.mercadolibre.com.uy/EXE+SOLUCIONES,https://articulo.mercadolibre.com.uy/MLU-462992376-parlante-jbl-go2-portatil-bluetooth-color-cobre-_JM,182,29,2,2,0,#462992376,NA,JBL,GO 2,NA,184 g,NA
1084, Parlante Activo 4' Led Bluetooth Sd Usb Aux Fm Karaoke ® ,1690,NA,"
			
				Nuevo
			
			
		",(50 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9389
		
		 sin interés
		
	

	
		",89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-455852355-parlante-activo-4-led-bluetooth-sd-usb-aux-fm-karaoke--_JM,NA,NA,NA,NA,NA,#455852355,9 W,NA,NA,NA,NA,NA
1085, Parlante Bluetooth Klip Xtreme Bluetooth Usb Aux Gtia 1 Año ,13590,NA,"
			
				Nuevo
			
			
		",(99999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 75500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-455873526-parlante-bluetooth-klip-xtreme-bluetooth-usb-aux-gtia-1-ano-_JM,NA,NA,NA,NA,NA,#455873526,NA,Xtreme,NA,NA,13.5 kg,Entrada para Micrófono
1086, Parlante Profesional Activo 12 X2 Xion - Nario Hogar ,399,NA,"
			
				Nuevo
			
			
		",(6 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 77517
		
		 sin interés
		
	

	
		",17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FATIMA+NARIO,https://articulo.mercadolibre.com.uy/MLU-458070890-parlante-profesional-activo-12-x2-xion-nario-hogar-_JM,NA,NA,NA,NA,NA,#458070890,NA,Xion,NA,NA,NA,NA
1087, Parlante Portable Bluetooth Sd Radio Fm Usb Bateria Luces ® ,1190,NA,"
			
				Nuevo
			
			
		",(49997 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 6611
		
		 sin interés
		
	

	
		",11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-458915893-parlante-portable-bluetooth-sd-radio-fm-usb-bateria-luces--_JM,NA,NA,NA,NA,NA,#458915893,NA,NA,NA,NA,NA,NA
1088, Parlante Portatil Jbl Charge 4 Bluetooth Turquesa Dcshop ,226,NA,"
			
				Nuevo
			
			
		",(99 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 43975
		
		 sin interés
		
	

	
		",75,NA,Envío gratis a todo el país,NA,NA,4.8,45,http://perfil.mercadolibre.com.uy/DCSHOPCOMUY,https://articulo.mercadolibre.com.uy/MLU-463061557-parlante-portatil-jbl-charge-4-bluetooth-turquesa-dcshop-_JM,36,7,0,0,1,#463061557,30 W,JBL,Charge 4,Activo,0.96 kg,NA
1089, Parlante Portatil Karaoke Usb Fm 60w Real Woofer Bluetooth ,59,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 11462
		
		 sin interés
		
	

	
		",62,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODOOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-459575480-parlante-portatil-karaoke-usb-fm-60w-real-woofer-bluetooth-_JM,NA,NA,NA,NA,NA,#459575480,NA,Kolke,Blow KPB-221,NA,NA,NA
1090, Parlante Inalambrico Charge2+ Plus Bluetooth Microfono ,990,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PEPEFRANZINI,https://articulo.mercadolibre.com.uy/MLU-464589138-parlante-inalambrico-charge2-plus-bluetooth-microfono-_JM,NA,NA,NA,NA,NA,#464589138,NA,NA,NA,NA,NA,NA
1091, Parlante Portable Bt/mic/manos Libres Sony Srs-xb20 Blanco ,155,NA,"
			
				Nuevo
			
			
		",(8 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 30113
		
		 sin interés
		
	

	
		",13,NA,Entrega a acordar con el vendedor,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/LACOMPRAOK,https://articulo.mercadolibre.com.uy/MLU-450122315-parlante-portable-btmicmanos-libres-sony-srs-xb20-blanco-_JM,NA,NA,NA,NA,NA,#450122315,NA,Sony,Genérico,Activo,590 g,NA
