search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Peso,Conectores de entrada
964, Parlante Bluetooth Ledstar - Boost Varios Colores Bigsale ,1890,NA,"
			
				Nuevo
			
			
		",(10000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 10500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BIG.SALE,https://articulo.mercadolibre.com.uy/MLU-451008436-parlante-bluetooth-ledstar-boost-varios-colores-bigsale-_JM,NA,NA,NA,NA,NA,#451008436,Ledstar,NA,NA,NA,NA,NA
965, Parlante Portable Jbl Flip 4 Bluetooth 8w Gris Envío Gratis ,4290,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 23833
		
		 sin interés
		
	

	
		",33,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973490-parlante-portable-jbl-flip-4-bluetooth-8w-gris-envio-gratis-_JM,NA,NA,NA,NA,NA,#461973490,JBL,Flip 4,16 W,Activo,515 g,NA
966, Parlante Portatil Bluetooth 5.2' Luces Fm Usb B18 Musica ® ,990,NA,"
			
				Nuevo
			
			
		",(1000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459985446-parlante-portatil-bluetooth-52-luces-fm-usb-b18-musica--_JM,NA,NA,NA,NA,NA,#459985446,NA,NA,NA,NA,NA,NA
967," Parlante Samsung Level Box Pro Garantía Oficial, Macrotec ",187,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 36797
		
		 sin interés
		
	

	
		",97,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MACROTEC_TIENDA,https://articulo.mercadolibre.com.uy/MLU-452094678-parlante-samsung-level-box-pro-garantia-oficial-macrotec-_JM,NA,NA,NA,NA,NA,#452094678,Samsung,Level Box Pro,NA,NA,NA,NA
968, Parlante 1800w Xion Luces Led Bateria Recargable Usb Nnet ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 13578
		
		 sin interés
		
	

	
		",78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453697702-parlante-1800w-xion-luces-led-bateria-recargable-usb-nnet-_JM,NA,NA,NA,NA,NA,#453697702,Xion,NA,NA,NA,30 kg,NA
969, Combo Radio Con Bluetooth Y Parlantes 6x9 B52 Instalado ,3500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(96 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 19444
		
		 sin interés
		
	

	
		",44,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALARMAS+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-460314056-combo-radio-con-bluetooth-y-parlantes-6x9-b52-instalado-_JM,NA,NA,NA,NA,NA,#460314056,NA,NA,NA,NA,NA,NA
970, Parlante Jbl Flip 4 Inalambrico Bluetooth Blanco Nnet ,119,NA,"
			
				Nuevo
			
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 23417
		
		 sin interés
		
	

	
		",17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463273531-parlante-jbl-flip-4-inalambrico-bluetooth-blanco-nnet-_JM,NA,NA,NA,NA,NA,#463273531,JBL,Flip 4,16 W,Activo,515 g,NA
971, Parlante Kolke Bluetooth Audio Musica Portable Portatil ® ,579,NA,"
			
				Nuevo
			
			
		",(1000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3217
		
		 sin interés
		
	

	
		",17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459954453-parlante-kolke-bluetooth-audio-musica-portable-portatil--_JM,NA,NA,NA,NA,NA,#459954453,Kolke,NA,NA,NA,NA,NA
972, Parlante Activo Xion 15000w Led Usb Fm Bluetooth Xixt150 ,379,NA,"
			
				Nuevo
			
			
		",(99999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 74579
		
		 sin interés
		
	

	
		",79,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRETERIA+FERRESERVI,https://articulo.mercadolibre.com.uy/MLU-444991693-parlante-activo-xion-15000w-led-usb-fm-bluetooth-xixt150-_JM,NA,NA,NA,NA,NA,#444991693,Xion,NA,NA,NA,NA,NA
973, Parlante Bluetooth Usb ,1489,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(55 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 8272
		
		 sin interés
		
	

	
		",72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MADEINCHINAUY0,https://articulo.mercadolibre.com.uy/MLU-453892829-parlante-bluetooth-usb-_JM,NA,NA,NA,NA,NA,#453892829,NA,NA,NA,NA,NA,NA
974, Parlante Bulldog Bluetooth Inalámbrico Perro Speaker Colores ,1290,NA,"
			
				Nuevo
			
			
		",(1000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 7167
		
		 sin interés
		
	

	
		",67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GRPRO,https://articulo.mercadolibre.com.uy/MLU-458881944-parlante-bulldog-bluetooth-inalambrico-perro-speaker-colores-_JM,NA,NA,NA,NA,NA,#458881944,NA,NA,NA,NA,NA,NA
975, Parlantes T&v Bluetooth Dunn 250w Pmpo Soundbar ,226,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 44653
		
		 sin interés
		
	

	
		",53,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECH-UY,https://articulo.mercadolibre.com.uy/MLU-453589545-parlantes-tv-bluetooth-dunn-250w-pmpo-soundbar-_JM,NA,NA,NA,NA,NA,#453589545,NA,NA,NA,NA,NA,NA
976, Parlante Jbl Pulse 2 Bluetooth ,4500,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 25000
		
		 sin interés
		
	

	
		",00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/KORBEN_MVD,https://articulo.mercadolibre.com.uy/MLU-463499469-parlante-jbl-pulse-2-bluetooth-_JM,NA,NA,NA,NA,NA,#463499469,JBL,Pulse,NA,NA,775 g,NA
977, Parlante Nordmende Nrd-s3384 ,219,NA,NA,"
		
			¡Único disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 43094
		
		 sin interés
		
	

	
		",94,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.uy/MLU-460450260-parlante-nordmende-nrd-s3384-_JM,NA,NA,NA,NA,NA,#460450260,Nordmende,NA,NA,NA,NA,NA
978, Bluetooth Parlantes Celular Fm Radio Diseño Calidad A ,390,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(80 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2167
		
		 sin interés
		
	

	
		",67,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/E-COMMERCE.URUGUAY,https://articulo.mercadolibre.com.uy/MLU-444387610-bluetooth-parlantes-celular-fm-radio-diseno-calidad-a-_JM,NA,NA,NA,NA,NA,#444387610,NA,NA,NA,NA,NA,NA
979, Parlante Bluetooth Aiwa Awsp12m Tsuy ,184,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 36207
		
		 sin interés
		
	

	
		",07,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-459650151-parlante-bluetooth-aiwa-awsp12m-tsuy-_JM,NA,NA,NA,NA,NA,#459650151,Aiwa,NA,NA,NA,NA,NA
980, Parlante Bulldog Bluetooth Inalámbrico Perro Speaker Colores ,990,NA,"
			
				Nuevo
			
			
		",(1000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=VfLVFT7Ij79MOVJOoTsxwPZ9o5hI0Q%2FXbZ6sfdA3ftC1wFCJsl9jdtAitqpCA9VpHiktHKyRvryOA%2FMzO%2B9ZiN5Mu9cTM3L9lVE1VbpsAY%2FQqZA7mKeOKbkGen5lab4VmXPNkS4MRZMiG7mJdsSkuWDBrBzGLeTEiJRNRd92PTcfYe87c4QsA6qSj0vRknrsdqKGZpAXzHF608GzlEt9Qbz94Go%2BRVIk3YfnhfHjzr%2BbEI9QoTI0OJudzHrk93Co%2BDBDQ8wYE1LGYP8hDTGNLP%2FFYuTfvD6xJ6J7tpwaGWvq27%2BOjrlj%2FKk8K6THg%2BOle21JgpFfMeQOEfwq3LR5Mtn6VItlI6JapaLyMs4WlIzKBVxL%2BU73qhAt6yhoNzGT%2B4MXeqiKxa32zZv9pu5LnbwSsuTsXra2ZS%2Bw3nu3e5qbJHOJJffkQPVUrlRCwQA3KK%2FLZ56w38OZwinUMZLDnhbjLhCQ7cZQ%2Balutt70JUXq8XdssX%2BH%2BW7Ucq2OPiSFyCKP4Xaeu3diurFS82%2B8QqPmbQKHWyJYZg%2FYnahWY5Qec1U2PVgxtI31QhCHBvsaXC%2BEFIKLnWnOvSuTQjymfSVeAlpB4p%2FQl0BgOVRFPt4%2F9IV9htmN0V2zOtqgrV5hFYwIgfJIKe9JqenW5%2F7BPSWa3r1R3nT%2FTRZRQBfHlFfipQOU8HRW6QeKVVWobWV46T8ZaylSmFb9CY64zGRjD95CxFXvpWHuDbFHHP9zU%2FnEx48S69t6T99qUVZvzrvyx6hrZsZngBtUr%2B6teQ5RNdbZCo%2FyQwjElkc6arIEKfTlCnNiEog7ymREsLaBbhyxRSu6bddxQwgr2mYRWXyTt7Va9M6MDwaP77QMCNNu%2Blo11g0glX0b5dAt5jNkbsN19AJFjmawZlpRjXG%2F8zGgZtjZRvQkDoQGmf0kQLzjdItPCVf1z1s6RcridXZ6fXdkJW4VDwV1u9BLefzFRVAEk5dPOt%2F6hjRNW7d%2FUY0g%2FSv8U7p0P31p2MLfhgXzPkFdZxdBt0MXNTY%2BOocv2eUxfxkWDQHgmKlqGWFpSuupc8d4Zo0n4EAy8cRPA5SJuvKSWIxxWf00Pg8%2Fwj1RL8bM6ZGmKYOFaQV8HdmyqDzMMrb1VhgNdqK27i49KextJdqWOXo8prTl9uwSLWWfUMNLt6hO9p4UqFmyb8h64zswwO6hq0z6x3WnEMXmq31%2FDTV7lr9rWrKHODnfDdFJT1pLTdQh3kKsS1TjFckj9Z6rnneESkexp1E1KhRQmKqhWBXngvlUD40G5PB7iq%2BC5vL6TaR7PjJz%2FF4HjiWiCGPTxhFEBCJTaYk2ESM53Ekf0WmSda9yfSnZ%2FGuILpWM6eCrghRMTKoNPHiDtqwp04pldtxy43ldLpQ%2BK7EF0aRH19nOFK8%2Bzh31Q%2BDPmrq%2BGvYD%2Fgx39r1prRKghjJZt3lw7UC5iksw3cDq2bCbX61YBeAImWrksqwmvi4MMph6OhGafRoZlDiuEJ7Mab80EXmmkD0FUJtNImirkn96CrbffwtIxO31vnV1zjHyR6Q6,NA,NA,NA,NA,NA,#464142639,NA,NA,NA,NA,NA,USB
981, Parlante Jbl Go2 Portatil Bluetooth Color Cobre ,49,NA,"
			
				Nuevo
			
			
		",(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9819
		
		 sin interés
		
	

	
		",19,NA,Envío a todo el país,NA,NA,4.8,212,http://perfil.mercadolibre.com.uy/EXE+SOLUCIONES,https://articulo.mercadolibre.com.uy/MLU-462992376-parlante-jbl-go2-portatil-bluetooth-color-cobre-_JM,180,29,1,2,0,#462992376,JBL,GO 2,NA,NA,184 g,NA
982, Sistema De Audio Sony Parlante Mhc-v11 Tsuy ,638,NA,"
			
				Nuevo
			
			
		",(99 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1.25544
		
		 sin interés
		
	

	
		",44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-462945758-sistema-de-audio-sony-parlante-mhc-v11-tsuy-_JM,NA,NA,NA,NA,NA,#462945758,Sony,NA,NA,NA,NA,NA
983, Parlante Multimedia Bluetooth 1000w Xion Xi-sd65bt ,20,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3936
		
		 sin interés
		
	

	
		",36,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIACELL848,https://articulo.mercadolibre.com.uy/MLU-459802993-parlante-multimedia-bluetooth-1000w-xion-xi-sd65bt-_JM,NA,NA,NA,NA,NA,#459802993,Xion,NA,NA,NA,NA,NA
984, Parlantes Edifier R2000db Bluetooth - Mundo Trabajo ,8290,NA,"
			
				Nuevo
			
			
		",(60 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 46056
		
		 sin interés
		
	

	
		",56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUNDOTRABAJO,https://articulo.mercadolibre.com.uy/MLU-460427317-parlantes-edifier-r2000db-bluetooth-mundo-trabajo-_JM,NA,NA,NA,NA,NA,#460427317,Edifier,R2000DB,120 W,Activo,NA,NA
985, Parlante Thonet And Vander Vertrag 2.0 32w Bt Blanco ,189,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 37191
		
		 sin interés
		
	

	
		",91,NA,Envío a todo el país,NA,NA,5.0,12,http://perfil.mercadolibre.com.uy/FLOW_VENTAS,https://articulo.mercadolibre.com.uy/MLU-460637854-parlante-thonet-and-vander-vertrag-20-32w-bt-blanco-_JM,12,0,0,0,0,#460637854,Thonet & Vander,Vertrag,NA,NA,NA,NA
986, Parlante Portatil Bluetooth Jbl Link 10 ,249,NA,"
			
				Nuevo
			
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 48998
		
		 sin interés
		
	

	
		",98,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/URU_WOOFER,https://articulo.mercadolibre.com.uy/MLU-453743868-parlante-portatil-bluetooth-jbl-link-10-_JM,NA,NA,NA,NA,NA,#453743868,JBL,NA,NA,NA,NA,NA
987, Parlante Portable Bluetooth ,739,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 4106
		
		 sin interés
		
	

	
		",06,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HAPPY_HOUSE_URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462037891-parlante-portable-bluetooth-_JM,NA,NA,NA,NA,NA,#462037891,Ledstar,NA,NA,NA,NA,USB
988, Kit Caja Activa Con Lector Usb Y Bluetooth + Soporte + Mic ,145,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(6 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 28533
		
		 sin interés
		
	

	
		",33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SISTEMA+UFO,https://articulo.mercadolibre.com.uy/MLU-462333079-kit-caja-activa-con-lector-usb-y-bluetooth-soporte-mic-_JM,NA,NA,NA,NA,NA,#462333079,NA,NA,NA,NA,NA,NA
989, Parlante Portátil Bluetooth ,750,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 4167
		
		 sin interés
		
	

	
		",67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SIMONA+SHOP,https://articulo.mercadolibre.com.uy/MLU-463488192-parlante-portatil-bluetooth-_JM,NA,NA,NA,NA,NA,#463488192,NA,NA,NA,NA,NA,NA
990, Parlante Bluetooth Redondo Con Pie ,2900,NA,"
			
			
				
				1
				vendido
			
		",(42 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 16111
		
		 sin interés
		
	

	
		",11,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MISPETATES?brandId=425,https://articulo.mercadolibre.com.uy/MLU-453837208-parlante-bluetooth-redondo-con-pie-_JM,NA,NA,NA,NA,NA,#453837208,NA,NA,NA,NA,NA,NA
991, Parlante Bluetooth Get Loud Vivitar Vm60033bt Sonido Estereo ,665,NA,"
			
				Nuevo
			
			
		",(99 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3694
		
		 sin interés
		
	

	
		",94,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SIRIOURU,https://articulo.mercadolibre.com.uy/MLU-464517711-parlante-bluetooth-get-loud-vivitar-vm60033bt-sonido-estereo-_JM,NA,NA,NA,NA,NA,#464517711,NA,NA,NA,NA,NA,NA
992, Parlante Bluetooth Jbl Charge 3 Portatil + Envios Gratis ,187,NA,"
			
				Nuevo
			
			
		",(10000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 36797
		
		 sin interés
		
	

	
		",97,NA,Envío gratis a todo el país,NA,NA,4.7,28,http://perfil.mercadolibre.com.uy/MONTEVIDEOPC1,https://articulo.mercadolibre.com.uy/MLU-461646534-parlante-bluetooth-jbl-charge-3-portatil-envios-gratis-_JM,21,6,1,0,0,#461646534,JBL,Charge 3,20 W,Pasivo,NA,NA
993, Parlantes Portátiles - Bluetooth - Con Ficha Y Cable Aux ,550,NA,"
			
				Nuevo
			
			
		",(20 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3056
		
		 sin interés
		
	

	
		",56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-459067419-parlantes-portatiles-bluetooth-con-ficha-y-cable-aux-_JM,NA,NA,NA,NA,NA,#459067419,Sknup,KP-506BT,NA,NA,NA,NA
994, Parlante Ts 260 Inalambrico Bluetooth Radio Fm Usb Micro Sd ,35,NA,"
			
				Nuevo
			
			
		",(20 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 6887
		
		 sin interés
		
	

	
		",87,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TIO+JUAMPA,https://articulo.mercadolibre.com.uy/MLU-455605700-parlante-ts-260-inalambrico-bluetooth-radio-fm-usb-micro-sd-_JM,NA,NA,NA,NA,NA,#455605700,NA,NA,NA,NA,NA,NA
995, Parlante Portable Bluetooth Wonderboom Impermeable Hasta 10h ,3145,NA,"
			
			
				
				1
				vendido
			
		",(999 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 17472
		
		 sin interés
		
	

	
		",72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+TIENDAS?brandId=280,https://articulo.mercadolibre.com.uy/MLU-455244271-parlante-portable-bluetooth-wonderboom-impermeable-hasta-10h-_JM,NA,NA,NA,NA,NA,#455244271,Logitech,NA,NA,NA,NA,NA
996, Parlante Portable Jbl Go2 Bluetooth 3w Color Verde ,41,NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 8068
		
		 sin interés
		
	

	
		",68,NA,Envío a todo el país,NA,NA,4.8,212,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973152-parlante-portable-jbl-go2-bluetooth-3w-color-verde-_JM,180,29,1,2,0,#461973152,JBL,GO 2,3 W,Activo,184 g,NA
997, Parlante Activo 8pulg Inalambrico Xion Sd8bat 3600w Ma-ma ,79,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 15545
		
		 sin interés
		
	

	
		",45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+MACRO,https://articulo.mercadolibre.com.uy/MLU-456715218-parlante-activo-8pulg-inalambrico-xion-sd8bat-3600w-ma-ma-_JM,NA,NA,NA,NA,NA,#456715218,Xion,NA,NA,NA,NA,Entrada para Micrófono
998, Parlante Xion Xi-xt66 12000w Pmpo. - Vía Confort ,219,NA,NA,(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 43094
		
		 sin interés
		
	

	
		",94,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CANUS+SA?brandId=48,https://articulo.mercadolibre.com.uy/MLU-449777802-parlante-xion-xi-xt66-12000w-pmpo-via-confort-_JM,NA,NA,NA,NA,NA,#449777802,Xion,NA,NA,NA,NA,NA
999, House Of Marley Parlante Chant Mini Denim - Mosca ,70,NA,NA,(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 13774
		
		 sin interés
		
	

	
		",74,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MOSCAHNOSSAMOSCAHNOSSA?brandId=330,https://articulo.mercadolibre.com.uy/MLU-457940671-house-of-marley-parlante-chant-mini-denim-mosca-_JM,NA,NA,NA,NA,NA,#457940671,House of Marley,NA,NA,NA,NA,NA
1000, Parlante Xion Xi-sd10bt ,16,NA,NA,"
		
			¡Único disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3148
		
		 sin interés
		
	

	
		",48,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.uy/MLU-460468947-parlante-xion-xi-sd10bt-_JM,NA,NA,NA,NA,NA,#460468947,Xion,NA,NA,NA,NA,NA
1001, Parlante Kolke Kpm 213 Bluetooth ,850,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(299 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 4722
		
		 sin interés
		
	

	
		",22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CASAHOGARCASARINO,https://articulo.mercadolibre.com.uy/MLU-455400011-parlante-kolke-kpm-213-bluetooth-_JM,NA,NA,NA,NA,NA,#455400011,NA,NA,NA,NA,NA,NA
1002, Parlante Portatil Jbl Boombox Bluetooth 2x30 Watts ,799,NA,"
			
				Nuevo
			
			
		",(7 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1.57225
		
		 sin interés
		
	

	
		",25,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-462599131-parlante-portatil-jbl-boombox-bluetooth-2x30-watts-_JM,NA,NA,NA,NA,NA,#462599131,JBL,Boombox,NA,Activo,5.25 kg,NA
1003," Parlante Bluetooth Havit E30 Negro, Macrotec ",99,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 19481
		
		 sin interés
		
	

	
		",81,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MACROTEC_TIENDA,https://articulo.mercadolibre.com.uy/MLU-462322078-parlante-bluetooth-havit-e30-negro-macrotec-_JM,NA,NA,NA,NA,NA,#462322078,NA,NA,NA,NA,NA,NA
1004, Parlante Sound Booster Dp8012 12 Consola Mf ,166,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 32665
		
		 sin interés
		
	

	
		",65,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-453758665-parlante-sound-booster-dp8012-12-consola-mf-_JM,NA,NA,NA,NA,NA,#453758665,NA,NA,NA,NA,NA,NA
1005, Parlante Portable Punktal Bluetooth/micro Sd/aux Pk-bt61 ,28,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5510
		
		 sin interés
		
	

	
		",10,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECSYS+ML,https://articulo.mercadolibre.com.uy/MLU-444072307-parlante-portable-punktal-bluetoothmicro-sdaux-pk-bt61-_JM,NA,NA,NA,NA,NA,#444072307,Punktal,Generico,NA,NA,NA,NA
1006, Billboard Bb742 Parlante Bluetooth Negro ,49,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 9642
		
		 sin interés
		
	

	
		",42,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALIRICOURDANETA,https://articulo.mercadolibre.com.uy/MLU-451970731-billboard-bb742-parlante-bluetooth-negro-_JM,NA,NA,NA,NA,NA,#451970731,NA,NA,NA,NA,NA,NA
1007, Parlante X2 10 10 X2 3 Ailiang Uf 1022 70w X2 Mf Shop ,422,NA,"
			
				Nuevo
			
			
		",(9 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 83040
		
		 sin interés
		
	

	
		",40,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-451810845-parlante-x2-10-10-x2-3-ailiang-uf-1022-70w-x2-mf-shop-_JM,NA,NA,NA,NA,NA,#451810845,AiLiang,NA,NA,NA,NA,NA
1008, Parlante Jbl Pulse 3 Bluetooth Sumergible Ipx7 Tsuy ,299,NA,"
			
				Nuevo
			
			
		",(8 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 58837
		
		 sin interés
		
	

	
		",37,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-464570954-parlante-jbl-pulse-3-bluetooth-sumergible-ipx7-tsuy-_JM,NA,NA,NA,NA,NA,#464570954,JBL,Pulse 3,20 W,NA,NA,NA
