search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Línea,Formato,Color
1881, Ariculares Sport Inalambricos Bluetooth Stereo Para Samsung ,253.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 7.055
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-508223142-trcode-abierto-auriculares-inalambricos-de-conduccion-ose-_JM,NA,NA,NA,NA,NA,#508223142,Trcode,NA,NA,NA,NA
1882, Audifonos Bluetooth Mp3 Y Entrada Micro Sd Sony ,57.900,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.608
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CELUSMARTTECHNOLOGY,https://articulo.mercadolibre.com.co/MCO-509530862-bluetooth-42-audifonos-kz-ed12-zst-kit-espumas-_JM,NA,NA,NA,NA,NA,#509530862,KZ,ZS3,NA,NA,NA
1883, Trcode Abierto Auriculares Inalámbricos De Conducción Óse ,105.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(94 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 8.750
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,1,https://perfil.mercadolibre.com.co/HAROLDGALVIS,https://articulo.mercadolibre.com.co/MCO-507716427-auriculares-inalambricos-bluetooth-audifonos-touch-manos-lib-_JM,NA,NA,NA,NA,NA,#507716427,NA,NA,NA,NA,NA
1884, Bluetooth 4.2 Audífonos Kz Ed12 Zst + Kit Espumas ,59.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.639
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAYRAALEJANDRAVELANDIALACHE,https://articulo.mercadolibre.com.co/MCO-508821687-audifonos-tipo-sony-extra-bass-bluetooth-inalambrico-azul-_JM,NA,NA,NA,NA,NA,#508821687,NA,NA,NA,Over-ear,NA
1885, Auriculares Inalambricos Bluetooth Audifonos Touch Manos Lib ,642.900,NA,"
			
				Nuevo
			
			
		",(900 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 17.858
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-464550837-casco-de-la-motocicleta-de-ohmotor-auriculares-bluetooth--_JM,NA,NA,NA,NA,NA,#464550837,Ohmotor,NA,NA,NA,NA
1886, Audífonos Tipo Sony Extra Bass Bluetooth Inalámbrico Azul ,121.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.389
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BARATICOSHOP,https://articulo.mercadolibre.com.co/MCO-508942892-mascara-bluetooth-para-dormir-auriculares-lavince-para-viaje-_JM,NA,NA,NA,NA,NA,#508942892,Lavince,NA,NA,NA,NA
1887," Mini Auricular Invisible Bluetooth,mpow Cancelacion Ruido ",150.000,NA,"
			
				Nuevo
			
			
		",(15 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 12.500
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DAVID8355,https://articulo.mercadolibre.com.co/MCO-513231375-audifonos-deportivos-yison-tws-t1-2019-bluetooth-50-_JM,NA,NA,NA,NA,NA,#513231375,NA,NA,NA,NA,NA
1888, Casco De La Motocicleta De Ohmotor Auriculares Bluetooth ... ,11.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 992
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VLADIMIRPINZONCARDENAS,https://articulo.mercadolibre.com.co/MCO-505950396-audifonos-bluetooth-manos-libres-con-auricular-_JM,NA,NA,NA,NA,NA,#505950396,NA,NA,NA,NA,NA
1889, Mascara Bluetooth Para Dormir Auriculares Lavince Para Viaje ,97.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(998 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.719
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-517761475-estuche-rigido-para-auriculares-inalambricos-con-blueto-_JM,NA,NA,NA,NA,NA,#517761475,Sony,NA,NA,Over-ear,NA
1890," Audifonos Deportivos Yison Tws T1 2019 Bluetooth 5,0 ",92.500,NA,"
			
				Nuevo
			
			
		",(96 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 7.708
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CURU6518497,https://articulo.mercadolibre.com.co/MCO-515315538-audifonos-bluetooth-ifans-i9-air-pods-caja-recargable-_JM,NA,NA,NA,NA,NA,#515315538,NA,NA,NA,NA,NA
1891, Audifonos Bluetooth Manos Libres Con Auricular ,49.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 1.386
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CUCA3569032,https://articulo.mercadolibre.com.co/MCO-499773511-audifonos-bluetooth-fm-mp3-micro-sd-b570-_JM,NA,NA,NA,NA,NA,#499773511,NA,NA,NA,Over-ear,NA
1892, Estuche Rígido Para Auriculares Inalámbricos Con Blueto... ,84.900,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 7.075
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANFA3099594,https://articulo.mercadolibre.com.co/MCO-521800422-i12-tws-bluetooth-50-auricular-smart-touch-control-_JM,NA,NA,NA,NA,NA,#521800422,TWS,I12,NA,NA,NA
1893, Audifonos Bluetooth Ifans I9 Air Pods + Caja Recargable ,72.499,NA,"
			
				Nuevo
			
			
		",(50 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.042
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JANEEYRECO,https://articulo.mercadolibre.com.co/MCO-519776762-auricular-amoi-bluetooth-50-ipx7-auricular-impermeable-_JM,NA,NA,NA,NA,NA,#519776762,Amoi,Q32S,NA,NA,NA
1894, Audifonos Bluetooth Fm Mp3 Micro Sd B570 ,165.000,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 4.583
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IPHONESHOP_BQ,https://articulo.mercadolibre.com.co/MCO-523861834-xiaomi-redmi-airdots-negro-audifonos-inalambricos-bluetooth-_JM,NA,NA,NA,NA,NA,#523861834,NA,NA,NA,NA,NA
1895, I12 Tws Bluetooth 5.0 Auricular Smart Touch Control ,59.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.992
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JAGOGANGAS,https://articulo.mercadolibre.com.co/MCO-508475465-audifonos-bluetooth-inalambricos-magneticos-con-microfono-_JM,NA,NA,NA,NA,NA,#508475465,NA,NA,NA,Over-ear,NA
1896, Auricular Amoi Bluetooth 5.0 Ipx7 Auricular Impermeable ,189.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 15.750
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FLOREZJOSE08,https://articulo.mercadolibre.com.co/MCO-467480368-audifonos-bluetooth-samsung-original-u-headphoneseo-bg925-_JM,NA,NA,NA,NA,NA,#467480368,Samsung,NA,NA,NA,Negro
1897, Xiaomi Redmi Airdots Negro Audífonos Inalambricos Bluetooth ,83.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.333
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PRUXIA,https://articulo.mercadolibre.com.co/MCO-462203181-auriculares-bluetooth-s13-cancelacion-de-ruido-a-prueba-de-_JM,NA,NA,NA,NA,NA,#462203181,Sowak,SOWAK-S13,NA,NA,Black
1898, Audifonos Bluetooth Inalambricos Magneticos Con Microfono ,456.900,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 38.075
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-457032605-jabra-sport-pulse-auriculares-estereo-inalambricos-blueto-_JM,NA,NA,NA,NA,NA,#457032605,Jabra,NA,NA,NA,Negro
1899," Audífonos Bluetooth Samsung Original U Headphones,eo- Bg925 ",39.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.108
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KANTA-OK,https://articulo.mercadolibre.com.co/MCO-513517482-audifonos-bluetooth-inalambricos-magneticos-super-bass-est-_JM,NA,NA,NA,NA,NA,#513517482,NA,NA,NA,NA,Roja
1900, Auriculares Bluetooth S13 Cancelación De Ruido A Prueba De ,16.170,NA,"
			
				Nuevo
			
			
		",(988 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.348
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HOLAMALLCO,https://articulo.mercadolibre.com.co/MCO-516536933-auriculares-magneticos-bluetooth-41-auriculares-auriculares-_JM,NA,NA,NA,NA,NA,#516536933,NA,NA,NA,NA,NA
1901, Jabra Sport Pulse Auriculares Estéreo Inalámbricos Blueto... ,39.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.108
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOP_JEA,https://articulo.mercadolibre.com.co/MCO-496634383-audifonos-diadema-recargables-inalambricos-bluetooth-colores-_JM,NA,NA,NA,NA,NA,#496634383,NA,NA,NA,Over-ear,NA
1902, Audífonos Bluetooth Inalámbricos Magnéticos Super Bass + Est ,162.900,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 13.575
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-503115275-auriculares-bluetooth-jabra-talk-15-para-llamadas-manos-_JM,NA,NA,NA,NA,NA,#503115275,Jabra,NA,NA,NA,NA
1903, Auriculares Inalambricos Bluetooth Touch True Inalambricos B ,138.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 11.582
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510969934-auriculares-inalambricos-bluetooth-touch-true-inalambricos-b-_JM,NA,NA,NA,NA,NA,#510969934,AOKE,NA,NA,NA,Black
1904," Auriculares Inalámbricos Enacfire E19, Bluetooth 5.0 Con ",257.900,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 21.492
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-487537693-auriculares-inalambricos-enacfire-e19-bluetooth-50-con-_JM,NA,NA,NA,NA,NA,#487537693,NA,NA,NA,NA,NA
1905, Audifonos Jbl Jb-08 Bluetooth Y Micrófono ,35.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 972
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LEIDYJOHANASERNABLANDON,https://articulo.mercadolibre.com.co/MCO-523334868-audifonos-jbl-jb-08-bluetooth-y-microfono-_JM,NA,NA,NA,NA,NA,#523334868,JBL,JB-08,NA,NA,NA
1906, Xsmner Auricular Bluetooth Banda Para Cuello Inalambrico Blu ,92.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 7.749
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510968625-xsmner-auricular-bluetooth-banda-para-cuello-inalambrico-blu-_JM,NA,NA,NA,NA,NA,#510968625,XSMNER,NA,NA,NA,NA
1907, Soundcore Liberty Air White Inalambricos Audifonos Bluetooth ,436.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 36.416
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WIMKA+STORE,https://articulo.mercadolibre.com.co/MCO-515009138-soundcore-liberty-air-white-inalambricos-audifonos-bluetooth-_JM,NA,NA,NA,NA,NA,#515009138,Soundcore,NA,NA,NA,White
1908, Áudifonos Bluetooth Vidvie Bt810 ,83.900,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.992
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNOLOGIAMAYORISTA,https://articulo.mercadolibre.com.co/MCO-511766582-audifonos-bluetooth-vidvie-bt810-_JM,NA,NA,NA,NA,NA,#511766582,NA,NA,NA,NA,NA
1909, Auriculares Bluetooth Auriculares Inalambricos Manos Libres ,113.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 9.499
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510683163-auriculares-bluetooth-auriculares-inalambricos-manos-libres-_JM,NA,NA,NA,NA,NA,#510683163,Samsung,F12-Black,NA,NA,NA
1910, Audifonos Bluetooth Alta Calidad (earpods). ,52.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(6 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.444
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BESA5483010,https://articulo.mercadolibre.com.co/MCO-511339505-audifonos-bluetooth-alta-calidad-earpods-_JM,NA,NA,NA,NA,NA,#511339505,NA,NA,NA,NA,Negro
1911, Audifonos Bluetooth Manos Libre Táctil De Carga Inalámbrica ,128.060,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 10.672
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LEWEISICO,https://articulo.mercadolibre.com.co/MCO-511295454-audifonos-bluetooth-manos-libre-tactil-de-carga-inalambrica-_JM,NA,NA,NA,NA,NA,#511295454,NA,NA,NA,NA,NA
1912, Audifonos Bluetooth Tws V4.2 Inalambrico Con Cargador Blanco ,169.900,NA,"
			
				Nuevo
			
			
		",(6 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 14.158
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/STEELANDLEATHERJEWELRY,https://articulo.mercadolibre.com.co/MCO-499880825-audifonos-bluetooth-tws-v42-inalambrico-con-cargador-blanco-_JM,NA,NA,NA,NA,NA,#499880825,NA,NA,NA,NA,NA
1913, Auricular Bluetooth I7s Con Caja De Carga Estéreo Inalámbric ,17.470,NA,"
			
				Nuevo
			
			
		",(999 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.456
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LEWEISICO,https://articulo.mercadolibre.com.co/MCO-516818411-auricular-bluetooth-i7s-con-caja-de-carga-estereo-inalambric-_JM,NA,NA,NA,NA,NA,#516818411,NA,NA,NA,NA,NA
1914, Marshall Major Iii - Auriculares In-ear Cableado Negro ,341.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(5 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 9.497
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SIYAGCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-469733211-marshall-major-iii-auriculares-in-ear-cableado-negro-_JM,NA,NA,NA,NA,NA,#469733211,Marshall,Major,NA,Over-ear,Negro
1915, Auriculares Bluetooth Bullker Magneticos Inalambricos Aptx E ,108.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 9.082
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510967845-auriculares-bluetooth-bullker-magneticos-inalambricos-aptx-e-_JM,NA,NA,NA,NA,NA,#510967845,Bullker,NA,NA,NA,NA
1916, Audifonos Jbl T450bt On Ear Negro Bluetooth ,199.000,NA,"
			
				Nuevo
			
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 16.583
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ALBERTOMC4,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=iyP8RhH1wf00tdvp3bFHexq65BOabQWKr8edTvh5dDhEzDIoM1sUCQOrH2ozg3arpO3p774DBViKFoRhJxDepIaf97t9%2FkDLiqfIiHqHcuWmbuG4wjjJFIiHr0QjzMsFVyDtog8ZYq8hjVMK6QNYiCHVCKXIyzqUhANLwI8OtGzqMbbaF8UFor9SH4q2rl%2F6%2FNoPHopNrZvfCUomOk%2F2J0XKoTL6U5Z5japQy2nBXiFDY7GnOHmB4b7Z5MQZkYKwiY53XuwcoT4VXS7pgkkQCXgmY06%2Bd8TL1wmHxCxxr3XJaUIbQiMX3OuZFPGgXEYWdFW0QEYbuZit9uDmvcrAQGAbySVc0ZcWw4FN%2F2UAAYzEUMIJdi3jYn0l4%2FJyLsc0vDHW2g12FNR4JXLP28VUpgfnrQUxIvyFMW%2FMld9e84DmBi2xTb5jnxBO3govyRUCw5EPFpse1%2Fgrf8Gbuj6P%2BtiGizwNFj261FF5rqGTgKLGzkANycsDjY8GQTgAfe2py%2BIf4jTqBw2eBsFyPu5oSz7Amts4tJkh7dYZG%2BskmSdGeeBvGTbyG%2B%2FWd3e7dVMu3ocZXL5baIJhboNx3DueU3IrGxDO%2FYChOkQDDQ8khzr5dsf2N4B8MGNF2TH3Rgq14ftARLVXzOgK0tbbuJUDKuY3sWnbw0ADa7uCbPo5TCZL9orYy5%2BYTa0koMROFRPQXjN45XToZNMfVSP%2FxGZqs89sl9B5zQipr7xU9DBRQoUlwVIpNNr1kmVKcpRJ9VqC2jUgXi%2FXixfx2UBzYmgjVj55VQqojImvlor%2FgnEe8NIL9tNSrkAOs3ELyo3aeUu%2FUD2k5LJ9Yoyy08o0YCuF1lfeWMW0qSkW%2FmlRXR30lbs9Z2kfxWKc9srxtm%2F%2F0MJNodxeDkX7kw3q4WtyzAGDlzMsA%2FbFaVUXPBwaETqL7HEkkWVUwAvShgJXETlPE%2BxGOMl33lr7Owk%2Fvcr4h7sRlGgS2Yu0PDvrGiyTho28EnYKcxnFzXuaDxS98t2Z8iiSjb%2B3sG1HnXD4UEkvgynyroKN0XMUu10vvp12eEnV1V%2BU2%2Brf6QUaGTSCcFECBev1%2FgxwB96vb%2BxE2SGC%2FTvNlZZCEwfcOcH5cRygpE%2FhG%2BHQGVTD2a7q%2Fej0WrlBr6GZtWpzXlr5yTQabSdENefJs8%2BQbzh8OyH82jt871octOSpVFZraPKKlB4MmLNVS1mHLi4KgVj5o8wZ5z0DLc9fI8L1ci%2FZiHPy%2FGo%2FhUjidd2H0BPyDOGBpe35gaV1sQdH5xgV%2F88Y%2B%2BTSu32bwqhBf1dYeVCAnXlKm1jZrPHxJl2nfjGOlwQ8x%2FShnc4f0DVIbJl1fO%2BJtr4rzP2G2mlNwllKgW%2FfQAOS1l009UBFEF9rDZmr0k8ODZyrvSiEj8JDbWTTuJOd8ru%2Fo09wC8%2BFK6kaqw0F4Wgnyy0oy5aAmwZPNChD1ju8TYgA4JtjhoOIq1By9f0cxWOkkMk7cC2cf0DuEJBAfDNbD4CDdes1f%2FJwlLDqJ%2FXRGncLXT1emqJwXo4CbsHRU2PKTBGQ3S2CNeB6A7kZATLkb7%2FDGtz9PyDL6NKLSP7ME005RjL6LScP0x2dE4yK4gPYIMtbYzM4lSCDTw3aUEtweFY1iZWt,NA,NA,NA,NA,NA,#518300038,OneAudio,Fusion,A7,Over-ear,NA
1917, Audífonos Deportivos Con Micrófonoc Inalámbricos Originales ,69.000,NA,"
			
				Nuevo
			
			
		",(10 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.750
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EXONICA+SAS.,https://articulo.mercadolibre.com.co/MCO-513152376-audifonos-deportivos-con-microfonoc-inalambricos-originales-_JM,NA,NA,NA,NA,NA,#513152376,NA,NA,NA,NA,NA
1918, Mini Auriculares Bluetooth Invisibles Manos Libres En La Ore ,78.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.582
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510684545-mini-auriculares-bluetooth-invisibles-manos-libres-en-la-ore-_JM,NA,NA,NA,NA,NA,#510684545,Motorola,4326664019,NA,NA,NA
1919, Audifonos Diadema Bluetooth Negros ,30.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 833
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/RICHARDO2002,https://articulo.mercadolibre.com.co/MCO-492647392-audifonos-diadema-bluetooth-negros-_JM,NA,NA,NA,NA,NA,#492647392,NA,NA,NA,Over-ear,Negro
