search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Potencia de salida (RMS),Peso,Tipos de filtros del parlante,Conectores de entrada
44, Parlante Karaoke Portátil Aiwa-166bt Microfono De Regalo ,22.99,NA,27,73,6,3.832,NA,Envío gratis a todo el país,NA,NA,4,2,https://perfil.mercadolibre.cl/TECNOCENTERCURICOSPA,https://articulo.mercadolibre.cl/MLC-476888160-parlante-karaoke-portatil-aiwa-166bt-microfono-de-regalo-_JM,0,2,0,0,0,#476888160,Aiwa,NA,NA,NA,NA,Auxiliar
45, Parlante Portátil Bluetooth Bose Soundlink Micro Negro ,79.99,99.990,42,10,6,13.332,NA,Envío gratis a todo el país,NA,NA,0,2,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=392,https://articulo.mercadolibre.cl/MLC-471020818-parlante-portatil-bluetooth-bose-soundlink-micro-negro-_JM,0,0,0,0,0,#471020818,Bose,Parlante Portátil Bluetooth Bose Soundlink Micro Negro,NA,NA,Activo,NA
46, Parlante Soundbar Aiwa Bluetooth Sb-002l - Prophone ,37.99,NA,14,917,6,6.332,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-462029223-parlante-soundbar-aiwa-bluetooth-sb-002l-prophone-_JM,1,0,0,0,0,#462029223,Aiwa,NA,NA,NA,NA,NA
47, Parlante Bluetooth Soundcore 2 Select Anker ,49.99,NA,321,5,6,8.332,NA,Envío gratis a todo el país,NA,NA,4.9,56,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-455898956-parlante-bluetooth-soundcore-2-select-anker-_JM,51,4,1,0,0,#455898956,Anker,NA,NA,360 g,NA,Auxiliar
48, Parlante Jbl Flip 4 Bluetooth Portail Waterproof Garantia Mc ,59.99,74.990,22,1,6,9.998,NA,Envío gratis a todo el país,NA,NA,4.7,57,https://perfil.mercadolibre.cl/MR.CLICK+CHILE,https://articulo.mercadolibre.cl/MLC-481529996-parlante-jbl-flip-4-bluetooth-portail-waterproof-garantia-mc-_JM,45,9,2,1,0,#481529996,JBL,Flip 4,16 W,NA,Activo,NA
49, Parlante Karaoke Bluetooth Master G B8b + Micrófono ,32.99,39.990,97,8,6,5.498,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=278,https://articulo.mercadolibre.cl/MLC-472376585-parlante-karaoke-bluetooth-master-g-b8b-microfono-_JM,1,0,0,0,0,#472376585,Master-G,Parlante Karaoke Bluetooth Master G B8B + Micrófono,20 W,3 kg,NA,Auxiliar
50, Parlante Bluetooth Mic Manos Libres Impermeable Ducha 4 Colo ,3.25,NA,53,6,12,271,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIAMISTORE2014,https://articulo.mercadolibre.cl/MLC-433763402-parlante-bluetooth-mic-manos-libres-impermeable-ducha-4-colo-_JM,NA,NA,NA,NA,NA,#433763402,NA,NA,NA,NA,NA,NA
51, Sony Cine En Casa De 5.1 Con Barra De Sonido Ht-rt40 ,179.99,199.990,79,2,6,29.998,NA,Envío gratis a todo el país,NA,NA,5,6,https://perfil.mercadolibre.cl/-SONY+CHILE?brandId=32,https://articulo.mercadolibre.cl/MLC-451946473-sony-cine-en-casa-de-51-con-barra-de-sonido-ht-rt40-_JM,6,0,0,0,0,#451946473,Sony,HT-RT40,NA,NA,NA,NA
52, Parlante Bluetooth Portatil Excelente Sonido Usb Mini ,9.99,NA,23,93,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MULTISHOPVIRTUAL23,https://articulo.mercadolibre.cl/MLC-492465137-parlante-bluetooth-portatil-excelente-sonido-usb-mini-_JM,NA,NA,NA,NA,NA,#492465137,charge,mini,3 W,130 g,Activo,NA
53, Logitech Parlante Z607 5.1 Bluetooth Sistema Sonido Sorround ,89.99,109.990,15,1,6,14.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=85,https://articulo.mercadolibre.cl/MLC-484762004-logitech-parlante-z607-51-bluetooth-sistema-sonido-sorround-_JM,NA,NA,NA,NA,NA,#484762004,Logitech,Z607,80 W,NA,No aplica,RCA
54, Lampara Luna Y Parlante Bluetooth 15cm 2 Colores Recargable ,13.99,24.990,461,49,6,2.332,NA,Envío a todo el país,NA,NA,4.7,35,https://perfil.mercadolibre.cl/ONLINECLUB,https://articulo.mercadolibre.cl/MLC-463306191-lampara-luna-y-parlante-bluetooth-15cm-2-colores-recargable-_JM,28,5,0,1,1,#463306191,Importado,Lampara Luna,NA,NA,NA,NA
55, Parlante Bulldog Frances Bluetooth - Altavoz Alta Definicion ,12.99,NA,57,6,12,1.082,NA,Envío a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/USA--IMPORTADORA,https://articulo.mercadolibre.cl/MLC-468576844-parlante-bulldog-frances-bluetooth-altavoz-alta-definicion-_JM,3,0,0,0,0,#468576844,NA,NA,NA,0.46 kg,NA,NA
56, Parlante Bluetooth Charge Mini Ii Excelente Sonido Nuevo ,12.99,NA,51,2,12,1.082,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/KIOSKOFAST.COM,https://articulo.mercadolibre.cl/MLC-467242477-parlante-bluetooth-charge-mini-ii-excelente-sonido-nuevo-_JM,1,0,0,0,0,#467242477,JBL,NA,NA,NA,NA,NA
57, Pack De 10 Parlantes Bluetooth Impermeable Ducha Agua ,29.99,NA,140,705,6,4.998,NA,Envío gratis a todo el país,NA,NA,4.4,5,https://perfil.mercadolibre.cl/ONLINECLUB,https://articulo.mercadolibre.cl/MLC-440782353-pack-de-10-parlantes-bluetooth-impermeable-ducha-agua-_JM,4,0,0,1,0,#440782353,NA,NA,NA,NA,NA,NA
58, Parlante Portátil Yamaha Wx-021 Bluetooth ,229.99,NA,1,5,6,38.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=393,https://articulo.mercadolibre.cl/MLC-478663763-parlante-portatil-yamaha-wx-021-bluetooth-_JM,NA,NA,NA,NA,NA,#478663763,Yamaha,Parlante Portátil Yamaha Wx-021 Bluetooth,40 W,3 kg,Activo,NA
59, Parlante Portátil Bluetooth Bose Soundlink Revolve+ Negro ,299.99,NA,13,8,6,49.998,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=392,https://articulo.mercadolibre.cl/MLC-472174702-parlante-portatil-bluetooth-bose-soundlink-revolve-negro-_JM,2,0,0,0,0,#472174702,Bose,Parlante Portátil Bluetooth Bose Soundlink Revolve+ Negro,NA,NA,NA,Auxiliar
60, Parlante Kronne Loudbox Bluetooth Portable (negro) ,69.99,99.990,8,5,6,11.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REIFSTORE?brandId=265,https://articulo.mercadolibre.cl/MLC-452999520-parlante-kronne-loudbox-bluetooth-portable-negro-_JM,NA,NA,NA,NA,NA,#452999520,NA,NA,NA,NA,NA,NA
61, Parlante Jbl Go 2 Bluetooth Portatil Colores Mrclick ,21.99,28.990,35,7,6,3.665,NA,Envío gratis a todo el país,NA,NA,4.8,45,https://perfil.mercadolibre.cl/MR.CLICK+CHILE,https://articulo.mercadolibre.cl/MLC-477584772-parlante-jbl-go-2-bluetooth-portatil-colores-mrclick-_JM,38,6,0,1,0,#477584772,NA,NA,NA,NA,NA,NA
62," Parlante Inalambrico Kolke Pop De 30w, Conexión Usb, Lector ",21.98,39.990,16,NA,12,1.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LOI+CHILE,https://articulo.mercadolibre.cl/MLC-484751051-parlante-inalambrico-kolke-pop-de-30w-conexion-usb-lector-_JM,NA,NA,NA,NA,NA,#484751051,Kolke,"Parlante Inalambrico Kolke Pop De 30W, Conexión Usb, Lector De Tarjetas Sd Y Micrófono.",30 W,NA,NA,NA
63, Combo Columnas German Ak. Más Receiver Sherwood Rx-4508 12c ,279.9,NA,1,1,12,23.325,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESPACIOMUSICAL-HF,https://articulo.mercadolibre.cl/MLC-495669870-combo-columnas-german-ak-mas-receiver-sherwood-rx-4508-12c-_JM,NA,NA,NA,NA,NA,#495669870,NA,NA,NA,NA,NA,NA
64, Ampolleta Led Con Parlante Bluetooth Rgb Colores ,3.79,NA,104,427,12,316,NA,Envío a todo el país,NA,NA,3.3,3,https://perfil.mercadolibre.cl/KING.STORE.CHILE,https://articulo.mercadolibre.cl/MLC-478598257-ampolleta-led-con-parlante-bluetooth-rgb-colores-_JM,1,1,0,0,1,#478598257,NA,NA,NA,NA,NA,NA
65, Pack 10 Ampolleta Led Con Parlante Bluetooth Rgb Colores ,35.99,NA,28,66,12,2.999,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/KING.STORE.CHILE,https://articulo.mercadolibre.cl/MLC-478598433-pack-10-ampolleta-led-con-parlante-bluetooth-rgb-colores-_JM,1,0,0,0,0,#478598433,NA,NA,NA,NA,NA,NA
66, Sony Parlante Bluetooth Inalámbrico Portatil Xb10 Amarillo ,27.99,NA,125,6,6,4.665,NA,Envío gratis a todo el país,NA,NA,4.7,7,https://perfil.mercadolibre.cl/-SONY+CHILE?brandId=32,https://articulo.mercadolibre.cl/MLC-448165812-sony-parlante-bluetooth-inalambrico-portatil-xb10-amarillo-_JM,5,2,0,0,0,#448165812,Sony,NA,NA,260 g,NA,NA
67," Oferta Parlante Jbl Mod Eon 615, Garantia / Abregoaudio ",339,NA,7,6,6,56.500,NA,Envío gratis a todo el país,NA,NA,5,3,https://perfil.mercadolibre.cl/ABREGOAUDIOSPA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=QP527DhfIyTagPOT%2BlauusRVj5mc9e0Cwdv7wy0JR1n%2FSiPbe%2BLn2Mzx%2BvpsSP0tSfKjciXrKTwyXpBxCePMl8pJjLD2DaTzjg9tvMgIeFMsESSN5Ep2mWzY3IsDt8xLytX1b8XEXWQOMQoQ7rO4Q13nDQv6As%2FuhBWV7XIAdJkE%2Fa3eIxrz7axwVfLpoahuH5ygNH8iNfjoPGlOzhBeHS7omsMNIPIgWB7xXLqnsj6M%2Fgby8yNNGF%2FOus3ejThP%2FAZvc8qfvHNNkM9GG5hbK%2F8sMpvyqWivJLnvF%2F7qHarHl4wX15fQJcQJ4htQiw9psYQ1ZvMBsxf1WgBuYdQkK8R02jTCHzWz%2B1zHS6zO%2B%2F2ZWVw6%2BM8K6jgqUNtBEAS%2Bf9mBhy5IhFc3%2BT%2BUYvV9sEFAR8TkpdWClxHV1EvATf%2FVIlnoM8Od50pbqXCgWrn%2BfH6%2FzYffycOPw5xtf7xhIXX3FHqskuLIx65OSY3hsrA7IQ9ntqTcHfoffJH4RNeAJhXsyD2cwTdewBRP5mlepgouIt5h%2FSLl%2Fbn0DzhKB2kQOrr36ZIfiH3wsD2fB1PJZvAc6euykB8G1%2FiSd4ZMICZaJfWYoD6dH43dU2lJmIMkdHaxmuWZke%2BIORSMp%2BYDc0O4iCJpj3krHaHySihCTUCCzezgkvMv3RenNc9rAaQ6BiXu4z7CXvMq1%2B2QcPe46yBWoFuyH7yrstMIEYm6cXeEwzrIfUIKCgZp4D06OuGPUbe4Ew175uMMQPQZ%2BO0omADE9%2Bym3WOzEktpglMizB0VSpNCiY7evvrGlCCBypiHdQgCnCgtsvpsB3U0It%2B0VK8VMHhTIlXlaKGryauBSZJfd1TcJQk1z8HgPsJtUYoXn%2BXtlkoBVKSRNwhshQ6sA0ZgJHTncabrrxknD6kQbSbX5tYIF%2FmobMlEQPraoa%2BTOY7857rcRR%2B2JfKhPFMXhtlfbODjO07LUrKJ9CouZVyiiLEwZa0nHrw7M95WqG9kqjnrFNcOTLox%2Bt%2Bv2iUXcLApHWfLC2mVz9ikgHcK8kg7ygomwrkbKX2JFCaaDUyUsNoXbspkddqs6lfqJia4aoGxTtmzuXUR2emasZ7iFQUCP1a0sbJFyWzMTNcUaYI9mzORufGibklAOp%2BuBt5Hf9WTf93Lx9XIyDSaLeeUMajTnXTZK6iqxx4xyuM5h%2BmCIgTw0RFiENXlcZGZGNNAmJXeEvNiS1FZ41X77cL%2BfXROI94cv8h09exPaHNSWrpw9d2%2B9sl6lrq418VpfdpSejGyKFHADaK%2Bhy0J1KvnFl%2BziggZMfJYthF6WBn13oghQCmQfDgnoTyVJZo3QmlFTRVImgWyIX7la8nUDJ5oPyYeOEPsCqVEYcKdkbf8HHxRgXqqV4Wi2L1duAimNdcvd7X%2FvILs2c24dmogPF6KwId4jMRb15oRiC6yqZ68wqjlJmxGRXmGr75%2FbFNJsUtfUViol5shQFwQk%2BgrcvBm%2FLWpIJPPLsBcCwITYrIeumVpYZOTpJpa1Z1OMQMfD5nvYoQrJNVIEqkjc92onUN%2BQcLkMlMkiYd%2FnvDgUTc5PbQmZq%2BRM%2BAT9wEInmt8u9jO27cwNHY%3D,3,0,0,0,0,#451406024,JBL,EON615,NA,NA,NA,NA
68, Parlante Skybeat Karaoke Bluetooth Portatil + Microfono ,17.99,NA,35,30,12,1.499,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/GAMETOTALIMPACT,https://articulo.mercadolibre.cl/MLC-471317973-parlante-skybeat-karaoke-bluetooth-portatil-microfono-_JM,2,0,0,0,0,#471317973,NA,NA,NA,2.2 kg,NA,NA
69, Parlante Speaker Bluetooth Soundcore Anker ,39.99,NA,573,8,12,3.332,NA,Envío gratis a todo el país,NA,NA,4.9,64,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-444708073-parlante-speaker-bluetooth-soundcore-anker-_JM,58,4,2,0,0,#444708073,Anker,NA,NA,360 g,NA,Auxiliar
70, Parlante Lampara Bluetooth Cambia Luz Al Tacto ,9.99,NA,324,88,12,832,NA,Envío a todo el país,NA,NA,4.7,9,https://perfil.mercadolibre.cl/LAOCASIONSTORE,https://articulo.mercadolibre.cl/MLC-445335223-parlante-lampara-bluetooth-cambia-luz-al-tacto-_JM,7,1,1,0,0,#445335223,NA,NA,NA,NA,NA,Auxiliar
71, Parlante Karaoke Bluetooth Fiddler 50w Micrófono Inalámbrico ,59.99,99.900,24,8,6,9.998,NA,Envío gratis a todo el país,NA,NA,4.3,3,https://perfil.mercadolibre.cl/MACROTEL+TO?brandId=335,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=%2FMigwRwLxGIDyKWnTbakNRdCerbhZBL38UU5nLcfL2b%2BiBUhsem6MqjvvIZB7by%2Btvh9fnGcIXMR54CH1yZhRs%2FTw4AnjI4U9gm%2Bbt9%2F9AUlYKjX6JLz%2F72QXtA0louZFQQR%2BLtJb5rKM6M5EOAAjCk9ftl6VvN5e7UaI3dHNbMsJ7%2BoZEuS5YfYw%2B%2B7F%2FAVyM3H%2BlPzZ%2B3cNmolLgKgy9TJEurprtF16hL3G1bBihuqz5WW67AwPgBg2bPL%2F07sNl4caHoEZ0bIdj1v9Ww8nDzBDGl6iA4XiNYklrqmZjwxiAAYVHXXG%2F6hvwpPaCOn49kA%2FYONP3wDb0vjTa7uTiqrLcFObiHp%2FbEKsdttcp4qzA3LK8bNcpHqHH5R7kWShTT2tBPhysb0UbxAeUg1tTq%2BE2ey7WqLqheoDvCv7kfKHt6FOiInDUgpC3sKA1PP6dKY2BIIfOJt5RsCCyL6V0VLbF3DAveFN%2FvSag8V7vGcsCcMfvMYXiLQD5L8i6kBglZM%2F80o5%2BOJJzLWTSIhjixTEkF1yjjSbFNJQlbMnabAb%2ByrhsXekJLD02KdBZa8pXBYCoMNl8NDL2KpD%2FYFvqe%2FyDstgnQ10nZ3kbjX4VCtfY8Oak1FmL23HUpK%2Fhmx0cPqE3TurxmKuczYk%2BakFK9Tvs2nonyoLe5UHwZvHnQJWI6R9cHysVt5AUC1%2Fhb1XMkH29XMTV5L6W5lWfuApw3rDyf2bPqFKbC3cviqNgP%2B9f1LAFBLKURPIJsWNGbrLriuLEDbdJYSujTPPC4TY0QL4aRU2JofL91GTFMPJfoOulYhbUqQi7aNFKZVIyCo8KEmhtTVgY2yj7XZSc%2FygTXqTIe8TgUI0JbTWS3EsLTnu84gk1Nodk9Njx6tvey8q3vvPKxtyR7DdVlmkflLV88NM6sV6a6%2BIrEDYmKVv8xdzrzhayRrNONKz86bm6S9zLDapAWgxjAsTOlDJq3WE3P9U%2BcxQ9PKbKgpKfaFSR2uptMThEk0UhSX2GyEruBlMXQ4uY9PBXJYJ12Xjn8Fq02iOaeFhL1cbYhKzg5HYDTInDt2IAFC6u0%2FT9yr2jio6HlfnQZ71CYEFZXjsn3lXFZlYNMP7gZ9cc0N5r0eItjUmssiwkWGWKyXU0A97q4MZz%2BYFg3RiKLjUSUnlP6hirDd%2FXFsKf3afbqO00ycDdSQmPjN%2BNZFW0IOO0%2BPChC1d5xx3GaYjoazBrpZfxmtsAwyZ61jie7RRaO%2B32Rd6abf31G%2FTHoKtgrHk4XjT4LVufidNp9uXESPh6c9DgG5lrccMMSYKAiwtJ8I9w3BT%2B1ANxbKXecWx%2FtK4q8pO%2FyJbg9UpwD5TWRYnvoCqX928UBgvVK0kQznnovjOn89zNRiVzPZQpmssQgXHI9FkUJe%2BZ6UsEtNv4CAB2agxYkIth3dMjo2X%2FUIlnMVWIPP5zxHe5pdypMOkPBchUA%2Bp%2FNb2QDNRcErK%2FxWh5DRSb28z5bi7TFQHwe69xD4NRmSTq1UJSUbTNX1L3RmyYlyFwJsPcqhkAgvauOjK8yGMC8xRHp2AgYYqsfHZeY4aXFRL%2BYdl6GuqqsCGKChQH7Dr7fiXguLakxg4lyJhinmMQ%3D%3D,2,0,1,0,0,#461986067,Fiddler,FD-13805,NA,NA,NA,NA
72, Parlante Altavoz Bluetooth Logitech X50 Negro Gris Proglobal ,7.99,NA,31,10,6,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROGLOBALCHILE,https://articulo.mercadolibre.cl/MLC-460157439-parlante-altavoz-bluetooth-logitech-x50-negro-gris-proglobal-_JM,NA,NA,NA,NA,NA,#460157439,Logitech,X50,NA,0.14 kg,NA,NA
73, Pack 3 Ampolleta Led Con Parlante Bluetooth Rgb Colores ,10.99,NA,20,87,12,916,NA,Envío a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/KING.STORE.CHILE,https://articulo.mercadolibre.cl/MLC-478598372-pack-3-ampolleta-led-con-parlante-bluetooth-rgb-colores-_JM,1,1,0,0,0,#478598372,NA,NA,NA,NA,NA,NA
74, Caja Activa + Caja Pasiva Powerstage 215 - Probass - 101db ,194.99,229.990,61,3,6,32.498,NA,Envío gratis a todo el país,NA,NA,5,11,https://perfil.mercadolibre.cl/101DB+CHILE,https://articulo.mercadolibre.cl/MLC-441044120-caja-activa-caja-pasiva-powerstage-215-probass-101db-_JM,11,0,0,0,0,#441044120,Pro Bass,NA,NA,NA,NA,NA
75, Parlante Bluetooth Jbl Charge 4 Negro Sumergible ,129.99,189.990,7,3,6,21.665,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/ESTURIONTIENDAOFICIAL,https://articulo.mercadolibre.cl/MLC-475672245-parlante-bluetooth-jbl-charge-4-negro-sumergible-_JM,2,0,0,0,0,#475672245,JBL,Charge 4,30 W,NA,Activo,NA
76, Amplificador 80w Karaoke Bt Fm Line In Mp3 Sd Fujitel ,33.2,36.990,12,71,6,5.533,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOPICADA,https://articulo.mercadolibre.cl/MLC-485443619-amplificador-80w-karaoke-bt-fm-line-in-mp3-sd-fujitel-_JM,NA,NA,NA,NA,NA,#485443619,NA,NA,80 W,NA,NA,NA
77, Pak 5 Parlante Bluetooth Ducha Manos Libres Impermeable ,19.99,NA,10,2,12,1.666,NA,Envío gratis a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/MIAMISTORE2014,https://articulo.mercadolibre.cl/MLC-436672266-pak-5-parlante-bluetooth-ducha-manos-libres-impermeable-_JM,0,0,0,0,1,#436672266,NA,NA,NA,NA,NA,NA
78, Sistema De Sonido Para Tv Bose Solo 5 ( De Regalo Soporte ) ,199.99,NA,7,3,6,33.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=392,https://articulo.mercadolibre.cl/MLC-472272756-sistema-de-sonido-para-tv-bose-solo-5-de-regalo-soporte--_JM,NA,NA,NA,NA,NA,#472272756,Bose,Sistema De Sonido Para Tv Bose Solo 5 (  De Regalo Soporte ) Negro,NA,NA,Activo,NA
79, Mini Parlante Bluetooth Usb Sd Con Luces Led ,2.99,3.890,86,14,12,249,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/HOMEVENTAS+LTDA,https://articulo.mercadolibre.cl/MLC-455515264-mini-parlante-bluetooth-usb-sd-con-luces-led-_JM,NA,NA,NA,NA,NA,#455515264,NA,NA,NA,NA,NA,NA
80, Parlante Portátil Extra Bass Con Bluetooth Xb01 Negro ,20.99,24.990,29,25,6,3.498,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/-SONY+CHILE?brandId=32,https://articulo.mercadolibre.cl/MLC-483946196-parlante-portatil-extra-bass-con-bluetooth-xb01-negro-_JM,1,0,0,0,0,#483946196,NA,NA,NA,NA,NA,NA
81, Parlante Speaker Bluetooth Soundcore Rojo Anker ,23.99,39.990,92,9,6,3.998,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-475464921-parlante-speaker-bluetooth-soundcore-rojo-anker-_JM,1,0,0,0,0,#475464921,Anker,NA,NA,360 g,NA,Auxiliar
82, Pack Parlante Bluetooth Usb Aux + Pendrive 32gb | Maxtech ,29.99,NA,14,4,12,2.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MAXTECHCHILELTDA,https://articulo.mercadolibre.cl/MLC-436376888-pack-parlante-bluetooth-usb-aux-pendrive-32gb-maxtech-_JM,NA,NA,NA,NA,NA,#436376888,NA,NA,NA,NA,NA,NA
83, Parlante Bluetooth Soundbar Living Room / Mundo Electro ,69.99,NA,9,1,12,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MUNDOELECTROCL,https://articulo.mercadolibre.cl/MLC-471703723-parlante-bluetooth-soundbar-living-room-mundo-electro-_JM,NA,NA,NA,NA,NA,#471703723,Microlab,Soundbar Living,80 W,NA,NA,"RCA, AUX entrada audio 3.5mm"
84, Jbl Go 2 Parlante Portátil Bluetooth Inalámbrico Champagne ,28.99,34.990,38,3,6,4.832,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-471130438-jbl-go-2-parlante-portatil-bluetooth-inalambrico-champagne-_JM,1,0,0,0,0,#471130438,JBL,GO 2,3 W,184 g,No aplica,NA
85, Parlante Portatil Huawei Am08 Bluetooth Colores Loi Chile ,17.98,29.990,19,4,6,2.997,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/LOI+CHILE,https://articulo.mercadolibre.cl/MLC-486010515-parlante-portatil-huawei-am08-bluetooth-colores-loi-chile-_JM,2,0,0,0,0,#486010515,Huawei,Swan,NA,NA,Activo,NA
86, Parlante Karaoke Fm/sd/usb/bluetooth/aux Aiwa Party Plus ,119,NA,1,9,12,9.917,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PARO1305168,https://articulo.mercadolibre.cl/MLC-495474429-parlante-karaoke-fmsdusbbluetoothaux-aiwa-party-plus-_JM,NA,NA,NA,NA,NA,#495474429,NA,NA,NA,NA,NA,NA
87, Bose Soundbar 500 Negro ,479.99,NA,6,1,6,79.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=392,https://articulo.mercadolibre.cl/MLC-473710605-bose-soundbar-500-negro-_JM,NA,NA,NA,NA,NA,#473710605,Bose,Bose Soundbar 500 Negro,NA,NA,NA,NA
