search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Material
242," Funda Transparente Para iPhone 6,7, 8 ,plus, X ",11,NA,0,1000,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUCKIALANFERNANDEZSALCEDO,https://articulo.mercadolibre.com.pe/MPE-435892850-funda-transparente-para-iphone-67-8-plus-x-_JM,NA,NA,NA,NA,NA,#435892850,Apple,NA,NA
243, Case Funda Elegante De Cristal Con Marca Logo iPhone 7 / 8 / ,58,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436889192-case-funda-elegante-de-cristal-con-marca-logo-iphone-7-8--_JM,NA,NA,NA,NA,NA,#436889192,Apple,NA,NA
244, Case Protector Funda Perlas Popsocks Elegante iPhone 8 + / X ,48,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-437007076-case-protector-funda-perlas-popsocks-elegante-iphone-8-x-_JM,NA,NA,NA,NA,NA,#437007076,Apple,NA,NA
245, iPhone 8 4.7 Apple Funda Robot Armor Estuche Case Holster ,59,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-422203883-iphone-8-47-apple-funda-robot-armor-estuche-case-holster-_JM,NA,NA,NA,NA,NA,#422203883,Apple,Apple,NA
246, Apple iPhone 8 Funda 100% Cuero Para Correa Flip Protector ,49,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-422660279-apple-iphone-8-funda-100-cuero-para-correa-flip-protector-_JM,NA,NA,NA,NA,NA,#422660279,Apple,Apple,Cuero
247, Rock Case Funda Royce Series Kickstand Iphone 7/8 & 7/8 Plus ,40,NA,0,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-428783321-rock-case-funda-royce-series-kickstand-iphone-78-78-plus-_JM,NA,NA,NA,NA,NA,#428783321,NA,NA,NA
248, Funda Protección 360 Y Vidrio iPhone 7/8 Galaxy J3 ,30,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-430469726-funda-proteccion-360-y-vidrio-iphone-78-galaxy-j3-_JM,NA,NA,NA,NA,NA,#430469726,Apple,NA,NA
249, Carcasa iPhone 8 Plus Apple Funda Robot Armor Protector ,69,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435360774-carcasa-iphone-8-plus-apple-funda-robot-armor-protector-_JM,NA,NA,NA,NA,NA,#435360774,Apple,Apple,NA
250, Funda Estuche Case + Mica Vidrio Pantalla iPhone 8 Glass ,65,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436872952-funda-estuche-case-mica-vidrio-pantalla-iphone-8-glass-_JM,NA,NA,NA,NA,NA,#436872952,Apple,Apple,NA
251, Protector Funda Silicona Case iPhone 6 6s 7 8 ,45,NA,1,42,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SANDRAFIORELLAVALDIVIAMANCO,https://articulo.mercadolibre.com.pe/MPE-428927376-protector-funda-silicona-case-iphone-6-6s-7-8-_JM,NA,NA,NA,NA,NA,#428927376,Apple,NA,NA
252," Protector Funda Silicone Case Oficial De Apple - iPhone 8, X ",44,NA,0,91,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PER%C3%9ACELL+STORE,https://articulo.mercadolibre.com.pe/MPE-430008399-protector-funda-silicone-case-oficial-de-apple-iphone-8-x-_JM,NA,NA,NA,NA,NA,#430008399,Apple,Silicone,NA
253, Funda Protector iPhone 6 6s - Plastico Star Wars Bb8 ,14,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433054768-funda-protector-iphone-6-6s-plastico-star-wars-bb8-_JM,NA,NA,NA,NA,NA,#433054768,Apple,NA,Acrílico
254, Funda Sticker Iphone 7 Y Iphone 8 ,21,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CMARYLIN,https://articulo.mercadolibre.com.pe/MPE-434352496-funda-sticker-iphone-7-y-iphone-8-_JM,NA,NA,NA,NA,NA,#434352496,NA,NA,NA
255, Case Funda Magnetico Iphone 7+ / 8+ Elegante Calidad Regalo ,50,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435416250-case-funda-magnetico-iphone-7-8-elegante-calidad-regalo-_JM,NA,NA,NA,NA,NA,#435416250,NA,NA,NA
256, Fundas Premium Los Vengadores Para iPhone X/xs/xr/8/7/6/5/5s ,85,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-436492150-fundas-premium-los-vengadores-para-iphone-xxsxr87655s-_JM,NA,NA,NA,NA,NA,#436492150,Apple,NA,Acrílico
257, Case Funda Silicona iPhone 6s/6plus 7/7plus 8s/8plus Sellado ,35,NA,0,200,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUNA281192,https://articulo.mercadolibre.com.pe/MPE-437276660-case-funda-silicona-iphone-6s6plus-77plus-8s8plus-sellado-_JM,NA,NA,NA,NA,NA,#437276660,Apple,NA,Silicone
258, Case Funda Protector iPhone 7/ 8 ,15,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-428231629-case-funda-protector-iphone-7-8-_JM,NA,NA,NA,NA,NA,#428231629,Apple,NA,Acrílico
259, Rock Case Funda Protector Origin Iphone 7 / 8 Plus ,40,NA,0,28,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-432473760-rock-case-funda-protector-origin-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#432473760,NA,NA,NA
260, Funda Protectora De Plástico Rigido Para iPhone 8 ,15,NA,0,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-433365919-funda-protectora-de-plastico-rigido-para-iphone-8-_JM,NA,NA,NA,NA,NA,#433365919,iPhone,Apple,TPU/Policarbonato
261, iPhone 8 Plus Apple Funda Estuche Cover Carcasa Holster ,69,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546860-iphone-8-plus-apple-funda-estuche-cover-carcasa-holster-_JM,NA,NA,NA,NA,NA,#433546860,Apple,Apple,Cuero
262, Rock Case Funda Protector Origin Iphone 7 / 8 ,40,NA,0,26,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434400891-rock-case-funda-protector-origin-iphone-7-8-_JM,NA,NA,NA,NA,NA,#434400891,NA,NA,NA
263, Rock Case Funda Protector Dot Series Iphone 7 / 8 + Mica 2.5 ,45,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434404798-rock-case-funda-protector-dot-series-iphone-7-8-mica-25-_JM,NA,NA,NA,NA,NA,#434404798,NA,NA,NA
264, iPhone 8 Funda Tpu 360 Tacto Cuero Y Mica Vidrio Templado ,59,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436643441-iphone-8-funda-tpu-360-tacto-cuero-y-mica-vidrio-templado-_JM,NA,NA,NA,NA,NA,#436643441,Apple,NA,Silicona
265, Apple iPhone 8 Funda Case Anti Golpes Protector Carcasa ,39,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436651042-apple-iphone-8-funda-case-anti-golpes-protector-carcasa-_JM,NA,NA,NA,NA,NA,#436651042,Apple,Apple,NA
266, Funda Tpu + Mica Vidrio iPhone 8 Case Protector Pantalla ,49,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436872487-funda-tpu-mica-vidrio-iphone-8-case-protector-pantalla-_JM,NA,NA,NA,NA,NA,#436872487,Apple,NA,Silicona
267, Funda Transparente + Mica Vidrio iPhone 8 Estuche Cover ,49,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436872594-funda-transparente-mica-vidrio-iphone-8-estuche-cover-_JM,NA,NA,NA,NA,NA,#436872594,Apple,NA,Silicona
268, Funda Antishock Holder Anillo + Mica Vidrio Apple iPhone 8 ,65,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436872892-funda-antishock-holder-anillo-mica-vidrio-apple-iphone-8-_JM,NA,NA,NA,NA,NA,#436872892,Apple,Apple,NA
269, Funda Antishock Anillo + Mica Vidrio Templado iPhone 8 ,65,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436872934-funda-antishock-anillo-mica-vidrio-templado-iphone-8-_JM,NA,NA,NA,NA,NA,#436872934,Apple,Apple,NA
270," Funda Case Protector Baseus Premium iPhone 7, 8, 7+, 8+ ",55,NA,4,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BASEUSIMPORTLTD,https://articulo.mercadolibre.com.pe/MPE-423981203-funda-case-protector-baseus-premium-iphone-7-8-7-8-_JM,NA,NA,NA,NA,NA,#423981203,Apple,NA,NA
271, Case Protector Funda Cover Touch Armor Dorado iPhone 7 8 ,39,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208062-case-protector-funda-cover-touch-armor-dorado-iphone-7-8-_JM,NA,NA,NA,NA,NA,#424208062,Apple,NA,NA
272, Case Protector Cover Funda Dual Hibrido Duro iPhone 7 8 ,49,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208069-case-protector-cover-funda-dual-hibrido-duro-iphone-7-8-_JM,NA,NA,NA,NA,NA,#424208069,Apple,NA,NA
273, Case Protector Funda Carcasa Duro Parante iPhone 7 8 ,49,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208071-case-protector-funda-carcasa-duro-parante-iphone-7-8-_JM,NA,NA,NA,NA,NA,#424208071,Apple,NA,NA
274, Funda Espejo Para Samsung S8/edge7 Y Iphone6/7 ,27,NA,0,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-426142337-funda-espejo-para-samsung-s8edge7-y-iphone67-_JM,NA,NA,NA,NA,NA,#426142337,Apple,Samsung,NA
275, Funda Silicone Case Apple Para iPhone 8 iPhone X Original ,49,NA,0,16,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AYD+PERUPHONE,https://articulo.mercadolibre.com.pe/MPE-430008037-funda-silicone-case-apple-para-iphone-8-iphone-x-original-_JM,NA,NA,NA,NA,NA,#430008037,Apple,Silicone,Silicona
276, Case Protector iPhone 7 8 Funda Protector ,35,NA,0,200,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-431707211-case-protector-iphone-7-8-funda-protector-_JM,NA,NA,NA,NA,NA,#431707211,Apple,NA,NA
277, Fundas De Silicona Para iPhone 6 /6s 7/8y 7 Plus/8plus ,5,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROSILLOHEBERTO,https://articulo.mercadolibre.com.pe/MPE-433139436-fundas-de-silicona-para-iphone-6-6s-78y-7-plus8plus-_JM,NA,NA,NA,NA,NA,#433139436,Apple,NA,Silicona
278, Funda Case iPhone 7/8 6 6s Ferrari De Silicona Original ,50,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679754-funda-case-iphone-78-6-6s-ferrari-de-silicona-original-_JM,NA,NA,NA,NA,NA,#435679754,Apple,NA,NA
279, Case Funda iPhone 7/8 6 6s Ferrari De Fibra De Carbono ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679888-case-funda-iphone-78-6-6s-ferrari-de-fibra-de-carbono-_JM,NA,NA,NA,NA,NA,#435679888,Apple,NA,NA
280, Case Funda Bmw De Poli Carbonato Original iPhone 7/8 ,50,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435680766-case-funda-bmw-de-poli-carbonato-original-iphone-78-_JM,NA,NA,NA,NA,NA,#435680766,Apple,NA,NA
281, Funda Mercedes-benz De Silicona iPhone 7/8 Original Case ,50,NA,0,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435683532-funda-mercedes-benz-de-silicona-iphone-78-original-case-_JM,NA,NA,NA,NA,NA,#435683532,Apple,NA,NA
282, Case Triple Proteccion Resistente Funda iPhone 6 / 7 / 8 ,45,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436889577-case-triple-proteccion-resistente-funda-iphone-6-7-8-_JM,NA,NA,NA,NA,NA,#436889577,NA,NA,NA
283, Case Protector Funda Perlas Popsocks Elegante iPhone 8 + / 8 ,48,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-437007069-case-protector-funda-perlas-popsocks-elegante-iphone-8-8-_JM,NA,NA,NA,NA,NA,#437007069,Apple,NA,NA
284, Case Protector Funda Touch Armor Ironman Plateado iPhone 7 8 ,39,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-424208067-case-protector-funda-touch-armor-ironman-plateado-iphone-7-8-_JM,NA,NA,NA,NA,NA,#424208067,Apple,NA,NA
285, Funda iPhone 8 Case Ligero Apple Negro Azul Gris ,10,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-429487120-funda-iphone-8-case-ligero-apple-negro-azul-gris-_JM,NA,NA,NA,NA,NA,#429487120,Apple,Apple,NA
286, Case Protector Funda Cover Armor Parante iPhone 7 / 8 ,49,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-429541356-case-protector-funda-cover-armor-parante-iphone-7-8-_JM,NA,NA,NA,NA,NA,#429541356,Apple,NA,NA
287," Fundas Silicona iPhone 7 Plus, iPhone 8 Plus, iPhone 7, ",60,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-429757047-fundas-silicona-iphone-7-plus-iphone-8-plus-iphone-7-_JM,NA,NA,NA,NA,NA,#429757047,Apple,NA,Silicona
288, Funda Para iPhone 7/8 Plus | Geometric Premium ,38,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KINZESHOP,https://articulo.mercadolibre.com.pe/MPE-435471044-funda-para-iphone-78-plus-geometric-premium-_JM,NA,NA,NA,NA,NA,#435471044,NA,NA,NA
289, iPhone Funda Protectora Magnetica 6 S 7 8 ,59,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROSE_2019,https://articulo.mercadolibre.com.pe/MPE-436448756-iphone-funda-protectora-magnetica-6-s-7-8-_JM,NA,NA,NA,NA,NA,#436448756,Apple,NA,NA
290, Apple iPhone 8 Funda Case Anti Golpes Estuche Cover ,39,NA,0,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436650062-apple-iphone-8-funda-case-anti-golpes-estuche-cover-_JM,NA,NA,NA,NA,NA,#436650062,Apple,Apple,NA
291," Carcasa, Case, Funda Protectora 360° iPhone 7 / iPhone 8 ",35,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHP+STORE...,https://articulo.mercadolibre.com.pe/MPE-437334273-carcasa-case-funda-protectora-360-iphone-7-iphone-8-_JM,NA,NA,NA,NA,NA,#437334273,NA,NA,NA
292," iPhone 8 - Carcasa, Case, Funda Protectora 360° ",35,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHP+STORE...,https://articulo.mercadolibre.com.pe/MPE-437334291-iphone-8-carcasa-case-funda-protectora-360-_JM,NA,NA,NA,NA,NA,#437334291,NA,Apple,NA
293, Funda Estuche Evutec iPhone 6 6s 7 8 Plus Nueva Sin Caja ,100,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ALMACENERO+08,https://articulo.mercadolibre.com.pe/MPE-437345077-funda-estuche-evutec-iphone-6-6s-7-8-plus-nueva-sin-caja-_JM,NA,NA,NA,NA,NA,#437345077,NA,NA,NA
294, Funda iPhone 7 Plus D30 / iPhone 8 Plus Case D30 ,65,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-430155602-funda-iphone-7-plus-d30-iphone-8-plus-case-d30-_JM,NA,NA,NA,NA,NA,#430155602,Apple,NA,NA
295, Funda iPhone 5s/se/6/6plus/7/7plus/8/8plus King Case Carcasa ,45,NA,28,47,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430662838-funda-iphone-5sse66plus77plus88plus-king-case-carcasa-_JM,NA,NA,NA,NA,NA,#430662838,Apple,NA,NA
296, Funda Case iPhone 6 7 8 Plus Rock Royce Quickstand Genuino ,69,NA,2,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-421474548-funda-case-iphone-6-7-8-plus-rock-royce-quickstand-genuino-_JM,NA,NA,NA,NA,NA,#421474548,Apple,NA,NA
297, Funda Case Protector Aluminio iPhone 8/plus/x Anti Shock ,119,NA,0,10,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429823420-funda-case-protector-aluminio-iphone-8plusx-anti-shock-_JM,NA,NA,NA,NA,NA,#429823420,Apple,NA,Aluminio
298, Funda Case De Silicona Para iPhone 7 Plus-8 Plus ,20,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DISTRIBUIDORA+BELEN,https://articulo.mercadolibre.com.pe/MPE-431128633-funda-case-de-silicona-para-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#431128633,Apple,NA,NA
299, Funda iPhone 6/6s/7/8 Aurora Case Carcasa Protector ,55,NA,28,8,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430530807-funda-iphone-66s78-aurora-case-carcasa-protector-_JM,NA,NA,NA,NA,NA,#430530807,Apple,NA,NA
300, Funda Case Bumper Aluminio Espejo iPhone Se 5s 6s 7 8 Plus ,35,NA,4,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPERUCASE,https://articulo.mercadolibre.com.pe/MPE-421213280-funda-case-bumper-aluminio-espejo-iphone-se-5s-6s-7-8-plus-_JM,NA,NA,NA,NA,NA,#421213280,Apple,NA,Aluminio
301, Case Protector Funda iPhone 7 8 ,18,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIGUELCALP,https://articulo.mercadolibre.com.pe/MPE-429639037-case-protector-funda-iphone-7-8-_JM,NA,NA,NA,NA,NA,#429639037,Apple,NA,NA
302, Funda Case Silicona iPhone 8 ,15,NA,0,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,https://articulo.mercadolibre.com.pe/MPE-432512852-funda-case-silicona-iphone-8-_JM,NA,NA,NA,NA,NA,#432512852,Apple,NA,Silicona
303, Lensun Vidrio Protector Pantalla 360 iPhone 7/8/plus/x/r/ma ,129,NA,3,19,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-427694168-lensun-vidrio-protector-pantalla-360-iphone-78plusxrma-_JM,NA,NA,NA,NA,NA,#427694168,Apple,NA,NA
304, Case Protector Funda Vans Original iPhone 7 Plus / 8 Plus ,34,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-432341812-case-protector-funda-vans-original-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#432341812,Apple,NA,NA
305, Protector Case Funda iPhone 7/8/plus/x+ Vidrio Original ,59,NA,34,92,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-426433037-protector-case-funda-iphone-78plusx-vidrio-original-_JM,1,0,0,0,0,#426433037,Apple,NA,NA
306," Case Funda Silicona Corazón iPhone 8, 8 Plus, 7, 7+, 6, 6s ",14,NA,0,8,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-434564498-case-funda-silicona-corazon-iphone-8-8-plus-7-7-6-6s-_JM,NA,NA,NA,NA,NA,#434564498,Apple,NA,NA
307, Protector Funda Star Wars Darth Vader iPhone 7 Plus / 8 Plu ,34,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NDMSTORE,https://articulo.mercadolibre.com.pe/MPE-430352642-protector-funda-star-wars-darth-vader-iphone-7-plus-8-plu-_JM,NA,NA,NA,NA,NA,#430352642,Apple,NA,NA
308, Protector 360º Case iPhone 8 8 Plus Super Delgado + Cristal ,34,NA,1,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNUEVAERA,https://articulo.mercadolibre.com.pe/MPE-427032441-protector-360-case-iphone-8-8-plus-super-delgado-cristal-_JM,NA,NA,NA,NA,NA,#427032441,Apple,NA,NA
309," Flip Cover iPhone 5, 6, 7 , 8, S,se,x,plus + Vidrio ",39,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ROMCSR,https://articulo.mercadolibre.com.pe/MPE-432279598-flip-cover-iphone-5-6-7-8-ssexplus-vidrio-_JM,NA,NA,NA,NA,NA,#432279598,Apple,NA,Vidrio
310, Case Protector Para iPhone 6/7/8/x/plus/ De Goma Tipo Cuero ,19,NA,1,49,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECNO-ACCESORIOS-PERU,https://articulo.mercadolibre.com.pe/MPE-433397242-case-protector-para-iphone-678xplus-de-goma-tipo-cuero-_JM,NA,NA,NA,NA,NA,#433397242,Apple,NA,Cuero
311, Protector Funda Case Bumper Auminio S9/plus/note8/9 ,55,NA,69,36,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-422979840-protector-funda-case-bumper-auminio-s9plusnote89-_JM,0,1,0,0,0,#422979840,NA,NA,NA
312, Case iPhone Fresco 6/6plus 7/8 7/8plus X/xs Max /xr / Xs /6s ,29,NA,1,23,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAROLD25X,https://articulo.mercadolibre.com.pe/MPE-436848356-case-iphone-fresco-66plus-78-78plus-xxs-max-xr-xs-6s-_JM,NA,NA,NA,NA,NA,#436848356,Apple,NA,NA
