search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
28, Capa Capinha iPhone 7plus/8 Plus Anti Impacto +película Full ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				16
				vendidos
			
		",(94 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 657
		
		 sem juros
		
	

	
		",57,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/POWER.CELULARES,https://produto.mercadolivre.com.br/MLB-1007351713-capa-capinha-iphone-7plus8-plus-anti-impacto-pelicula-full-_JM,NA,NA,NA,NA,NA,#1007351713,Apple,iPhone 7 Plus iPhone 8 Plus,Power,Anti Shock,Braçadeira,Silicone
29, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,16,NA,"
			
				Novo
			
			
				
					 - 
				
				274
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 563
		
		 sem juros
		
	

	
		",63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828489024,3,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone
30, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,12,NA,"
			
				Novo
			
			
				
					 - 
				
				11
				vendidos
			
		",(239 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MALU+CASES,https://produto.mercadolivre.com.br/MLB-1236045406-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=37597599402,NA,NA,NA,NA,NA,#1236045406,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
31, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,17,NA,"
			
				Novo
			
			
				
					 - 
				
				2182
				vendidos
			
		",(3708 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,97,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-686071680-capa-capinha-iphone-xs-x-xr-6-6s-7-8-plus-max-anti-impacto-_JM?searchVariation=20023563955,76,10,6,1,4,#686071680,Apple,Iphone 5s/se/6/6s/7/Plus/X,Marketmix1,Anti Impacto,Anti Impacto,Silicone
32, Capa Case Capinha iPhone 6s 6 Plus Glitter Rosa Luxo Premiun ,23,NA,"
			
				Novo
			
			
				
					 - 
				
				328
				vendidos
			
		",(82 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,6,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1012470928-capa-case-capinha-iphone-6s-6-plus-glitter-rosa-luxo-premiun-_JM?searchVariation=22925254341,4,1,1,0,0,#1012470928,Apple,Iphone,TPU,Transparente,Glitter,Silicone
33, Capa Capinha Case Flip Magnética iPhone 8 Plus ,78,NA,"
			
				Novo
			
			
				
					 - 
				
				11
				vendidos
			
		",(877 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 656
		
		 sem juros
		
	

	
		",56,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046062-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503213436,NA,NA,NA,NA,NA,#1214046062,Apple,Iphone 8 plus,000,Magnético,Flip Magnético,TPU/Policarbonato
34, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Vermelho ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				9
				vendidos
			
		",(491 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536150-capa-case-capinha-silicone-aveludado-iphone-8-plus-vermelho-_JM,NA,NA,NA,NA,NA,#1165536150,Apple,Iphone 8 Plus,Apple,Iphone 8 Plus,Silicone,Silicone
35, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 6 7 8 Plus ,14,NA,"
			
				Novo
			
			
				
					 - 
				
				27
				vendidos
			
		",(498 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 750
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/STORECCS,https://produto.mercadolivre.com.br/MLB-1130081482-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=29616456882,NA,NA,NA,NA,NA,#1130081482,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone
36, Capinha Capa iPhone 5s Se 6 6s 7 8 Plus X Frente Verso 360 ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				499
				vendidos
			
		",(290 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,23,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-908246136-capinha-capa-iphone-5s-se-6-6s-7-8-plus-x-frente-verso-360-_JM?searchVariation=31530913320,20,2,0,1,0,#908246136,Apple,iPhone,Protect 360° Case,360°,Frente e Verso,Acrílico
37, Capa Capinha 360 Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				36
				vendidos
			
		",(8869 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-360-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-_JM?searchVariation=34758789527,NA,NA,NA,NA,NA,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato
38, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				191
				vendidos
			
		",(7654 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,5,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002,3,0,0,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro
39, Capa Capinha iPhone 8/8 Plus/7/7 Plus Caseology Parallax ,142,149,"
			
				Novo
			
			
				
					 - 
				
				34
				vendidos
			
		",(33 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1187
		
		 sem juros
		
	

	
		",87,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-795848904-capa-capinha-iphone-88-plus77-plus-caseology-parallax-_JM?searchVariation=29915602967,NA,NA,NA,NA,NA,#795848904,Apple,Iphone 8 Plus / 7 Plus 8 / 7,Caseology,Parallax,protetora,TPU/Policarbonato
40, Capinha Capa Fina P/ iPhone 5 6 7 8 Plus 10 X ,7,NA,"
			
				Novo
			
			
				
					 - 
				
				126
				vendidos
			
		",(16 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 799
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1056948426-capinha-capa-fina-p-iphone-5-6-7-8-plus-10-x-_JM?searchVariation=25316698501,NA,NA,NA,NA,NA,#1056948426,Apple,Escolha antes de comprar o Iphone 5 5s 6 6s 7 8 10 X,H+,TPU SILICONE Transparente,capinha de silicone,Silicone
41, Capinha iPhone 8 Plus Apple 5.5 Poleg. Silicone Case Lacrada ,43,NA,"
			
				Novo
			
			
				
					 - 
				
				63
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 721
		
		 sem juros
		
	

	
		",21,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,https://produto.mercadolivre.com.br/MLB-959015003-capinha-iphone-8-plus-apple-55-poleg-silicone-case-lacrada-_JM,NA,NA,NA,NA,NA,#959015003,Apple,iPhone 8 Plus,Apple Inc.,Silicone Case,Silicone,Silicone
42, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,57,NA,"
			
				Novo
			
			
				
					 - 
				
				580
				vendidos
			
		",(1282 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,25,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-687097200-capa-capinha-case-magnetica-iphone-6-7-8-7-plus-8-plus-x-xs-_JM?searchVariation=27812486572,14,3,3,2,3,#687097200,Apple,Iphone,Marketmix1,Magnetica,Silicone,Emborrachada
43, Capa Capinha Case A Prova De Agua Areia iPhone 6 7 8 X 10 ,65,NA,"
			
				Novo
			
			
				
					 - 
				
				423
				vendidos
			
		",(86 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,10,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-684436481-capa-capinha-case-a-prova-de-agua-areia-iphone-6-7-8-x-10-_JM?searchVariation=23382066519,7,1,0,1,1,#684436481,Apple,Iphone 6 6s 7 7 Plus,Extreme.Deal,A prova de Agua,A prova de Agua,Silicone
44, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Skyfall Case ,144,NA,"
			
				Novo
			
			
				
					 - 
				
				24
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1208
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-838245690-capa-capinha-iphone-8-plus-7-plus-caseology-skyfall-case-_JM,NA,NA,NA,NA,NA,#838245690,Apple,iPhone 7 Plus,Caseology,Skayfall,NA,TPU/Policarbonato
45, Capa Capinha Ultra Fina Fosca Slim iPhone 7 8 / 7 8 Plus ,24,NA,"
			
				Novo
			
			
				
					 - 
				
				53
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SOUZAMARCIA15,https://produto.mercadolivre.com.br/MLB-1026667831-capa-capinha-ultra-fina-fosca-slim-iphone-7-8-7-8-plus-_JM?searchVariation=37776176749,NA,NA,NA,NA,NA,#1026667831,Apple,Iphone 7 - Iphone 8 - Iphone 7 plus - Iphone 8 plus,preta fosca,Iphone 7 - Iphone 8 - Iphone 7 plus - Iphone 8 plus,Capa TPU FLEXÍVEL PROTEGE A CAMERA,TPU FLEXIVEL
46, Capinha Capa Anti Impacto iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,6,NA,"
			
				Novo
			
			
				
					 - 
				
				246
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 699
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,6,https://perfil.mercadolivre.com.br/FULLCELL_ML,https://produto.mercadolivre.com.br/MLB-1137858506-capinha-capa-anti-impacto-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=30114741350,4,2,0,0,0,#1137858506,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
47, Capa Capinha Ultra Fina Fosca iPhone 7 Tpu Case Varias Cores ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				147
				vendidos
			
		",(58 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,7,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-926275689-capa-capinha-ultra-fina-fosca-iphone-7-tpu-case-varias-cores-_JM?searchVariation=33828300664,3,1,2,0,1,#926275689,Apple,Iphone,Bumper,Silicone,Silicone,Silicone
48, Capa Capinha Anti Impacto iPhone 5 6 6s 7 8 Plus X Xs Max Xr ,9,NA,"
			
				Novo
			
			
				
					 - 
				
				71
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 999
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1222747558-capa-capinha-anti-impacto-iphone-5-6-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=36243911217,NA,NA,NA,NA,NA,#1222747558,iPhone,Escolher no anúncio.,HR,TPU,Capinha,Silicone
49, Capa Capinha iPhone 8 / 8 Plus / 7 / 7 Plus Caseology Envoy ,104,109,"
			
				Novo
			
			
				
					 - 
				
				36
				vendidos
			
		",(28 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 871
		
		 sem juros
		
	

	
		",71,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-1079499491-capa-capinha-iphone-8-8-plus-7-7-plus-caseology-envoy-_JM?searchVariation=26263523686,NA,NA,NA,NA,NA,#1079499491,Apple,iPhone 8 / 8 Plus / 7 / 7 Plus,caseology,Envoy,protetora,TPU/Policarbonato
50, Capinha Capa Anti Impacto P/ iPhone 5 Se 6 6s 7 8 Plus Xs Xr ,6,NA,"
			
				Novo
			
			
				
					 - 
				
				21
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 689
		
		 sem juros
		
	

	
		",89,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/CELLMA912,https://produto.mercadolivre.com.br/MLB-1221178387-capinha-capa-anti-impacto-p-iphone-5-se-6-6s-7-8-plus-xs-xr-_JM?searchVariation=36126216995,NA,NA,NA,NA,NA,#1221178387,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
51, Capa Capinha Case Rosa De iPhone 7 - Feminina ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				313
				vendidos
			
		",(470 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148601,10,1,1,0,4,#835972839,Apple,7,Apple,"7""",Silicone,Silicone
52, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Amarelo ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				13
				vendidos
			
		",(487 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536217-capa-case-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536217,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone
53, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P ,17,NA,"
			
				Novo
			
			
				
					 - 
				
				1165
				vendidos
			
		",(882 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 637
		
		 sem juros
		
	

	
		",37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,33,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-689234987-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-se-6s-7-8-p-_JM?searchVariation=21674208427,25,4,2,1,1,#689234987,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone
54, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,11,NA,"
			
				Novo
			
			
				
					 - 
				
				207
				vendidos
			
		",(16 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,3,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817,2,1,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone
55, Capinha iPhone 5se 6s 7 8 X Xr Max Plus Fume Preta + Vidro ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				753
				vendidos
			
		",(760 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,41,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-688816881-capinha-iphone-5se-6s-7-8-x-xr-max-plus-fume-preta-vidro-_JM?searchVariation=33234442904,28,8,3,2,0,#688816881,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
56, Capinha Boss Prova De Água iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				110
				vendidos
			
		",(491 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 609
		
		 sem juros
		
	

	
		",09,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,7,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,https://produto.mercadolivre.com.br/MLB-820984646-capinha-boss-prova-de-agua-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=21675459951,5,1,0,0,1,#820984646,Apple,iPhone,BOSS,À prova de água,360° À prova d'água,Emborrachada
57, Capa Capinha Fina P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,9,NA,"
			
				Novo
			
			
				
					 - 
				
				16
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 999
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230666766-capa-capinha-fina-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37057646865,NA,NA,NA,NA,NA,#1230666766,Apple,Escolher no anúncio. 5 6 6s 7 8 Plus X XS XR MAX,H+,TPU,Capinha,Silicone
58, Capa Capinha Flexivel iPhone 6 7 8 Plus Xs X Xr Max + Vidro ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				1953
				vendidos
			
		",(80010 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,88,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-706962558-capa-capinha-flexivel-iphone-6-7-8-plus-xs-x-xr-max-vidro-_JM?searchVariation=18057256084,65,14,6,3,0,#706962558,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone
59, Capa Capinha Ultra Fina Fosca Slim iPhone 7 8 / 7 8 Plus ,24,NA,"
			
				Novo
			
			
				
					 - 
				
				53
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SOUZAMARCIA15,https://produto.mercadolivre.com.br/MLB-1026667831-capa-capinha-ultra-fina-fosca-slim-iphone-7-8-7-8-plus-_JM?searchVariation=37776176749,NA,NA,NA,NA,NA,#1026667831,Apple,Iphone 7 - Iphone 8 - Iphone 7 plus - Iphone 8 plus,preta fosca,Iphone 7 - Iphone 8 - Iphone 7 plus - Iphone 8 plus,Capa TPU FLEXÍVEL PROTEGE A CAMERA,TPU FLEXIVEL
60, Capinha Case iPhone 5s Se 6 6s 7 8 Plus X Frente Verso 360 ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				65
				vendidos
			
		",(295 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 654
		
		 sem juros
		
	

	
		",54,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,2,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-908244248-capinha-case-iphone-5s-se-6-6s-7-8-plus-x-frente-verso-360-_JM?searchVariation=31530911133,NA,NA,NA,NA,NA,#908244248,Apple,iPhone,Protect 360° Case,360°,Frente e Verso,Acrílico
61, Capinha Com Foto Personalizada iPhone 8 Plus ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(2840 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAWE6672427,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Bam6mKod3oNRTA4PJoltg3gYdiXeYhhsOEGb7Vksen4yaKISscBS%2FipzUiRp3yYO8UX99epeBpPTDP4zxbLUC%2BBJUVCTWo3wEXqURomgqbH5YmtgDY%2FX7uSu0aBIQqYek44S6Kl5iQ9QUSsuq0QZ%2Bfe%2BhHswAgU0rttgc%2BYxRHnZ4C8wdTk6fe9kO1ZUB218%2FT2vMj59PWhGzvX%2BCJS9fRuNhPBJRt0vwd9luRNtHC%2BXcGLHg4Rzuj2Yv%2FKkyXt%2FpT%2BErwXhJu7ImiSzhMpbjdVfAQAQI%2Fp%2F7f1PoX52lwUpFKRyCs4kkwNrpNzjF3KsKDSvH1fcLWAMWSnej0qdnItmhehvikLIm999taNFDDx0vGmX6yWlhjkQrvJCeHUJDanniXHi1YUaQ0jJPnGht7bfbTqoAwMMwdMyEAafXOMVsPF4WaT2XgvGv0MQApReusoCtXFFAHT1BA3dDshpsCXgytskvqlQH66DMowoLgK80egoiRHnIaJSEe%2BsT1nKmDQMxZoCVsAHkWYEnVnxgnyibvHFcNHm9ghaNg%2BIXDIOAAOYfi%2FvxzjnmI1OLIbNGTNt5KEdUyrHR05Pj91t57iN4cw%2B9iQ1utLW51HYz0DXtOqBWnH3XQciLp5BxCB2UfZjpapBAxVTaGLHPB3BaNzE3hRtnlX7CWLBpK%2Bb9%2BMrIeSOfHGBvPm6vCxgRjZBXlElKux4pWEV1HYnvD3i4WOUAyhnN16YomyTrL%2BRGikof4Zzocs7xmHg97nl6Szx7BFPgEQwJt%2FK9WzS0tA7iEa%2BApk7e0nSvQhLzImdKxXtHQyh7fvLVwJUwC8fwMJHy0iSm4lAtW4wY2OVMuIu9iSQ2W%2BN1gWujr8Pag%2BI7Vjv6egOgxiI70ym8dOmx2WO5jLLK95spe7%2BxBTvIKrlNzdjxncC0EHXUA%2F%2FAx1VrnLcIHYErI1grDiAv6wT5oZcN9HCA%2FcuSf1cFuUjaeT8TEnGKdl6aouzdgATT1jVjZoXq03e27AC7igHAzSmcRhXeens1vYEjgg9Dxp%2FEjCGky9TR1dX2cOpx2VgIc9HOin4IURE4QZGW5mYwQVHHr502XLoF%2Fbkn%2Fp%2F7TrdP02TQM7HsVfaTChOiJMu5zN%2BOfBA7YzoRMxQ%2FLEyKaZiblOjbZvN9OLgO6uVbqWsWn9bfjRBzULiu8KmJ8zxCFbNVcb0BGcE%2Fg4vppkphLfmBKy%2FxexRfLhSYaIlnhcDmpbnXBoUd9d6heqxKjy2BvW2S%2BLJyaTbJFLcsKWeEaQMbGMWu%2FmP2L3LyRrcqquHBhAcg7c5EMHmCNpMnaYKeEMFz8SXpc%2BXs0DFjmFdrX4xXjYmVKmzHxmS5CwohYjSsifT01uAN1CI2cdvTg4ERL1iSDvNydatPWv8VDPwGcF4a0zXJwFAwItdoPi4d4dkhLORR1Q80e8k90SBiLJ6s0eC%2F0M9CbYYgwd%2BIh%2Fxp33dDevV%2FSsjjyJMFqZZxYrznqa2YExyhxaPkOlq,NA,NA,NA,NA,NA,#1257080127,Apple,iPhone 5_5s_se_6_7_8_plus,Max,Anti Shock,anti shok,TPU/Policarbonato
62, Capinha Boss Prova D'água iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				52
				vendidos
			
		",(48 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,NA,NA,4.8,4,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULAR,https://produto.mercadolivre.com.br/MLB-925200208-capinha-com-foto-personalizada-iphone-8-plus-_JM,3,1,0,0,0,#925200208,Apple,iPHone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone
63, Capinha Magnetica Do iPhone 6 7 8 7 Plus 8 Plus X Xs Max Xr ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				120
				vendidos
			
		",(493 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-907668100-capinha-boss-prova-dagua-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=21675595521,NA,NA,NA,NA,NA,#907668100,Apple,iPhone,BOSS,Waterproof,Impermeável,Emborrachada
