search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga
270, Recortador De Vello Nariz Y Orejas Sinbo Str 4917 ,299,NA,33,4,18 meses,16.61,NA,Envío gratis,NA,NA,5,2,https://perfil.mercadolibre.com.mx/MALU8988452,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=JR%2BdQQGF7iIHqfFP%2FDIl3vnIQaZn9FiPFUH5XgML6eTGgs07elWsgS4ItnutiS4kZY4wlybjcve4COlibZWomb%2BRsNlRuepzj414TdEAWPh0kulev7lLcm4%2FiXtUwKXCN9okKlL3lujL%2FvRLFB%2FfK%2FFvLm4nGhlisS9d7s3VAIZzpMBRMd3fxDVyds8o%2BG5HZNiqBv%2BozfjnqTqHu8X8BC74Hu8ACzUqmp%2FcK3Hme6I%2Bu6cYqIgYjB9QX665891Laj8XShC0pjfr7dN2K3eKYsD69G12Rpnwlxr72fKB9EoQ4jk%2FoXjzSd6sIOj%2B7j2rs4QAlT5c25kq4Sp09RhSFjuYP8EskykDNWIN%2FBoyiM%2BPJ2U2GwYLtU3RTLE2df7Y9ySocdyHXUDgIBddFfFflxsxJh86E5%2Fuaa0FNZziwdvbMOUqyayFDA%2FiEZXtVMw%2Bimn1Rojf5TaRzlA2nX%2Bf7g2oHg3D4kCnJet2GA2YgrnjJXw7IUPYvR3Dceph6rAg%2Fv3mj3HkTpK9tAQ52hTH67bcZNh20LhHFX4haqzPcqR%2BzbUtlL3e1M0QNybiTPTWXLMBJEBW60PQ4O%2B%2Bfgp0tz2Eqf3dA927klIpw%2F8rZYia4i2WAxJvtMlOnuF5L0KhXLCL5D7w%2B1a8QiZ2Z8rVw0aFGdt%2BPQ5OEgjz%2B17dH5x6DlikL%2FLx01986YcSTO6lleUJuKyhJ%2FSksChGM%2B%2FmIWn3pgRRVxu8a%2FaLVrJw0iSn1ux7BalhStbwyk64jimrkyA1xrOjqWHP2%2FU7yhNdyz35MtUTJDu%2B2UUrQEzNuLS8CgdvpNBH6U98BFZXP0YSit%2B%2FmRoDSkkIdgu1UowvMR9OviUITOweUriQYquiyeoviufwwdLZM%2FSMPSguFN3JQB4weJLLXR2alWyV3EGQjbzCvZQfGwH8Ug6E8SUpheXXPZFyqEFkGjsxq%2BowCCe8IlZ%2BwJX9SFN2K5ci0WFHRUta3WTv5SnQDc53%2BfeISndZAifW5kXUImW0USO53HgMfT9pb%2BA20MyZ1%2FzQsiYkq7oB4fM1Lm85UPWx6sUfKxjE%2B35C8qu%2Bdf9hkuT1hCHvsThmnPLhgK7Hc1WfARpEWbUvm2IYShEr1t9EeixGdvnKVX1K9%2BQwbD8%2B3mdZ09Nn7IVwMY3Q%2FFOj8esdJYA3SQaUKm%2B6yFgtKSHGlHMfyUv6qjVnwVFi3BfMqSv%2F7A3vANmyxQ09RKcFyiXXjMMXyFXkYEVxCDD64JFau9uQ9s38bBaC3QFcZAxuezgbpsr3%2FDkCmt9YzEaa2TQNSrK8cBANkgq6UFMSP6pPlJvTIujvElf8Up230%2BhCEKMyD7zED8JNJG3Fca%2BxzJ3odWopbON1BQYhGrQ0oBih7mPq%2BxZ%2FQ6GBk1Cef3nfUD%2BauDqu71%2F0pgModRdrFMeaVPSkzvtA5KJe8I3zc8miYJnLWEq25BYWUHB%2FY0c2PDI3NMM5W7%2FfPkZRVu9QDsGAxhVDWI2NIVcw8OihZS7t4rXqHBbEbnObPUWjMzWAJbLmr0WCePmcNHgqg6%2BwyJsgcGsHc0WccsHZUmo74R4b%2BamDOSDn76gQaELRZq%2B2Xx%2FyewrHXPizWXO9g7ayxILo0vuhLq2tPx9UC8D7FYmj8oRwwgzFQB5%2FkfnQN06NaX%2By1V9UovwmbY3Rm2QEJVbepKIVQWce%2BHuW8yjnT7PTTfB8tQzPnxFThCXQs34hiecHITMtbW%2F4t%2F9KXRWRzqwd7vu0NZeZOAUJOii%2F7AAoXpR6qZKUtElHojVy%2BjVarRQWV%2Fsd5UbsdKhDzyhjYvzduBrvL7KANgQX%2FRlmtw8JXNNl1hHh1Q8%2F97u72lvqKMJFJGctbenTEMdoA%2BJONqh0ZJpmmvT2LaO8DZnkNFh4SSD7UTqdKeXcRWKiTU%2FpLBULk7982XftQ%2FEvGcOo04xCCrkfssxTzbg8N2Yt%2F9iqzeJ1dBvjWTyw%2BNqo7mjtQtv%2BEd1LQrX989xLXymWKZjp%2Bs7X2nURnDUe8seG%2FpTegvf%2B0kMT,2,0,0,0,0,#678415577,Sonar,Blanca,5803,Removibles,NA,NA,Batería,NA,NA
271, Rasuradora Calidad Profesional Wahl Five Stars Recargable Shaver Tinta Original ,"1,489",NA,3,47,12 meses,147.10,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.mx/TEKLIFE,https://articulo.mercadolibre.com.mx/MLM-665853301-rasuradora-calidad-profesional-wahl-five-stars-recargable-shaver-tinta-original-_JM#position=9&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,2,0,0,0,0,#665853301,Wahl Professional,Five Star,Shaver Shaper,Flexibles,NA,NA,Recargable,NA,NA
272, Rasuradora Todo En Uno 9685-200 ,445,NA,3,7,12 meses,43.96,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CIRCUITCD.COM,https://articulo.mercadolibre.com.mx/MLM-667281636-rasuradora-todo-en-uno-9685-200-_JM#position=10&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,NA,NA,NA,NA,NA,#667281636,Wahl,all in one,9685-200,Removibles,NA,NA,Eléctrica,80m,NA
273, Maquina De Afeitar 3 Cabezas Rasuradora Recargable Electrica ,749,NA,8,2,12 meses,73.99,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RGCBRANDS+MEXICO,https://articulo.mercadolibre.com.mx/MLM-621543601-maquina-de-afeitar-3-cabezas-rasuradora-recargable-electrica-_JM#position=11&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,NA,NA,NA,NA,NA,#621543601,Meflying,NA,B07BF6FTQ3,Giratorios,3,Rotativo,Recargable,45 minutos,1 h
274, Panasonic Cortador De Bello Nariz Y Oídos Lavable Hipoalerge ,430,NA,27,1,18 meses,23.89,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.mx/RAC-09+SHOP,https://articulo.mercadolibre.com.mx/MLM-565899226-panasonic-cortador-de-bello-nariz-y-oidos-lavable-hipoalerge-_JM#position=12&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,1,0,0,0,0,#565899226,Panasonic,Personal,ER415,Giratorios,1,Rotativo,NA,FUNCIONA CON PILA AA,0 h
275, Rasuradora Vicco Doble Corte Afeitado Suave Recargable Ofert ,499,NA,4,6,12 meses,49.30,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GRUPOIDS,https://articulo.mercadolibre.com.mx/MLM-649249303-rasuradora-vicco-doble-corte-afeitado-suave-recargable-ofert-_JM#position=13&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,NA,NA,NA,NA,NA,#649249303,VICCO,DOMESTICA HOMBRES,FS330MX,Ergónomicos,3,Láminas,Recargable,60 MINUTOS DE USO CONTINUO,8 h
276," Maquina Terminadora Delineadora Recargable Para Barba, Bigote, Nasal Remington ",149,NA,106,7,18 meses,8.28,NA,Envío gratis,NA,NA,2.8,4,https://perfil.mercadolibre.com.mx/MALU8988452,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=rfxz2CScBYtHe9NcBknJ66BUzx5%2Fy3G8Leh4qwOoBhlwJQhqFcQvoQQapXYz0muHjUgmbEnEmNgLcuUck9rff8ezVsCnI9Ynr1vSMNLmfhSnXZ%2BlhBFI9xOkEnPQT7WJhZxRaW1wBhZgzCG6BCzm405lGsUZkAbj%2FR6thCAy1VNq%2FxXVsGHa%2FO35nCvkHhC8Wde2vaIFPf8GTAfTkAt15s7mA%2BTyqWtUcUWG1JQE%2B%2BXUXQC0H5ythMnafmKeVf1kzlX8fcAs3S1vV6cpaVzSpIgQ%2FKhVyl2%2BicOriF8mFQ4Rk9UMKOIH8QQSDf2o6jAK1MPDYZ8ddRx3q8OG7Av2%2FA95wJeR1uv3ZW1dnTC6a8IcrOFrwKg%2Bl8doSb2nzxPm4llwuNO3PNev%2Fw%2FzxX99Y1ULm3pH5OG1t5B5jmuBiBiaa8Kj8TJgSYdWH0c8aaompKn5yNWcB8sko8IW4IdcjEQPSPqSthmbl7PKcsyJv6Qy2epa96OcZaVDZIFlt1Y5g65%2BbEQ4kUVr7QucW1kumn39rnv8SJetcTdlBpT1T%2FOaKbSKKXgAsux8rAdm6KDNi0BdInV33%2BbT6v25ThjnpszReA51%2BY8W%2BRDwjgdnRWyV3ybT0DGVp4orBPQ31hvQt7lljl6Fl4sQAGaUTmc5PrklrtKv97w5Dz%2Bm1LLVnoJ9%2BwT8bD%2FzvbSe6tPdmRM9tB2QoKcgFkJc%2F5nr3O5ilYSJnfPcM%2BTWhBsDKmPo1svUpCwMc0xaOTZsOJmuvovtA9sCfkhhlvD%2FaX8F9G8XDchcwL5IZvhxeQkeJIFLLsu9UWmT6hLHtahGL4an8wyptSIrpd%2FjshkyXDg2YntHTReEDy%2Fm9F01w00AjD%2B%2B1rvCHJT7h1yETw42Qp7ro3Ery1%2BIl%2BIamQMDYK9O5HGz%2BnZetJgPe1ejUqGlJvuOEEhjhbfyhuj0ZYX4WmJXXDtmH%2FWov7gnXD9aZ1SrsXSWz%2FKqK%2ByuVpS4nZuOiT8u30L6WCnzMD081g8Q%2B7oHFGjJZ9nv%2Fl8k%2FUDs7f52ZCMR7%2FywJlsazZBy93cbWu5THRmTtxvsmOvNnYmb2FJd5sYCEZ6tAJG878GbUkLO4VoHtjpqoeQ15a3IIX%2BFosCGeaqL4Au%2FNy2pjA6JHGyi6rVAGN84v%2FGSk6QCNhLygT1wINa6xVfVjgcxIw5m%2ByTMrg4INPtt%2BT34hYG4GWozYnShZ1K1wReiRfp%2F8usFrHM8lNnlF9q9fy5zJddzICUCj8nxaqnX2QAyexBOb%2FtdQJHG0x6YUncBcwNTFmfggdsPGTue8IOhmfDOkTLUG61QRPIicKheENo4VbuodDQzV7%2BuS%2BzCXWxIdkKtEHCnx2i5y8hYfUimK6QKtt9SC2qQ8pRhTy2a4VnVQyADEzr68fcnGQ47Y8FY11rt7gNJOEHm5%2FJQZkz3K2d8HJs4vxzmb4QVE9lYgSnpp9IOsHETN8CUzPSrqVBGq3VgJNISxL8DUufd8D%2FJCXKvCHLNFelrET0UYXKDZsBP5kG%2Fr13iLaoTWtiFkH8I%2BRkFAUyVlk4MJ22iYUte9D8fGKMiEl0T19X1O%2FKEUNFhmjj2smJLirqhK3x0WsmX3VNhNqQFBA%2B%2F4kJB5DtVW5K5zoUg%2Btae21vrH%2Ffb6b1i1gkFumj9wVn1NcMk8DeHEy3XwbucKNRS1CE1Y525VJ2HMqWK%2BBx9q%2FtDsPwOxWfTc0RP1Rs7lxZcP4X4Yafix%2FagoJwqlQS1PhkmV6cLNggfqi2O%2F11jYGfe2ddoGGWPMt1aaIpJXo1hJb91G0Z%2FKFqdvYpfbfKh1O14wH%2Bs2OGY5Ha79V4QYWeOEC5jfqAdBCd%2BuVYx89UseyUH1HlLiQ9yHw5ykVxdAP3N%2BPhsAp1HlXKx6HYPi7H6rPdT62ht6YIq7LxgycAOqporVrm1CKmAC5N3i%2FrbAQTMcPITogFvkJoRjhOuM4bjG%2FOdNf%2BhpSEDpxlXAZdvYfhsQJAt,1,0,1,1,1,#664802590,universl,barba,micro rasuradora,Planos,NA,NA,Eléctrica,electrico,NA
277, Rasuradora Eléctrica Recargable Taurus Baco ,469,NA,21,4,12 meses,46.33,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EJS_SHOP,https://articulo.mercadolibre.com.mx/MLM-615474625-rasuradora-electrica-recargable-taurus-baco-_JM#position=15&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,NA,NA,NA,NA,NA,#615474625,Taurus,NA,Baco,Flexibles,3,Rotativo,Recargable,45 MINUTOS,45 m
278, Rasuradora Todo En Uno Switch Blade C/ Luz Set Completo ,380,NA,13,37,12 meses,37.54,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/IVNNOVA_MEXICO,https://articulo.mercadolibre.com.mx/MLM-657849909-rasuradora-todo-en-uno-switch-blade-c-luz-set-completo-_JM#position=16&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,NA,NA,NA,NA,NA,#657849909,Boxili,Switchblade,Switchblade,Flexibles,NA,NA,Eléctrica,30 minutos,30 m
279, Wahl Cortador Bello Nariz Y Oidos Delineador De Cejas Y Bigo ,350,NA,11,2,18 meses,19.44,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.mx/RAC-09+SHOP,https://articulo.mercadolibre.com.mx/MLM-663612098-wahl-cortador-bello-nariz-y-oidos-delineador-de-cejas-y-bigo-_JM#position=17&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,1,0,0,0,0,#663612098,Wahl,Personal,5560,Giratorios,NA,NA,Eléctrica,FUNCION CON PILA AA,NA
280, Afeitadora Profoil Plus Andis Lithium Titanium Shaver Recarg ,"1,599",NA,11,98,18 meses,88.83,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ROMBOSESHOP,https://articulo.mercadolibre.com.mx/MLM-677874223-afeitadora-profoil-plus-andis-lithium-titanium-shaver-recarg-_JM#position=18&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,NA,NA,NA,NA,NA,#677874223,Andis,pROFESIONAL,Profoil Plus,Planos,NA,NA,Recargable,80 m,NA
281, Rasuradora Recargable ,548,NA,22,5,12 meses,54.14,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/RAYMUNDOCVELA,https://articulo.mercadolibre.com.mx/MLM-605071802-rasuradora-recargable-_JM#position=19&type=item&tracking_id=0b57e1fc-266d-4365-8549-980a8db308b5,NA,NA,NA,NA,NA,#605071802,Philips,Norelco Series 3000,MG3750/60,Pivotantes,13,Rotativo,Recargable,1 h,1 h
