search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
2052, Fone De Ouvido Jbl Original T500bt Azul 2019 Promoção ,228,NA,"
			
				Novo
			
			
				
					 - 
				
				6
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1900
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,22,https://perfil.mercadolivre.com.br/JPARTSBRASIL,https://produto.mercadolivre.com.br/MLB-1266737781-fone-de-ouvido-jbl-original-t500bt-azul-2019-promoco-_JM,22,0,0,0,0,#1266737781,JBL,TUNE BT,JBLT500BT,Over-ear,JBLT500BTWHT
2053, Fone De Ouvido Bluetooth Bt Headphone Chamada Música Sem Fio ,74,NA,"
			
				Novo
			
			
				
					 - 
				
				16
				vendidos
			
		",(996 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 712
		
		 sem juros
		
	

	
		",12,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/WOLF+TECH,https://produto.mercadolivre.com.br/MLB-972404743-fone-de-ouvido-bluetooth-bt-headphone-chamada-musica-sem-fio-_JM,NA,NA,NA,NA,NA,#972404743,Wolf Tech,Universal,NX-8252,Headphone,NA
2054, Fone Ouvido Sem Fio Bluetooth Samsung Nokia Lg Sony Zenfone ,95,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(66 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 792
		
		 sem juros
		
	

	
		",92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JPMAGAZINEGYN,https://produto.mercadolivre.com.br/MLB-873020563-fone-ouvido-sem-fio-bluetooth-samsung-nokia-lg-sony-zenfone-_JM,NA,NA,NA,NA,NA,#873020563,Nokia,NA,Sem Fio,In-ear,NA
2055, Fone Headphone Para Tv Sem Fio Bluetooth 5 In 1 ,68,NA,"
			
				Novo
			
			
				
					 - 
				
				26
				vendidos
			
		",(988 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 659
		
		 sem juros
		
	

	
		",59,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/LOJA+MERCADOPLATINUM,https://produto.mercadolivre.com.br/MLB-995867763-fone-headphone-para-tv-sem-fio-bluetooth-5-in-1-_JM,NA,NA,NA,NA,NA,#995867763,Sony,5 IN 1,FONE TORRE,Over-ear,NA
2056, Fone Ouvido Bluetooth Vermelho E Preto Academia Corrida Mic ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				9
				vendidos
			
		",(11 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 609
		
		 sem juros
		
	

	
		",09,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MPLSHOP,https://produto.mercadolivre.com.br/MLB-1183282953-fone-ouvido-bluetooth-vermelho-e-preto-academia-corrida-mic-_JM,NA,NA,NA,NA,NA,#1183282953,MPLSHOP,XY-05,XY-05,XY-05,XY-05
2057, Case Carregadora Jbl Original Para Fones Bluetooth Nfe+1 Ano ,169,NA,"
			
				Novo
			
			
				
					 - 
				
				14
				vendidos
			
		",(5 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1417
		
		 sem juros
		
	

	
		",17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/RICARDOALTOVALE,https://produto.mercadolivre.com.br/MLB-1131299209-case-carregadora-jbl-original-para-fones-bluetooth-nfe1-ano-_JM,NA,NA,NA,NA,NA,#1131299209,JBL,NA,HPCC BLK,Over-ear,NA
2058, Fone De Ouvido Xiaomi Redmi Airdots. No Brasil! ,187,NA,"
			
				Novo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1796
		
		 sem juros
		
	

	
		",96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,342,https://perfil.mercadolivre.com.br/SCUDERIA+IMPORTS,https://produto.mercadolivre.com.br/MLB-1264178203-fone-de-ouvido-xiaomi-redmi-airdots-no-brasil-_JM,295,35,8,1,3,#1264178203,Xiaomi,Phone,AirDots,In-ear,twsej04ls
2059, Kit 2mini Fone De Ouvido Sem Fio Bluetooth Ponto Eletrônico ,37,NA,"
			
				Novo
			
			
				
					 - 
				
				6
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 703
		
		 sem juros
		
	

	
		",03,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LIVI1803137,https://produto.mercadolivre.com.br/MLB-1266662165-kit-2mini-fone-de-ouvido-sem-fio-bluetooth-ponto-eletrnico-_JM,NA,NA,NA,NA,NA,#1266662165,Universal,Ear-Buds,S530,Over-ear,UNIDARIO
2060, Favix B17 Fone Ouvido Sem Fio Fm Cartão Mega Bass Universal ,70,74,"
			
			
				
				8
				vendidos
			
		",(993 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 676
		
		 sem juros
		
	

	
		",76,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-1226582934-favix-b17-fone-ouvido-sem-fio-fm-carto-mega-bass-universal-_JM,NA,NA,NA,NA,NA,#1226582934,Favix,Fone Ouvido sem Fio Favix,B19,Over-ear,fx b19
2061, Fone De Ouvido Bluetooth 4.0 Rock In Rio Sport C/ Microfone ,88,NA,"
			
				Novo
			
			
				
					 - 
				
				122
				vendidos
			
		",(7 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 741
		
		 sem juros
		
	

	
		",41,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,11,https://perfil.mercadolivre.com.br/PODIUM+PARTS,https://produto.mercadolivre.com.br/MLB-709391789-fone-de-ouvido-bluetooth-40-rock-in-rio-sport-c-microfone-_JM,7,1,0,2,1,#709391789,Motorola,Rock Sport,Rock Sport,In-ear,MTC
2062, Fone Bluetooth 4.1 Sem Fio Sport C33 Longa Duração 20 H ,72,NA,"
			
				Novo
			
			
				
					 - 
				
				15
				vendidos
			
		",(96 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PRESIMPORT,https://produto.mercadolivre.com.br/MLB-1226603405-fone-bluetooth-41-sem-fio-sport-c33-longa-duraco-20-h-_JM,NA,NA,NA,NA,NA,#1226603405,JWCOM,FONE SPORT,C33,Neckband PESCOSO,FO - C33
2063, Fone De Ouvido Bluetooth Mini Headpones Magnético Esporte ,79,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(96 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 667
		
		 sem juros
		
	

	
		",67,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CB-CICLIFE,https://produto.mercadolivre.com.br/MLB-1245860750-fone-de-ouvido-bluetooth-mini-headpones-magnetico-esporte-_JM,NA,NA,NA,NA,NA,#1245860750,CIC,sem fio,S6,In-ear,S-6
2064, Fone De Ouvido Qcy T1 Pro Smart Touch Bluetooth 5.0 ,279,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(9 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2667
		
		 sem juros
		
	

	
		",67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,362,https://perfil.mercadolivre.com.br/LILYS+WORLD,https://produto.mercadolivre.com.br/MLB-1017795688-fone-de-ouvido-qcy-t1-pro-smart-touch-bluetooth-50-_JM,297,43,10,5,7,#1017795688,QCY,PRO,T1 PRO,Ear-Buds,QCY T1 PRO
2065, Fone Jbl Free Bluetooth Resistente Agua Garantia Nacional ,619,NA,"
			
				Novo
			
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 5166
		
		 sem juros
		
	

	
		",66,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,27,https://perfil.mercadolivre.com.br/SOUNDSTOREWEB,https://produto.mercadolivre.com.br/MLB-1269216854-fone-jbl-free-bluetooth-resistente-agua-garantia-nacional-_JM,14,4,6,1,2,#1269216854,JBL,Free,Free X BT BLK,Ear-Buds,85183000
2066, Fone De Ouvido Jbl Endurance Sprint Bluetooth Vermelho ,299,NA,"
			
			
				
				4
				vendidos
			
		",(14 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2492
		
		 sem juros
		
	

	
		",92,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,1,https://perfil.mercadolivre.com.br/LEANDRINISTORE?brandId=1551,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=2GL5JzhibCGjUqL4aevggyUZ5aQlLuVnWzyLhCCCnnZL2x9DYpW06BEKXdp7keUC9cKupE30NICsCm6FhbbjDBmP7FothIVcTImncJHqpWW4cZg376%2FvieuI6PqSz49DZn5tjWtgzJwnvi8D8e804PJMaYvFwIrJhGYQDNnKXTXbMs2ePGYjR2H97DZjlIByqiMIS9AJGiHnfoZ%2F11RMmZG7oO28SZzmCn%2FaWl9pYzB7UoXHv5AItd1%2BBZinn8uvFrgOIlmd1LgFHxKxsdNIPoPDpQvOZOGoNWEAG210PHe1OW6XqyLtWsnY6iRrUx8cbUzbS0iBFxl6Nl3Y4h7%2BFZuhMxUZku8iEbq4rf6bTYI4%2Bm%2Fijke%2BbqFDJ0vlM917lDjaulef%2BJYYhVYSdXADONqH3%2B7yxzrU60k5NOmuZoP0psaw77xtLFogbQJFExFf35yooXdAgcTV8l1tV8Zwil3VrZ3fmWtqFShspUbXrFLx4%2FTKPtbreDqToh%2BXpjJEIaeFAUC5sOrKrgk49lxbE5zmGdPGCNqAGBa2K8vGTO8Hl5EnNnepRPIWXysg5ZdQEm1HJ8qP07DWRMT0uZ3E5W5hQ7xPHBw1D42Q6VAsa0P8HaTzFlFewiG36hBDwXrgvCi%2FaC88zmCKXiQT3IeIIvpt3EhgolooCyGmE7FrYcSfax0yTktjS9FUPGrkCIEekYrwbNlwpVsY73PLbbJ7ldG3%2F4NRzttTB5wzXR3%2FAtjhhkXjSVfVOaV7bAXjDtfLimbMKautg%2FHr2aLjPa6Ftd4fFctjzPt3j5AGXP5XnuZ1bP91mYr%2B35DSO6tqN%2FzC5%2FIqy4GHP4p9xZR4P9tIS0SFLV2Gitj5RZ%2F042wMNIwjA%2BczmWJDqR2z7ROfHn5IGKxsl2x6FceWOVja2xWwZOLTBvJsNgsZAdzQyeu6XbEt%2FYEfDw%2B%2FuSEJL5QKnu4mOt%2Fp5bR7Lcdqmn420496M5ZOk5PU%2FONJf4mZfiCtqNliT5QZeViy5cVmT0iwyoApn1U%2B3ZphkLl7yXk6zy1KMtb0iXvSYOXoE2JwLiGEk4GOyoKAn40oA8cdKL4rap%2BoXIRUFmLGMS%2BLb%2BDWsv4Mct9P7uoWnP183m7kpM5w8lT6ivqGgMxPZghbKSpL1mUeBt0SfnigFy%2FPwyn6fxNiXN78loIitRZXWB8XxdQZGvZEPs4ZWBPVFBWy77b%2FRsMj1eDU4dH3MWeyV9x%2BRZF669RiHL7ottXBD0Ws%2FrQHh3B6vKDgOSGhnFfOo%2BeeKZ%2FTfLsWhiOU9DXPGaTdaIMl3pdl1ufFw5LakgIRcs%2BZcc%2B2S9r2F9N89keXHtiG%2F6gcsno0NEsmtBK%2FyLVdXSWd5D5BHpjF99tCIL2mFqh2jp6K%2Bz6HrVy7On2rIjt9%2B79uJxcSo1%2BUQvokpzzg6uibHMrt54J38xCQkpvV1FuaBF4%2F4MrS7L5gv5kuSXgNQT4si8L0OXcEdCvlTpmE3cA5N0PtAIrS4AzmeNCaoIx1%2FdRvzzEFs6ac05taU1xNXe6v%2FmNPPDkT4VCdk7%2FBtFsDalaCQqxHaCGedYcAR0odm36z8l4qM3jOze6t5BUAX8fI4jFJGx%2Fc4eVpltlFgc6B1cN2tnI%2FrG9FH6lpvikH22sojb6qg%2Bf6v45uJtyKdssIUn9P6KFdoZzY2tmZGH7QU5zxyfgGBn1jkAltLHtRYDuTmRSt27QYBgcoALMhXwmDkCJq2T6WzNTe3Qqs,NA,NA,NA,NA,NA,#1170026076,JBL,Endurance Sprint,Endurance Sprint Vermelho,Clip-ear,28910962
2067, Fone De Ouvido Microfone S/fio Bluetooth Fo-w30 Jwcom Univer ,48,NA,"
			
				Novo
			
			
				
					 - 
				
				6
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 888
		
		 sem juros
		
	

	
		",88,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PRESIMPORT,https://produto.mercadolivre.com.br/MLB-894099413-fone-de-ouvido-microfone-sfio-bluetooth-fo-w30-jwcom-univer-_JM,NA,NA,NA,NA,NA,#894099413,JWCOM,NA,FO-W30,In-ear,NA
2068, Fone De Ouvido Bluetooth Diabinho Exbom Led Celular Ps4 Pc ,69,NA,"
			
				Novo
			
			
				
					 - 
				
				128
				vendidos
			
		",(12 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 669
		
		 sem juros
		
	

	
		",69,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,8,https://perfil.mercadolivre.com.br/DALI+MODAS,https://produto.mercadolivre.com.br/MLB-1172379676-fone-de-ouvido-bluetooth-diabinho-exbom-led-celular-ps4-pc-_JM,7,0,0,0,1,#1172379676,exbom,Diabinho,HF-C242BT,Headphone / Headset,HF-C242BT
2069, Fone De Ouvido Orelha De Gato Iluminação Led Bluetooth Pink ,97,NA,"
			
				Novo
			
			
				
					 - 
				
				13
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 808
		
		 sem juros
		
	

	
		",08,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GRUPO+MEGALED,https://produto.mercadolivre.com.br/MLB-1167742894-fone-de-ouvido-orelha-de-gato-iluminaco-led-bluetooth-pink-_JM,NA,NA,NA,NA,NA,#1167742894,exbom,Headphone,Fone com orelha de gatinho,Over-ear,Não
2070, Fone Ouvido Favix B560 Fx-b560 Original Bluetooth Sem Fio Br ,92,NA,"
			
			
				
				254
				vendidos
			
		",(9745 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 883
		
		 sem juros
		
	

	
		",83,NA,Envio para todo o país,NA,NA,4.5,46,https://perfil.mercadolivre.com.br/HARDFAST_INFO?brandId=2311,https://produto.mercadolivre.com.br/MLB-867153282-fone-ouvido-favix-b560-fx-b560-original-bluetooth-sem-fio-br-_JM,29,12,4,0,1,#867153282,Favix,Fone de Ouvido Sem Fio,b560,Headset,Fx-b560
2071, Fone De Ouvido Jbl Tune 110 Bt Bluetooth Original ,158,NA,"
			
				Novo
			
			
				
					 - 
				
				10
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1317
		
		 sem juros
		
	

	
		",17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,128,https://perfil.mercadolivre.com.br/OLIVEIRA.ELETRICOS+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1235082615-fone-de-ouvido-jbl-tune-110-bt-bluetooth-original-_JM,95,20,5,2,6,#1235082615,JBL,110BT,JBL TUNE 110BT,In-ear,NA
2072, Fone Ouvido Headset Jbl - Jb-55 Bluetooth Sem Fio Mp3 (3pçs) ,229,NA,"
			
				Novo
			
			
		",(42 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1908
		
		 sem juros
		
	

	
		",08,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,207,https://perfil.mercadolivre.com.br/CONNECTION-MUNDO-DIGITAL,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=UVMSwC7iG76clgHFciyNSqqZRDTTxr6BFiO0HH5ia3YA3BnM2NyE%2ByiXgTVoimcwFCl9sgSFtVtbCg6w3rnKDQx81tGhIYS9wcHW9tP8Xv9f9kT2OY%2FEdXTxqu0aRHZ9ctNPhycJaMr%2FbYwrV%2BAgswl%2BtyK3TFo%2BZWbDx6hhZJyzTW7NFqZ32RfFk7gW5tyhbTVu9fizrGqQFVUWFXXm6UibbL6AGU3rBQ45nJDkKKXsZJQJsvtPx5ciVJZKRvO89s8cRUrWhHnuwCBZAJUtmIPWRS3gJA5Bvgrk1x853To%2F1Xt%2FsxwQIw4C7GPAcRVnHF0QCWNePQTCxI6O1KyzYbiDJzwpY8n8ZUaX3OIDnVGrkZYWqrmKeaGAQKbCAyuK%2F%2B4CL1G4NMcWcJ3dz52qK54QOeoR35UmTfAnPoHS5HKI3JGDlO%2F4r1se6H%2BJs6cnWYHGHaLdW4aCz%2BnTJOGU8UCeF9Q%2BBaFkPHuyKoY2mJR3Q0IlYpwCU1PJzapbMXFqg5nFB9M7VFoJdP5YHf5D31G%2B3YlkZa8rDQ21vSMgkLwhmg6A1XtfuUw5uTznt%2B4D2EKiJf89q%2Fz1EJVHnB%2FVNcbGByQIENKG%2BcPwOavjhrVSv0wjqwGVZeEY2S6eZGhP4JQUnD54z3XAxAvWVGLVDU8fX1mckKnQphVIcAcKLECaOWV%2Bu9hWqxMoVXo%2Byn9WN3DEewitKHTa%2Bi20TnbEJqeyUufvFTIgynUzv1F19454KAjl%2FgmpzFFn9dEbdci3%2BtT6cbRbgNB%2FB3P2pk1%2FMyX6EVfHsBpCybtQ4j8oy%2FHBQzMQlDmKWHAJ1e4QuoVD%2FkyRFw0x3dWYVptm%2BHNcLxWP3DKmau5k8TyH1e%2F8c94Tl4cVZWRptJUcmqVpO2DhxbAWYrHExpihmX2q6MjQZXavoMYu%2BCtOFliIUI9wKDXQgaCwCGiw6MjomGViwFhMFdDYYE2rS%2F865B9GCMLNBnNm6w4Kv5D%2FqI6TsxuP%2FVCW8vMnrK3hvPnUTWu50%2BG3FNL5ACI6vRh44RPxktRp7hSWTZcXkx8R2oMO%2B7%2BLhmDaPAAZrd54MC%2B2mBKfwcQk2glMfEpv0ix8jtY5N3W5pHZ%2BR3vKgb6yr6SWRurPzHafNBjFHujJMQzThny3GpIFmvwQZa5R2dd5Vcq6FpxwblgkLje1pkd5pRJVNLGhzNJ%2FkNaKlWUy83NZb6YLGQ3nmRbZ7%2FdRfvkJraHj9gJZY8ja3suf6BggV51dNkQSEpBvnIh%2BVsQqf%2F5ko1X9TP0UtNKzEHAXKq2MESROMdof86Z6NI7UFc6SheV%2B3JgArlyhoaxjqwoAiIToHG6oE0E7oRy3z4fmQft71hnwqQv0OdH48hz6wuVMMwN7Hzdf2rkOG0Mc6Vrb41EeYZ%2FMwj6fs%2FnRdxGrrEsFHu3YwQGfp3uAfFUfwBhxm4Vfej%2F5D7VeEmX9xvyaPZ7L9t23geB5FpYvZGmkjahxdlkyFjXJ5PpVtWlXKFE4S3GVmkNt9D%2B1g84iWSd6HJcKsUQgx9nZcYsl3GgdZfU0jUqIekiYt0wQcIpoHI0cwbZB%2FbheUWBOkR6ztPQTk89ylMk0umSwxT44N9DzXHE%2BDFr1iLix2N11PYF5t5KxfqNBxKd6Fwl4nLfQOH%2B6VQlMjR2TMeonny8L6ajC%2FNtBIGxIna0IAdK8kgziobRgRSLxbUw1HcFJqPAX%2FFiy8ecw8egCq4mNr86V7mEpeix3W92l%2Bxsu,140,43,13,5,6,#1250252153,JBL,JB55,JB55,Over-ear,Headphones
2073, Fone De Ouvido Blitzwolf Bw-fye7 ,320,NA,"
			
				Novo
			
			
				
					 - 
				
				4
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2667
		
		 sem juros
		
	

	
		",67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUCIANO+PLASCAVE,https://produto.mercadolivre.com.br/MLB-1281855045-fone-de-ouvido-blitzwolf-bw-fye7-_JM,NA,NA,NA,NA,NA,#1281855045,BlitzWolf,NA,NA,NA,NA
2074, Fone De Ouvido Bluetooth I9s Tws AirPods iPhone Android S/f ,111,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(248 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1069
		
		 sem juros
		
	

	
		",69,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/INVICTAABR,https://produto.mercadolivre.com.br/MLB-1232740274-fone-de-ouvido-bluetooth-i9s-tws-airpods-iphone-android-sf-_JM,NA,NA,NA,NA,NA,#1232740274,TWS,iPhone Android,I9s,NA,NA
2075, Fone De Ouvido Apple AirPods 2ª Geração ,1049,NA,"
			
				Novo
			
			
				
					 - 
				
				16
				vendidos
			
		",(12 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 8742
		
		 sem juros
		
	

	
		",42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,1216,https://perfil.mercadolivre.com.br/LONGSTAR+ONLINE,https://produto.mercadolivre.com.br/MLB-1213207555-fone-de-ouvido-apple-airpods-2-geraco-_JM,1009,90,45,27,45,#1213207555,Apple,Apple,AirPods,Ear-Buds,MV7N2
2076, Headphone Pioneer Fone De Ouvido Bluetooth Sem Fio Pc Branco ,209,NA,"
			
				Novo
			
			
				
					 - 
				
				18
				vendidos
			
		",(32 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2000
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/FRATELLI+BH,https://produto.mercadolivre.com.br/MLB-1164954101-headphone-pioneer-fone-de-ouvido-bluetooth-sem-fio-pc-branco-_JM,NA,NA,NA,NA,NA,#1164954101,Pioneer,NA,SE-MJ553BT-W,Over-ear,NA
2077, Fone Philips Shb3075 Bass+ Bluetooth 4.1 Wireless C Microfon ,259,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(42 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2484
		
		 sem juros
		
	

	
		",84,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,19,https://perfil.mercadolivre.com.br/ANGELS_UTILIDADES,https://produto.mercadolivre.com.br/MLB-1208827602-fone-philips-shb3075-bass-bluetooth-41-wireless-c-microfon-_JM,17,1,0,1,0,#1208827602,Philips,PHILIPS,SHB3075,Over-ear,SHB3075
2078, I7s Tws Mini Bluetooth Fones De Ouvido Fones De Ouvido Fones ,36,NA,"
			
				Novo
			
			
				
					 - 
				
				36
				vendidos
			
		",(54 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 615
		
		 sem juros
		
	

	
		",15,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.0,1,https://perfil.mercadolivre.com.br/LUCKYYE,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=SEtyF7jcF%2Ffwd50osQWUTXtXM8y8Hg2qzrjhNgOofIIXp7b1WwC5dPzvUAwQfvMSfY%2BKRnIquKvuGAjMYr%2By3Y6ccfCTcCfNKS0rPRc9CnvfGEBWHqnEMhLaWMtd1X3cwHpLZz%2F2sFYFnjvaSsRrrkWlxqQESGMDsK3TueMxnZJiZT%2BvOoKX9Ug5vCp1Ii0j3cQABGkSa1ggMIeZXklg2yYXNDgHi%2Fz4JOL%2BHpfECc3s8hi6oIF0vaH93MpR9RIJUnaH%2Blgc5LRE5eb0Hp1eRT05ZnZ9O1mOJkAhT8SzaAGf%2BY34nLZZIUllSHg58n%2BR7bAx61B6mrlhx9mKZtdIRV%2BnLJurAh1W9puZZ5FBa14os7E6dUK9mhVeiiYcKbbmOX0On9%2Flragh4XxW7qc1xWfE5sj0NaF4xTsq%2BSqvmbEHdPkd9%2Biwm4Kovwtdr1QlGFtAFvTCMn7cgJ0sxsPwaf9GmUJlmH5S4YcTkaRZMv7vknj7eukDY1Td4kycQvYqPqqbigz6uh1FYqe%2Bb5IHynmYwojkkXcC4jxoNZAq2WFKbZRrGYmFMcTzgYWiNLTeuKdf6zE6NBLneChYjU37adp5XYwe%2BSrf2lTTVivoJe79YmtauyXBK%2Fg0sIAEOMCXpzuJ7K3W42DDukszfmgy1thfbSRPcnLnwHqt08T3E%2B99tEpkJgjvcEKivNxohyL9bpkx166jslYdgcC%2FW3bu%2FV%2FMLpNzSxISxpsnX2tPkmgLU7bqy%2B1gYO%2B41zWFBwWoXPVulfpHYniTEh1wi44acc0VkFThFRV3oKIFnUM2dyQpGnny7RNfh2u5cECBWdSl1fhvKJD0ksGGGv%2BQOaAMwQsMS1NfAZouJUnsp%2FKHataO03luvOC2EB%2FnY8C5muPFFF1rws1rdXUobzAxC%2BaKcvG4YrUO3tKN3%2FjbQwy2jsn%2F2JvkX5HxSDRb6V%2F9RnjL%2FeRkLqgJtcGCOnWXl25UQRiYXfdRWJXVVQLUfbs%2FvdnMaCX%2F%2BS%2Bd3nBVYlbtquAu%2FOfmhywIz2iX5USRBvEaj0y6lFHwzZKwBMv0yQqBuTiFd8rSar%2BkgFs5ljNG16kTSrJGd7fLt6IUft9MjQ%2Fg8YtHzrTV%2BmWOeOkS80qXznMdZLgVKY2QOwLHuico3tqkTae1sj6ICplzw8N6TaWsB10e2%2BWlgYoiHYZtXcsdKAOWdQjQEmqnecZLLoelbzRQ2msXS5XgtTuMR1mSEj46r%2BbuLCBgWNuoTByQ4YMD0U5WWUB2uHQ0MtFrOeSvhMY7%2FbJIdoig6xv2kZREgATNwlPwsRrqVVBBDW7dunrFebPqQGKQnq0Dhw%2Bo0hIFYfuRpTfqemWF84HhJ4Wpx1XoClX%2BFcYAAj6c9DgS7oBuC7J7YCxaLczGjAQj7enaAjDfyyf2GOSxnbl4kXnaFK3ibIeJf2veCuh5Ttz1BTAhgVIrx1eA2eUxNYuT5fhx2d%2ByeD5C9W1tbvoVYUzFxdrV2CP37QWoNI9D9l6hvA2CD6%2FQtMpVD0zu%2F8L%2FgMS6AxX5eg6DXEjnwEhfMjz%2FZJM70901WFEtLnZ%2FPBtnOLO31XRg3pZAC1DCNmKlM%2B51180CuueCJ3CZtKJK6Q8zot1JS6Ski0M%2FwcozfrvKtxHxWnwKRs8UiQFgI4519cNqk9TB0dhhzDiBJo5JWHonqSAUQyif1CGXtCaTiIj1w4NglN5eH5MIQrNncCk8lV0hEL5mTYvo5edFo3%2Br%2Bf6z32RaEbNyxQ%3D%3D,NA,NA,NA,NA,NA,#1233171604,TWS,NA,I7s,NA,NA
