search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
1645, Capa Capinha P/ Apple Iphone 8 Plus - Química Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105485-capa-capinha-p-apple-iphone-8-plus-quimica-masc-_JM,NA,NA,NA,NA,NA,#967105485,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1646, Capa Capinha P/ Apple Iphone 8 Plus - Jesus Is My Life ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105507-capa-capinha-p-apple-iphone-8-plus-jesus-is-my-life-_JM,NA,NA,NA,NA,NA,#967105507,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1647, Capa Capinha P/ Apple Iphone 8 Plus - Química Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105508-capa-capinha-p-apple-iphone-8-plus-quimica-fem-_JM,NA,NA,NA,NA,NA,#967105508,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1648, Capa Capinha P/ Apple Iphone 8 Plus - Ciências Contábei ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105533-capa-capinha-p-apple-iphone-8-plus-cincias-contabei-_JM,NA,NA,NA,NA,NA,#967105533,Apple,NA,Quark,NA,NA,Gel
1649, Capa Capinha P/ Apple Iphone 8 Plus - Arquitetura ,49,NA,13,66,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=af3OQsTJoNxHuW9Ro2lSfp6xdQSojY8BafWnLHe402CT%2BRigxqzILSaYeMGvoiGX53qxrBwxVmG4LmieJCwfeypUbz9LnhMuRySQeWmmeRUJxfuvI3LvBBIHr8wNSv%2BFtpvk69f4mt1XGupuZ8g782J2R5%2BGhncXqDFuasDlqqornhppVr8QapfmngVcdMq3uYpxakiY0KSAorgPAfna5ZXKu53HvkdcDI4dn1t4a%2Bi2Q5wPIoWjit%2BpaZHmvXH6ocVoqmRl%2FY3i9KopQbWNKUCV08v3xrj6in1WkYmh1txk6HY3dpg58UOHDjaxCC6T1fnf%2Fbd%2FU8RNF1g2bEoQRvMcGqPrgLSz8ckHAXOv6hhbt5oqCtV0LV4aosmkBdKzSCCWn%2FKRDsC2IR16Qgytt6nlJchh0qN1NPxkEGo9yCezqOIEXBkyKBbvOm7Nt03IvPqYdVZHzAyF7Ks8FumaFCiEi2bBT9sda8y4AtFNJXu8jJh5kmBWpcCdkdp6uiVLMB5fN5GsLYskPQgtriWWd7vJA%2F4Z1Yc51uj27QsyQtID8YybSeq%2B0wLUPVKVB%2F7CwnuYjOfprGxqoYjmwDmSF2sxUwSgU4B8SqEAFZShG6pq1EdQTgpDQ3fnkNmQiZWFpKM%2BW3n%2FKSGhBjjnyCWiAidXjN4KBG%2B5KFxcvB2d3b7foXPlnSOLSDgfUgqVuOTpQ30chisskyw1%2BMFs3DdV0BdZDwMa5yBFD6EYiw%2BXn0978fk4aLfoQ1swAztrF9s3G1Qv6WhHS7J%2FWzmizbw07LSO2lNAoXKGuWgf%2Bx1%2BfqP8alrRsyxG%2Fx4IXEWObAP%2Fage7ZFeZHM3Leg0kigzlORmsPr5wZe4KB%2BEerC86QpOsfoCv%2FxeKkyYrzFbflZUzNLvzBAtzeZO3tEj69EPMO5qjlCZ3EPdiFxKt0LJ9Z2ETyb4cCF1z7PYVSScZNGx6X5bGYVWpyPeQTPm06sRCjb95Gz3adLiGIsf6g0KhVYdEweM6S13E0Cs19R10Iojp6tcLpMkwHf4r%2FeIKfAI30gdRTiW1eaLXPUhmiBhvae2LaFqggxm%2B10Ur8MkNqRVLXszzOZIMMeX7o4mhENP0AknX%2Btj2T3VsC5PwgdziYGFFbAjK%2BG6yumPEL80G3E20SOcFg05jcZZdF7ugZyZZH9Agj6UrLc%2Fp%2FAh7DGnF4HCSABeIpO6Ahzo2%2BeJ7%2BG3OduzvdEQZr9dBtdIwtDkt%2FwJdOJAt5KT6y%2BWh0ipMgJCEgeHNheNF%2Bj7jJ5HloIZMR2noIVEb6D8XcP6Z0Ev799AI6e0MS9ei1pkHNT9ieqnMYpGHIfdkVlxZTWt5fFwXyqkBHyaVAeyFpWCOq2dB%2FgoEh%2F9qjFFu3gGl3E9ahWEzRtNekQo%2B9kewp4tz%2F6ModJl3msE1Wnwsfyy%2BH9ZGaxch5zZVUms0LoObN5%2FDDv7iylODNjGv7aLgKd0CMeXwHi8JBC6CuYnI5%2BDaEBh1K2t2KGe0ULg71SwsGXa5d9vc4x48UOg%3D,NA,NA,NA,NA,NA,#1085186592,Apple,iPhone 8 / 8 Plus / 7 / 7 Plus,caseology,Legion,protetora,TPU/Policarbonato
1650, Capa Capinha P/ Apple Iphone 8 Plus - Gastronomia ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105538-capa-capinha-p-apple-iphone-8-plus-arquitetura-_JM,NA,NA,NA,NA,NA,#967105538,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1651, Capa Capinha iPhone 7 / 7 Plus Caseology Legion Original ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105541-capa-capinha-p-apple-iphone-8-plus-gastronomia-_JM,NA,NA,NA,NA,NA,#967105541,Apple,NA,Quark,NA,NA,Gel
1652, Capa Capinha P/ Apple Iphone 8 Plus - Psicologia 2 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105547-capa-capinha-p-apple-iphone-8-plus-psicologia-2-_JM,NA,NA,NA,NA,NA,#967105547,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1653, Capa Capinha P/ Apple Iphone 8 Plus - Novos Corações ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105587-capa-capinha-p-apple-iphone-8-plus-novos-coracoes-_JM,NA,NA,NA,NA,NA,#967105587,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1654, Capa Capinha P/ Apple Iphone 8 Plus - Chave Do Coração ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105630-capa-capinha-p-apple-iphone-8-plus-chave-do-coraco-_JM,NA,NA,NA,NA,NA,#967105630,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1655, Capa Capinha P/ Apple Iphone 8 Plus - Patch Moda ,49,NA,3,79,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=7O3JSE2BH2fgkjfisaN%2BjmToNT4a0nx6JOoff%2FPoErYtfkQafXXwLjUy4OXFvRA6FyxmbYNgWU7Q1Y%2BVM5zt71JUox0rNwkxOf9yPymHTvrgmOG3B9QBKNdFHew%2BhzGnAPjAp2w3EpXQ3Pwj9k5blJ4gkmOSeMinDIZ6aEelBt%2B1oQn8y%2BP3e5qDz6U8DBhMLdYu8syWvpZZq7UAVTt6N9IGt0CYH9vUlJhFS1GTi%2BEXMA1hSb9YY1bOjTbCKWD25dj2JnRB7IM8C3ggKaog20Xw78QxyWU55RuHiNxLS1kDe%2Biu94fk0ZINnvZyiMhbYWxRQG59%2BJHMhJ4jW2fEmu5Ueq4fw%2BQYvdZgOwvSnhenYSUdju8che4VKo2Ok0SKCGGeKQBrUCylgYNJjFlaJ4xXoAoeNXRzk7RVZbSsailsJFFERwnKoJF15Y1yDJFTtghXUQd8RmOCrtEWSOB15tZ720gGnpkYowYV3oqFxgcuWRR1dB3uIV%2F8LLxfrEV%2F7rBrrfIuX7F1dzq7IHzAbk693IY%2FfuKoXyOc78MfLCBoIQJTCaSOvFLuAuWVeu%2FnQxdVBiyTe5rgJr2TfRraKVGMOr2qCiTjfWKuM4dlYoTsegAKCLk%2BDbUjyFYxx047CS5BEMndkOxNyQTS5e8aBHJuMupmpW1tX1pH%2F%2Bj8nx0W9xHOxaCN5NgBHw8a48hkiZA4iczHbHSDhpaNLSNrLdUJHNk9lmV0IC%2F8Lvrd1LJSh9ik1tlFN81oDTwrIfIb9Nx8vrZ1dqvTZ9%2BewdULhFr%2FjQftBO77Bb1w2W%2BJlTiEBCWigpB99bVfeGlyWD%2F0dkdDp6Enjgm3i7NejKqXdRhIMXYdZj496eHTpJYzTcwTPJgu48df6wMBn9seWBB5rKQLpZHQRNskP%2B%2B8M%2B6B7k5ELTaHWEpRT6LcBPF%2FQzY3tbDUJiPlYcmVJd08dZSHNXM9u562tGR7ks9QfjQw98gRqhhBMOAFQWLx8kvfeXnsLAFCwnRD33OOHNYoyiAOeCgg%2B7uc7seGzS5ofnkkdCnUbO%2FW7YI9RENVOD%2BtD7QbCN6J0zwbVb3v5TX%2Bt0icaam3MHIV3kMxaCPb4UcS%2FgUraZWsNZh1dfYoAKB%2FZSJ2%2BaZIgHpdjeRY1vrtD%2FkVhqywSsNEdx9suUv5Cw692tWsqc%2BVtDgsRPBerLHDL%2F8Xf1c%2FUwYqXA0GBjHnNP1IPJnVz5IUtzIz%2FVb57qIvxsamHdOmw0h4StksCzTLno48nOOVOVf97LRfpU9LyFYQCmNMncFDgLwfzK45QToawUEO%2B0xv2kNppf1NwoFHZgH5UIsdMFrOnFx2DOb8%2BUvIT1lTHWjHruVsn57QDKpyUeefrz%2BAtvc6PzJOMFR0sMqRn501XYlfY%2BsSb22WLAdav1uFDLZTplDwiVu3ToC5I%2FzoBbC25nFcmZ6YqvOtb%2FMz3H6WRtpJ%2Fn7yQemPM%2BQpwyt1e9jIIPZj0RwjeWZBOPRgLMI2TIRRlQJxiQP%2B1H2EmBPdvg%3D%3D,NA,NA,NA,NA,NA,#942285220,Apple,Iphone 8 Plus / 7 Plus,Caseology,Vault,protetora,TPU/Policarbonato
1656, Capa Capinha P/ Apple Iphone 8 Plus - Lobo ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105633-capa-capinha-p-apple-iphone-8-plus-patch-moda-_JM,NA,NA,NA,NA,NA,#967105633,Apple,NA,Quark,NA,NA,Gel
1657, Capa Capinha iPhone 8 Plus / 7 Plus Caseology Vault Case ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105663-capa-capinha-p-apple-iphone-8-plus-lobo-_JM,NA,NA,NA,NA,NA,#967105663,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1658, Capa Capinha P/ Apple Iphone 8 Plus - Mexican Skull ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105668-capa-capinha-p-apple-iphone-8-plus-mexican-skull-_JM,NA,NA,NA,NA,NA,#967105668,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1659, Capa Capinha P/ Apple Iphone 8 Plus - Águia Do Reggae ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105682-capa-capinha-p-apple-iphone-8-plus-aguia-do-reggae-_JM,NA,NA,NA,NA,NA,#967105682,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1660, Capa Capinha P/ Apple Iphone 8 Plus - Unicorn Flower ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105702-capa-capinha-p-apple-iphone-8-plus-unicorn-flower-_JM,NA,NA,NA,NA,NA,#967105702,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1661, Capa Capinha P/ Apple Iphone 8 Plus - Patch Verão ,49,NA,3,20,6x,9.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=nxSYGaOY3mXBuyaycYMW8tlLzrzPx8P%2BsfxF8KKKeDQHhkbQNUeROjOymws1N1FHu0OX%2BLHabxCLoZwCz5G9mFrl6kbQcKJ0EXF5O%2BhGFleqYhwRAZ5ACcDqn5%2FTgqG6lr3tjoI%2Bw5L4INCf%2FRTMV2GLN2WpTaOWwVygkVALb4d9o3SyWzRk2kXNE5c5n7dXnRCr1l4zZCTdbeKRgQQhS3C%2BX9ecqS98KGs6Sw79qfz%2BJXhiPRGiM20Pcj9qGFx%2BnkmmOfUCFdJrSyijrKYO%2F5VFFNfAUtpB8nEHvOKVEoQF7RVv1N9ma9zcDXljFfzq8szWmC7zlqBejn6Gy6H6Axu5xT5S9Y%2BbxXo%2BWLTuFMTgV5PnKtsMHXDrPjriSqEgMzLqmf5lIOXool%2BePvwn91%2B%2FxtKS8r9uejIWZXu%2F7ySIybEYro6rmF1iPhbIH3K7%2FN4JgeX%2B231W6hanoVXS6VepKwFlUbemEKSMz8Vxe6Xnmpn62%2Fxe41YU0vf2HcS7U4cQMQ29dr1%2Fs1XUClKX09E1DCfkkOGUJSdz9GwCqi4bJF74vR5O4I4w1Dxjdm4uDVJe2dJ4GZjqYRgVoDDnhIAjdZItA3smOTTfDnGy4d1CYxbtwyJcNVE4NQjJBU16Qz0PdFNTjPRTU3svB%2BNrLzNkO0z6J9cdWSD7iiDOgeCY%2B8d3ykz74T2Wu5bOZyEmNDpwzyryfFsE1cqWNvcxexPMZDzaSoMNpAaLmG4OAId8vXQYugtQlCoNyQoedMapIt3JzpbCZqKGzkOz17gxBgt%2FyKuIbPzc4Lq7Ls%2BT5yU1Na3U4Xk9ka%2F0I0SLRhQRUh3kcaxmKAK9V7jffDYR7StyVT3Zpyu%2FgsXfRZrXipjNlmBgHOf0ZbSV%2BLrQiGJEYzrAzZRaI09nPdWme%2F%2BpKt%2BoYels8A%2BWD2p%2FmmjhswvBG9KFqRfFWNmPdeO0NoCh%2F%2Bt4DLO9abbw3yDOCmAoOAJZv17tI6a69VS3ELtoW2VSLFHpSH9z63c0%2BD9eqNZ0t%2F7tPP1kiWmLIstQD7vd5M7UFWPEcO9pmjR76vDjERsP829VbGczuUWZgK3Fl8bMe%2Fx%2BQHw%2Fssiu6Gby3789wRb8Lc482DH412JggPbXAeNQIYpBC%2B2hL3yM0tIEpK74NSUlBxd%2B%2BlvqYjffW%2FHAzgdx3c%2BxVQi9S70fZ2DUtPooH9%2BdvbkE9yUhg5SOfO4SMJVlRQtLfEfjfc5qSYZ2ZjHvU4JnJ21SI0gJJkmCxAZ0dyL0vYdfA0UTKiwgwK9GkdOL5vkxQ%2FkD29%2Fu4Yj73zhDx0IicuBgkrUVt8lJFkA174PCxvZI4W1W7sFAvDUi2%2BTtjQtT1lee56ClDK9s2xISxvrLIyYJGAQAk2wAKZkdjjnIpq3rRis%2BUpEO10Loa752zW8kRZvV61fH%2B3OzueSYJpEhZ3ac%2FWuRk2BvBGfNmAHbRzMC22HjXIbDOYwHH33oZ0cxuL%2BcSNuCEYubKx3zcBogcOkhRA%3D%3D,NA,NA,NA,NA,NA,#942282397,Apple,Iphone 8 / 8 Plus / 7 / 7 Plus,Caseology,Vault,protetora,TPU/Policarbonato
1662, Capa Capinha P/ Apple Iphone 8 Plus - Árvore Florida ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105711-capa-capinha-p-apple-iphone-8-plus-patch-vero-_JM,NA,NA,NA,NA,NA,#967105711,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1663, Capa Capinha iPhone 7 / 8 4.7 Caseology Vault ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105715-capa-capinha-p-apple-iphone-8-plus-arvore-florida-_JM,NA,NA,NA,NA,NA,#967105715,Apple,NA,Quark,NA,NA,Gel
1664, Capa Capinha P/ Apple Iphone 8 Plus - Corações Onda ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105756-capa-capinha-p-apple-iphone-8-plus-coracoes-onda-_JM,NA,NA,NA,NA,NA,#967105756,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1665, Capa Capinha P/ Apple Iphone 8 Plus - Primavera ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105770-capa-capinha-p-apple-iphone-8-plus-primavera-_JM,NA,NA,NA,NA,NA,#967105770,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1666, Capa Capinha P/ Apple Iphone 8 Plus - Cupcakes ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105778-capa-capinha-p-apple-iphone-8-plus-cupcakes-_JM,NA,NA,NA,NA,NA,#967105778,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1667, Capa Capinha P/ Apple Iphone 8 Plus - Blue Birds ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105806-capa-capinha-p-apple-iphone-8-plus-blue-birds-_JM,NA,NA,NA,NA,NA,#967105806,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1668, Capa Capinha P/ Apple Iphone 8 Plus - Árabe ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105824-capa-capinha-p-apple-iphone-8-plus-arabe-_JM,NA,NA,NA,NA,NA,#967105824,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1669, Capa Capinha P/ Apple Iphone 8 Plus - Rosas Rosadas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105835-capa-capinha-p-apple-iphone-8-plus-rosas-rosadas-_JM,NA,NA,NA,NA,NA,#967105835,Apple,NA,Quark,NA,NA,Gel
1670, Capa Capinha P/ Apple Iphone 8 Plus - Catrina ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105866-capa-capinha-p-apple-iphone-8-plus-catrina-_JM,NA,NA,NA,NA,NA,#967105866,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1671, Capa Capinha P/ Apple Iphone 8 Plus - Listrado Lábios ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105878-capa-capinha-p-apple-iphone-8-plus-listrado-labios-_JM,NA,NA,NA,NA,NA,#967105878,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1672, Capa Capinha P/ Apple Iphone 8 Plus - Ok ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105882-capa-capinha-p-apple-iphone-8-plus-ok-_JM,NA,NA,NA,NA,NA,#967105882,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1673, Capa Capinha P/ Apple Iphone 8 Plus - Love Girafa ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105893-capa-capinha-p-apple-iphone-8-plus-love-girafa-_JM,NA,NA,NA,NA,NA,#967105893,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1674, Capa Capinha P/ Apple Iphone 8 Plus - Style Caveira 1 ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105925-capa-capinha-p-apple-iphone-8-plus-style-caveira-1-_JM,NA,NA,NA,NA,NA,#967105925,Apple,NA,Quark,NA,NA,Gel
1675, Capa Capinha P/ Apple Iphone 8 Plus - Inverno ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105943-capa-capinha-p-apple-iphone-8-plus-inverno-_JM,NA,NA,NA,NA,NA,#967105943,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1676, Capa Capinha P/ Apple Iphone 8 Plus - Corujas In Love ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105947-capa-capinha-p-apple-iphone-8-plus-corujas-in-love-_JM,NA,NA,NA,NA,NA,#967105947,Apple,NA,Quark,NA,NA,Gel
1677, Capa Capinha P/ Apple Iphone 8 Plus - Dream On ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105960-capa-capinha-p-apple-iphone-8-plus-dream-on-_JM,NA,NA,NA,NA,NA,#967105960,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1678, Capa Capinha P/ Apple Iphone 8 Plus - Cupcake ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105965-capa-capinha-p-apple-iphone-8-plus-cupcake-_JM,NA,NA,NA,NA,NA,#967105965,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1679, Capa Capinha P/ Apple Iphone 8 Plus - Lábio ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105968-capa-capinha-p-apple-iphone-8-plus-labio-_JM,NA,NA,NA,NA,NA,#967105968,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1680, Capa Capinha P/ Apple Iphone 8 Plus - Let's Go Ride ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105989-capa-capinha-p-apple-iphone-8-plus-lets-go-ride-_JM,NA,NA,NA,NA,NA,#967105989,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1681, Capa Capinha P/ Apple Iphone 8 Plus - Hello Hello Love ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967105993-capa-capinha-p-apple-iphone-8-plus-hello-hello-love-_JM,NA,NA,NA,NA,NA,#967105993,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1682, Capa Capinha P/ Apple Iphone 8 Plus - Sorry Sorry Sorry ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106000-capa-capinha-p-apple-iphone-8-plus-sorry-sorry-sorry-_JM,NA,NA,NA,NA,NA,#967106000,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
