search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Potencia de salida (RMS),Tipos de filtros del parlante,Conectores de entrada,Peso,Color
1611, Parlante 5.1 Bluetooth Unitec Usp-6542 ,370,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KONNENSERVICESAS,https://articulo.mercadolibre.com.co/MCO-496341003-parlante-51-bluetooth-unitec-usp-6542-_JM,NA,NA,NA,NA,NA,#496341003,NA,NA,NA,NA,NA,NA,NA,NA
1612, Cabina Parlante 15 Pulgadas Bluetooth Mp3 Usb Sankey ,720,NA,0,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANJE763443,https://articulo.mercadolibre.com.co/MCO-517040135-cabina-parlante-15-pulgadas-bluetooth-mp3-usb-sankey-_JM,NA,NA,NA,NA,NA,#517040135,NA,NA,NA,NA,NA,NA,NA,NA
1613, Parlante Bluetooth Portatil Jbl Pulse 2 (salpicaduras) Led ,729,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/LA+TIENDAENLINEA,https://articulo.mercadolibre.com.co/MCO-453743479-parlante-bluetooth-portatil-jbl-pulse-2-salpicaduras-led-_JM,3,0,0,0,0,#453743479,JBL,NA,Pulse,NA,NA,NA,NA,NA
1614," Parlante Portable Jbl Xtreme Nuevo Sellado, Entreg Inmediata ",860,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,3,https://perfil.mercadolibre.com.co/PRHE3354942,https://articulo.mercadolibre.com.co/MCO-487674783-parlante-portable-jbl-xtreme-nuevo-sellado-entreg-inmediata-_JM,3,0,0,0,0,#487674783,JBL,NA,Xtreme,40 W,Pasivo,NA,NA,Azul
1615, Parlante Bluetooth Pequeño Economico Bluetooth Micro Sd ,29.9,NA,0,50,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASDE+VERDAD,https://articulo.mercadolibre.com.co/MCO-506134913-parlante-bluetooth-pequeno-economico-bluetooth-micro-sd-_JM,NA,NA,NA,NA,NA,#506134913,NA,NA,NA,NA,NA,NA,NA,NA
1616, Parlante Inalámbrico Sony Xb10 Bluetooth ,385.84,NA,0,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISRUPTIVOS,https://articulo.mercadolibre.com.co/MCO-510511829-parlante-inalambrico-sony-xb10-bluetooth-_JM,NA,NA,NA,NA,NA,#510511829,Sony,NA,NA,NA,NA,NA,NA,NA
1617, Linterna Solar Parlante Bluetooth Microsd Radio Fm Lampara ,30,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARISTI123,https://articulo.mercadolibre.com.co/MCO-505795142-linterna-solar-parlante-bluetooth-microsd-radio-fm-lampara-_JM,NA,NA,NA,NA,NA,#505795142,NA,NA,NA,NA,NA,NA,NA,NA
1618, Parlante Bafle Bluetooth - Radio - Sd Bateria 6 Horas ,49.99,NA,0,24,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NAKINASHOP.,https://articulo.mercadolibre.com.co/MCO-525416254-parlante-bafle-bluetooth-radio-sd-bateria-6-horas-_JM,NA,NA,NA,NA,NA,#525416254,NA,NA,NA,NA,NA,Auxiliar,NA,NA
1619, Parlante Bluetooth Xoopar Boy Mini Gris Con Selfie Remoto ,89.9,NA,1,30,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/K2JUAN,https://articulo.mercadolibre.com.co/MCO-527079868-parlante-bluetooth-xoopar-boy-mini-gris-con-selfie-remoto-_JM,NA,NA,NA,NA,NA,#527079868,Xoopar,NA,NA,NA,NA,NA,NA,NA
1620, Parlante Wireless / Bluetooth Harman Kardon Omni 10 Blanco ,599,699,NA,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HARMAN+COLOMBIA?brandId=128,https://articulo.mercadolibre.com.co/MCO-446367705-parlante-wireless-bluetooth-harman-kardon-omni-10-blanco-_JM,NA,NA,NA,NA,NA,#446367705,Harman Kardon,NA,Omni 10,50 W,Activo,NA,NA,NA
1621, Bafle Usb Radio Fm Bluetooth Fino Gran Sonido ,52.91,NA,2,88,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BOGALIACOLOMBIA,https://articulo.mercadolibre.com.co/MCO-466952006-bafle-usb-radio-fm-bluetooth-fino-gran-sonido-_JM,NA,NA,NA,NA,NA,#466952006,NA,NA,NA,NA,NA,NA,NA,NA
1622, Parlante Bluetooth Xiaomi Mi Pocket Speaker 2 -blanco ,112.9,NA,0,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SMARTFONE+COLOMBIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=N9sMHaGu6vFwNjiomyzsriPaIpiyAoEw8Tqy%2FEyMAg2T0ozz4t1CnEjPKorNpXxthOjChAdUhukX71w%2FjfycoYx5SDp4AgFTRwxE6lEu2PbSO4CHGYi%2FXEPKlCwLG5NtXW89VG2NZhYPDiIDcQ2kBY2LW2RjRzPzTicOW8u5SphN2j15Rc5Pti%2Bo8AtP26FnJYJ3S9Ump36P38u3yZH%2BVQFdNP%2FjKR1q3qykrwED6wTs9XO1ChaKI7EiH8iCiDkFNyd91Med3dY1sAwXfzVAuQYD51gIDifEnWJ%2FtrN8C8G1NS3%2BDRpdhLUJwwqas1CvOOxJY%2BPW5C26dJylpjkwzTHxYeHG5HoF4g5ZlMoIiVo9S53SsSN5mjzkt4YnCaKsRQiAUlLXGpWkZaKB9I569WVu30rPhrca0aAl4nQ03tgGTslUYvZTzJ4asuDUyXsjcBi0sfmC6pxQWqFimM8KCyUigmxr9OvH6FEst6jwtKRmOPgGo7Sx50KEJpTlYtcKG5E039Da1O1uRWCLx6eyTdDhal6btj8QZOQe8Kr%2B7B4Af%2FicpMG4MRv4QtSgtVygMTT9vjEj2sWR968MJYFXtwi9YQtpijJ%2BFWhlXsuzntAyu5U5MUwVPocTCrEOc2v7NSVzOFAHVsEE%2FCCZ79zCfZdmLTvTX0y4J1TeX6fVKjZHWivo%2F%2BKWKnEw1IAZz0CkZUZOVA8PG05dMj%2Fy5y%2FZ%2BCQgG%2FaA0Pft%2FG146o0H1NSyXkZG9j4yH6r%2B7lXjbxZ4iUaeaTysSbwIMAYo%2FDM6VqDo43fTnrOcEMDNW7cODY5P%2Fa%2BrMuppnCreOUlAPaAMwm0tGbfnnckYE2eKqLtWVTU3J9KRX2kzrIDCG3NNLxgm%2F4M9hPi048PiI1jZBSKJzF4yUiiQoxyTiFjQJCKvGXdsN%2BBgnCLcPfi0uUQl5UQvpEPKFMhv3H53tcZOM3WesshbCpC8SkBc0JkUzuBiWRiWDgqug4eae7dPC0NM4PpWlCwFj8%2BacbMVnPxvMV5635PWUf1devUd3O09fBxNFkLNtoOsMmo8MokHdOJGJjCJsxRMga9SfEMOCwV6k4jwrAwQ6lmI0tOSHiuRTCRWI02JWnDfP9pUhzvobc0inUtrnUuo7VHwCFrBtI41Nzef%2BCljI3eTT9LjWhulpge8h0PTR2EPM3DBCZQ7j7hz7yjLV6Z8aOlglYznqPo4y6s%2FHZdxxGBF5kDbdZ5nl2BIizh3%2FkmpUqTqq8ameahL1J1Hl0w0nSFd%2FvldvphsE67UIyOt1ReKeVvpLfmGuTM6Us5lXAxXEXCfQECmyZy5eLbc16k%2FBsccOh%2FOa4FTJTTLRm4%2FDzOZ1d7HxpGx%2FQaBnu%2FZ8vNGKMOKseTOjJxKNSE3V6tiDH5izVntz%2BovzBr5SrxVhnu27ZJeZcs0%2Fvddm1ms7JIhNeCcYpdXOVNcHOU0Qdb3clH0NH3roPx1VjK3qx7e5n5f1o1OyNRl7Uy%2BuAhCDBJTlfYAOjTob%2BHb2zbwL%2Fbc2PVLhEjniTgZSBaaT%2FSbUhIUtPrNgcbqA2W4AEuA%2FnLF6Wqn%2F9mPkdlbl0N%2Fwo%2BGhj7yk%2FnhH90QWh1zvDDtybyxLdduBm4UvqCp3u%2B4kAtGRz0vqe%2Fb6nFbCcMDLaHiXC18lv6TrFywqRszgMeeKwdgN2cCx2OCqNw7QQ%3D%3D,NA,NA,NA,NA,NA,#495843004,Xiaomi,Mi,NA,NA,NA,NA,NA,NA
1623, Parlante Portable Bluetooth Reproductor Usb Mini Sd Recargab ,64.999,NA,0,10,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AMERICASTORECOMPUTER,https://articulo.mercadolibre.com.co/MCO-497773781-parlante-portable-bluetooth-reproductor-usb-mini-sd-recargab-_JM,NA,NA,NA,NA,NA,#497773781,JBL,NA,NA,NA,NA,NA,0.66 kg,NA
1624, Parlante Portable Bicicleta Jbl Wind Bluetooth Radio Fm ,294.9,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/GETTING.,https://articulo.mercadolibre.com.co/MCO-470458086-parlante-portable-bicicleta-jbl-wind-bluetooth-radio-fm-_JM,1,0,0,0,0,#470458086,JBL,NA,Wind,3 W,Activo,NA,0.8 kg,NA
1625, Parlante Bafle Bluetooth Hopestar H29 ,99.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GRANZONAVIRTUAL,https://articulo.mercadolibre.com.co/MCO-508710946-parlante-bafle-bluetooth-hopestar-h29-_JM,NA,NA,NA,NA,NA,#508710946,HOPESTAR,NA,NA,NA,NA,NA,NA,NA
1626, Parlante Jbl Pulse 3 Original ,690,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JIDA2461058,https://articulo.mercadolibre.com.co/MCO-505034428-parlante-jbl-pulse-3-original-_JM,NA,NA,NA,NA,NA,#505034428,JBL,NA,Pulse 3,NA,NA,NA,NA,NA
1627, Barra De Sonido Sony 600w 5.1 Ch Bluetooth Nfc Hdmi Optica ,779.99,NA,0,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENUNASOLATIENDA,https://articulo.mercadolibre.com.co/MCO-508824697-barra-de-sonido-sony-600w-51-ch-bluetooth-nfc-hdmi-optica-_JM,NA,NA,NA,NA,NA,#508824697,Sony,NA,HT-RT3,600 W,NA,USB,NA,NA
1628, Parlante Con Bluetooth Usb Radio Fm Marca Ram ,145,NA,1,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ELECTROCOMPRASONLINE,https://articulo.mercadolibre.com.co/MCO-507052957-parlante-con-bluetooth-usb-radio-fm-marca-ram-_JM,NA,NA,NA,NA,NA,#507052957,NA,NA,NA,NA,NA,Auxiliar,NA,NA
1629, Parlante Sony Inalambrico Bluetooth Nfc Aux Original + Envio ,489.99,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,38,https://perfil.mercadolibre.com.co/TODOENUNASOLATIENDA,https://articulo.mercadolibre.com.co/MCO-508654663-parlante-sony-inalambrico-bluetooth-nfc-aux-original-envio-_JM,31,4,2,1,0,#508654663,Sony,NA,SRS-XB31,30 W,NA,NA,NA,NA
1630, Parlante Bluetooth Recargable Usb Mp3 Sd J&r Booster J5174 ,430,NA,0,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAKROINTEL+DISTRIBUIDOR,https://articulo.mercadolibre.com.co/MCO-453083203-parlante-bluetooth-recargable-usb-mp3-sd-jr-booster-j5174-_JM,NA,NA,NA,NA,NA,#453083203,NA,NA,NA,NA,NA,NA,NA,NA
1631," Radio Parlante Bluetooth Usb Tf Dc5v Aux 3 14, 5x8cm ",38.61,NA,0,90,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BOGALIACOLOMBIA,https://articulo.mercadolibre.com.co/MCO-495458429-radio-parlante-bluetooth-usb-tf-dc5v-aux-3-14-5x8cm-_JM,NA,NA,NA,NA,NA,#495458429,NA,NA,NA,NA,NA,NA,NA,NA
1632, Parlante Bose Soundlink Revolve Portatil Nuevo ,719,NA,0,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,9,https://perfil.mercadolibre.com.co/TEC+1A,https://articulo.mercadolibre.com.co/MCO-517826170-parlante-bose-soundlink-revolve-portatil-nuevo-_JM,8,1,0,0,0,#517826170,Bose,SoundLink,Soundlink Revolve,NA,Activo,NA,NA,NA
1633, Parlante Bluetooth Inalámbrico Portátil Charge G2 Altavoz ,34.9,NA,1,14,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/VIRTUALSTORE.CO,https://articulo.mercadolibre.com.co/MCO-476756396-parlante-bluetooth-inalambrico-portatil-charge-g2-altavoz-_JM,NA,NA,NA,NA,NA,#476756396,NA,NA,NA,NA,NA,NA,NA,NA
1634, Crosley T100 Tornamesa Con Parlantes Y Bluetooth-roja ,590,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MULTIAUDIO.PRO,https://articulo.mercadolibre.com.co/MCO-509121523-crosley-t100-tornamesa-con-parlantes-y-bluetooth-roja-_JM,NA,NA,NA,NA,NA,#509121523,Crosley,NA,NA,NA,NA,NA,NA,NA
1635, Parlante Negro Portátil Con Bluetooth Y Super Bass F8 ,127.9,NA,2,998,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BOGALIACOLOMBIA,https://articulo.mercadolibre.com.co/MCO-455331808-parlante-negro-portatil-con-bluetooth-y-super-bass-f8-_JM,NA,NA,NA,NA,NA,#455331808,Sony,NA,NA,NA,NA,NA,NA,NA
1636, Moker Bluetooth Car Kit Para Mercedes Benz Media En Inerf... ,200.9,NA,2,900,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-464552305-moker-bluetooth-car-kit-para-mercedes-benz-media-en-inerf-_JM,NA,NA,NA,NA,NA,#464552305,Moker,NA,NA,NA,NA,NA,NA,NA
1637, Parlante Portatil Kalley Spk30b Led 30w Bluetooth ,357.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GM+COMUNICACIONESYELECTRONICA,https://articulo.mercadolibre.com.co/MCO-481189696-parlante-portatil-kalley-spk30b-led-30w-bluetooth-_JM,NA,NA,NA,NA,NA,#481189696,NA,NA,NA,30 W,NA,NA,NA,NA
1638," Parlante Apple Homepod, Color Gris ",1763.55,NA,0,4,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SIMARO_CO,https://articulo.mercadolibre.com.co/MCO-513361874-parlante-apple-homepod-color-gris-_JM,NA,NA,NA,NA,NA,#513361874,Apple,NA,HomePod,NA,Activo,NA,5.5 lb,NA
1639, Parlante Ducha Baño Música Bluetooth Sonido Altavoz ,29.9,35,76,4,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.3,6,https://perfil.mercadolibre.com.co/MCKTOYS.,https://articulo.mercadolibre.com.co/MCO-447194908-parlante-ducha-bano-musica-bluetooth-sonido-altavoz-_JM,3,2,1,0,0,#447194908,NA,NA,NA,NA,NA,NA,NA,NA
1640, Parlante Anker Soundcore Pro 25w Sonido Alta Definición ,399.9,NA,5,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KNICK+KNACKS,https://articulo.mercadolibre.com.co/MCO-454937228-parlante-anker-soundcore-pro-25w-sonido-alta-definicion-_JM,NA,NA,NA,NA,NA,#454937228,Anker,SoundCore,NA,25 W,NA,USB,NA,NA
1641, Parlante Bluetooth Ms-201bt Multimedia Speaker ,42.9,NA,0,10,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECNO-VENTAS13,https://articulo.mercadolibre.com.co/MCO-500195009-parlante-bluetooth-ms-201bt-multimedia-speaker-_JM,NA,NA,NA,NA,NA,#500195009,NA,NA,NA,NA,NA,NA,NA,NA
1642, Parlante Bluetooth Generico Ebs-305 Negro ,50.9,NA,NA,19,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TEKNOPOLISCOLOMBIA?brandId=209,https://articulo.mercadolibre.com.co/MCO-517005244-parlante-bluetooth-generico-ebs-305-negro-_JM,NA,NA,NA,NA,NA,#517005244,Teknopolis,NA,NA,NA,NA,NA,NA,NA
1643, Bafle Largo 26 Cm Bluetooth Larga Duración Usb ,100.1,NA,0,90,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BOGALIACOLOMBIA,https://articulo.mercadolibre.com.co/MCO-466951328-bafle-largo-26-cm-bluetooth-larga-duracion-usb-_JM,NA,NA,NA,NA,NA,#466951328,NA,NA,NA,NA,NA,NA,NA,NA
1644, Parlante Jbl Flip 4 Rojo Bluetooth Waterproof Bateria 12h ,369.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,11,https://perfil.mercadolibre.com.co/YEKARS,https://articulo.mercadolibre.com.co/MCO-527272702-parlante-jbl-flip-4-rojo-bluetooth-waterproof-bateria-12h-_JM,10,1,0,0,0,#527272702,JBL,Flip Series,Flip 4,16 W,Activo,NA,NA,NA
1645, Parlante Recargable 400w Bluetooth Usb Fm Microfono Cabina S ,199.9,NA,0,50,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NGTP,https://articulo.mercadolibre.com.co/MCO-453260373-parlante-recargable-400w-bluetooth-usb-fm-microfono-cabina-s-_JM,NA,NA,NA,NA,NA,#453260373,NA,NA,NA,NA,NA,NA,NA,NA
1646, Mini Parlante Bluetooth Recargable Radio Fm/usb/sd Ref:n3 ,39.9,NA,0,94,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRALOENCASATIENDA,https://articulo.mercadolibre.com.co/MCO-502415465-mini-parlante-bluetooth-recargable-radio-fmusbsd-refn3-_JM,NA,NA,NA,NA,NA,#502415465,NA,NA,NA,NA,NA,USB,169 g,NA
1647, Parlante Altavoz Bluetooth Usb Sd Aux Extreme Cyd-3 ,119.9,299.9,0,5000,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-502811598-parlante-altavoz-bluetooth-usb-sd-aux-extreme-cyd-3-_JM,NA,NA,NA,NA,NA,#502811598,NA,NA,NA,NA,NA,NA,NA,NA
1648, Parlante Bafle Sonido Recargable Promoción Karaoke Morral ,338.9,NA,0,8,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MULTICOMPRASS,https://articulo.mercadolibre.com.co/MCO-511388139-parlante-bafle-sonido-recargable-promocion-karaoke-morral-_JM,NA,NA,NA,NA,NA,#511388139,NA,NA,NA,NA,NA,NA,NA,NA
1649, Parlante Inalambrico Sumergible Jbl Clip 3 Bluetooth - Rosa ,219.9,NA,2,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,5,https://perfil.mercadolibre.com.co/JLLUJOONLINE,https://articulo.mercadolibre.com.co/MCO-508673041-parlante-inalambrico-sumergible-jbl-clip-3-bluetooth-rosa-_JM,3,2,0,0,0,#508673041,JBL,NA,Clip 3,3 W,Activo,NA,NA,NA
1650, Parlante Trust Evon 2.1 Subwoofer Bluetooth Negro 30w ,150.9,NA,0,15,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WOOWSTORE,https://articulo.mercadolibre.com.co/MCO-462428133-parlante-trust-evon-21-subwoofer-bluetooth-negro-30w-_JM,NA,NA,NA,NA,NA,#462428133,Trust,NA,NA,30 W,NA,NA,NA,NA
1651, Radio Reloj T1 Parlante Inalambrico Con Bluetooth Recargable ,52,NA,0,12,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DLOKY_MEDELLIN,https://articulo.mercadolibre.com.co/MCO-498146175-radio-reloj-t1-parlante-inalambrico-con-bluetooth-recargable-_JM,NA,NA,NA,NA,NA,#498146175,NA,NA,NA,NA,NA,NA,NA,NA
1652, Parlante Urbanears Stammen Wifi Bluetooth Como Bose Revolve ,669.99,NA,0,1,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,9,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-526503282-parlante-urbanears-stammen-wifi-bluetooth-como-bose-revolve-_JM,8,1,0,0,0,#526503282,UrbanEars,SoundLink,Stammen,36 W,Activo,NA,3.6 kg,NA
1653, Parlante Bluetooth B3 Inalambrico ,125,NA,1,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OFITECK_CO,https://articulo.mercadolibre.com.co/MCO-470547215-parlante-bluetooth-b3-inalambrico-_JM,NA,NA,NA,NA,NA,#470547215,B3,NA,B3,10 W,"inalambrico, b3, Bluetooth",NA,NA,NA
1654, Parlante Bluetooth - Power Bank - 2 En 1 Fshang E3 Rosa ,79,NA,2,6,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SMARTFONE+COLOMBIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=CR6Cv1K63gEe8FcOL5%2Bk1oMjCpk9zt%2FGQ2LdvSrXJ4vpAWTQqp4DSEv9SNTIJgRX8%2F%2FscHLc%2BlHBahn4w6mPQraTknZLqQm6Vxchc2Z1STGDudYQWYa996DWWHkVruSdCbdxlLepYv5aX4vdvZsv6GUInDFvdszdMNoKXopTovlBCuLfZMv2WimyW%2BBEHeraG1%2BIRlXpe61Msa6GVZ2z%2Fj5jdLyGpwkGfQ2hhYbGeiowYkhYjE1ZTxjThrh7iYiuu7IsYQ1syFe6OFYTbiH8i7h1Da49so2s7Fu0ca%2BP1cpKXP0yZ3TlyhDj%2BzJ40iKQ5jm45KtpZ8zifMOVK6fWr9YgKKaoBpmcrsSeNlxdEBRI3%2B%2FrfDv3ZX1P2oOyH9W%2BXfDzFkwDr6TIEzEotShIJdXO%2Bpogh2gpZlRGZefb4zRDglAySv9RgxudocdsiufmV7zRobBKFYMoZ0DOpfpMsnDLt4x4pe3tONFgzMhXTTTbg79VeyRrVTphtwwuq7Y%2F39HH%2FosnuAtaQD087BEZGdmTn47y3yfXS366%2FEq%2FKD7lR%2FepVO5uQpmCW5PUunPzEzqA9iK%2Fg7m%2BohUUSk6h9GH7sUMlaK8Ukt3q3cBxT9SJJl8l%2F4J7e3gO25%2FH0%2BaNSuSB0UyXViE%2BdSDAShC9r733TLtgCd3QWf%2Boq7pZEHOdBm9MMaLwSWeatCo8BSNyvgUPsb85hV37WWRNPw2yDbtOVtmy%2FtInJBJleopbotB3ucsnKynnIQVx%2BLdKMR4bkw6at5CQuV%2F0Lx1bFne4Z4bloAJRNXA3OGEtLsFOQqVrTIo8glK%2F4Dlb0N%2FnfbFP5SWnBt76yUX9qXuxHN%2BDlo3WujorMzIQBrMgjv6gMMbKQr1vRgak8sBi9NeqEvRztOfvbZKEGrQGy%2BunmoDY3yV3QhlhJ1REs3krWooqvOYxZtOcmHyq2zn80P50zH7x2UgvDQN9%2FRZ5FgU%2B9dGSkWOHFtj4Ysh%2F2v%2BKglokgCju2r1J69mJsHKJNkdC%2FJ1pxcGB%2BpsKz0WDw2lWXyW0rnPb7dTziKO2V8igzJKSLI6oUUeVwke0XdjYrV%2BpyuHbDGuMZMCVSPWGo9any29PAB1ljOwQcUXAXC%2Fol%2Bv4CdA6pscjGN%2FRG98QCMGNXqu8Cjysp3A9THcichV5LNf0AkXlmQ0m9%2BL2e2Uf3%2BEk3GoEpTbKyg5qiXVmCGGdRRi27PF0bVCGmnuWypvMUeG85rncT6Gpb0eYEwgEqlxVAmlsviLzT6WYlwpFvG6hCBdLE%2FS5OKqw3R%2BTXxNIpFt93iU%2BwdMGDGVbjr2S6mx3ZTDcqPImLj1tHt4smTJIEBa7n6oDIFZ%2BWf%2FQHr0xrCJnDrNivdWkA3jrd50GGiI%2FPDniebQseX3oRph3kJt%2Fs5GGwcPJOlgLG%2B2FepDaXPmUZC%2FYIZJXZn%2FvTRRdCdrl5%2FFOtqgtjibvM0D1vzYHJyQEnbnPAcMAvqBXZbXoRPR37GJPiq6FE%2FTMA1ggKNRt1xm6yqBNwUwd%2Bg8V4OWZNNMSPoCuqhgvj7znaxodHOYspZwDPsfKphebwabtMlwrIlcEMHV8%2Bx9ukbqtM7MBSbQQUyo9BbkR9%2FM6Wy4UUmP1Mlo6qUHiMGAXRzXlw6TxR%2FqdPnPyY%2BH5LpLZscfZ0vmU9YjyyuZi7bKsTgGENdqQ,NA,NA,NA,NA,NA,#493226482,NA,NA,NA,NA,NA,NA,207 g,NA
1655, Micrófono Parlante Inalambrico Personajes Infantiles ,114674.165,NA,0,3,NA,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-507509735-microfono-parlante-inalambrico-personajes-infantiles-_JM,NA,NA,NA,NA,NA,#507509735,NA,NA,NA,NA,NA,NA,372 g,NA
1656, Parlante Bluetooth Mp3 Tipo Soundlink Revolve Gran Sonido ,59.9,NA,0,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MIMSHOBBIES,https://articulo.mercadolibre.com.co/MCO-520097515-parlante-bluetooth-mp3-tipo-soundlink-revolve-gran-sonido-_JM,NA,NA,NA,NA,NA,#520097515,NA,NA,NA,NA,NA,NA,NA,NA
1657," Parlante Kalley 8 Pulgadas K-spk50bled, Bluetooth,usb ",399.5,NA,8,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAJOTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-451289720-parlante-kalley-8-pulgadas-k-spk50bled-bluetoothusb-_JM,NA,NA,NA,NA,NA,#451289720,NA,NA,NA,NA,NA,NA,NA,NA
